ticker,trade_date,short_vol,short_amt,lending_balance_amt
021240,2020-01-02,21087,1901760000,235332000000
021240,2020-01-03,14987,1350820000,238038000000
021240,2020-01-06,21354,1936690000,176092000000
021240,2020-01-07,15612,1423320000,184188000000
021240,2020-01-08,14391,1311780000,183573000000
021240,2020-01-09,18704,1685640000,179429000000
021240,2020-01-10,27774,2468260000,184623000000
021240,2020-01-13,28519,2538110000,195055000000
021240,2020-01-14,18770,1718810000,204712000000
021240,2020-01-15,21388,1975030000,202008000000
021240,2020-01-16,29349,2645650000,200892000000
021240,2020-01-17,7467,666880000,194438000000
021240,2020-01-20,23617,2079160000,193830000000
021240,2020-01-21,13249,1166970000,185035000000
021240,2020-01-22,12756,1140300000,194700000000
021240,2020-01-23,14396,1276950000,192185000000
021240,2020-01-28,19127,1671460000,188595000000
021240,2020-01-29,13890,1224130000,209654000000
021240,2020-01-30,44114,3914530000,209376000000
021240,2020-01-31,22123,1953770000,217101000000
021240,2020-02-03,21143,1840930000,214851000000
021240,2020-02-04,29942,2569320000,198480000000
021240,2020-02-05,34455,2954240000,197391000000
021240,2020-02-06,9164,815290000,205659000000
021240,2020-02-07,22290,1993280000,209818000000
021240,2020-02-10,18258,1629180000,209665000000
021240,2020-02-11,21083,1904070000,210899000000
021240,2020-02-12,17804,1620180000,216766000000
021240,2020-02-13,21367,1932780000,218769000000
021240,2020-02-14,10658,963160000,219067000000
021240,2020-02-17,343084,25584730000,211826000000
021240,2020-02-18,14180,1074680000,218234000000
021240,2020-02-19,84911,6213140000,220441000000
021240,2020-02-20,53769,4047820000,219505000000
021240,2020-02-21,53350,3982250000,206586000000
021240,2020-02-24,37211,2643660000,199332000000
021240,2020-02-25,24770,1755250000,185158000000
021240,2020-02-26,13490,946220000,181259000000
021240,2020-02-27,31307,2212990000,183026000000
021240,2020-02-28,29275,1993340000,180712000000
021240,2020-03-02,34115,2361090000,173466000000
021240,2020-03-03,55971,3844790000,162766000000
021240,2020-03-04,17090,1178590000,165725000000
021240,2020-03-05,43986,3151610000,174050000000
021240,2020-03-06,46624,3322080000,172684000000
021240,2020-03-09,64371,4570200000,179814000000
021240,2020-03-10,50425,3583690000,188340000000
021240,2020-03-11,27607,1940150000,184966000000
021240,2020-03-12,99983,6926180000,181298000000
021240,2020-03-13,51870,3337440000,170799000000
021240,2020-03-16,38601,2479640000,169067000000
021240,2020-03-17,1365,82750000,165028000000
021240,2020-03-18,73,4290000,157325000000
021240,2020-03-19,676,37410000,149908000000
021240,2020-03-20,763,41210000,143668000000
021240,2020-03-23,357,17580000,124228000000
021240,2020-03-24,2847,138060000,129905000000
021240,2020-03-25,518,27860000,137921000000
021240,2020-03-26,852,50740000,142911000000
021240,2020-03-27,377,21620000,142573000000
021240,2020-03-30,950,53100000,139753000000
021240,2020-03-31,489,28030000,137598000000
021240,2020-04-01,977,54280000,130635000000
021240,2020-04-02,924,53670000,134545000000
021240,2020-04-03,1230,69650000,130147000000
021240,2020-04-06,240,14660000,141750000000
021240,2020-04-07,358,22980000,146471000000
021240,2020-04-08,181,11580000,145603000000
021240,2020-04-09,555,35810000,144627000000
021240,2020-04-10,340,21790000,138830000000
021240,2020-04-13,276,17400000,136058000000
021240,2020-04-14,108,6700000,136671000000
021240,2020-04-16,555,33600000,133217000000
021240,2020-04-17,68,4200000,137628000000
021240,2020-04-20,687,42060000,133853000000
021240,2020-04-21,340,20250000,135883000000
021240,2020-04-22,1016,60540000,141306000000
021240,2020-04-23,259,15620000,141068000000
021240,2020-04-24,372,22130000,139280000000
021240,2020-04-27,50,2990000,145927000000
021240,2020-04-28,98,5850000,142288000000
021240,2020-04-29,380,23220000,146292000000
021240,2020-05-04,1199,71580000,137504000000
021240,2020-05-06,1046,63310000,137630000000
021240,2020-05-07,250,15180000,139021000000
021240,2020-05-08,662,41000000,140902000000
021240,2020-05-11,908,58930000,146692000000
021240,2020-05-12,368,22650000,138310000000
021240,2020-05-13,97,6000000,138721000000
021240,2020-05-14,459,28370000,137667000000
021240,2020-05-15,311,19230000,135818000000
021240,2020-05-18,269,16380000,131260000000
021240,2020-05-19,171,10660000,133995000000
021240,2020-05-20,177,11110000,134224000000
021240,2020-05-21,461,29920000,140454000000
021240,2020-05-22,2341,150110000,137117000000
021240,2020-05-25,1709,108190000,132787000000
021240,2020-05-26,192,13470000,143493000000
021240,2020-05-27,467,32280000,141242000000
021240,2020-05-28,23,1560000,133798000000
021240,2020-05-29,121,8060000,133817000000
021240,2020-06-01,527,35630000,147919000000
021240,2020-06-02,299,20580000,142428000000
021240,2020-06-03,149,10630000,151499000000
021240,2020-06-04,1709,127230000,157829000000
021240,2020-06-05,747,54310000,152314000000
021240,2020-06-08,300,22070000,151427000000
021240,2020-06-09,69,5050000,148333000000
021240,2020-06-10,42,3190000,154488000000
021240,2020-06-11,1088,81710000,151750000000
021240,2020-06-12,722,53760000,147550000000
021240,2020-06-15,183,13000000,137008000000
021240,2020-06-16,305,22340000,144776000000
021240,2020-06-17,142,10380000,147113000000
021240,2020-06-18,0,0,152121000000
021240,2020-06-19,69,5080000,145314000000
021240,2020-06-22,25,1810000,141100000000
021240,2020-06-23,189,13720000,138446000000
021240,2020-06-24,142,10480000,140693000000
021240,2020-06-25,333,23650000,143227000000
021240,2020-06-26,123,8920000,147428000000
021240,2020-06-29,164,11660000,144951000000
021240,2020-06-30,6,430000,145167000000
021240,2020-07-01,95,7000000,147972000000
021240,2020-07-02,112,8330000,147483000000
021240,2020-07-03,0,0,151506000000
021240,2020-07-06,9,690000,148503000000
021240,2020-07-07,0,0,143393000000
021240,2020-07-08,26,1910000,137879000000
021240,2020-07-09,44,3140000,137505000000
021240,2020-07-10,166,11630000,134114000000
021240,2020-07-13,230,16350000,140850000000
021240,2020-07-14,287,20480000,142185000000
021240,2020-07-15,20,1420000,142619000000
021240,2020-07-16,81,6000000,148957000000
021240,2020-07-17,80,6110000,151949000000
021240,2020-07-20,144,11610000,159103000000
021240,2020-07-21,102,8100000,155156000000
021240,2020-07-22,123,9530000,151727000000
021240,2020-07-23,328,24950000,149701000000
021240,2020-07-24,101,7520000,146115000000
021240,2020-07-27,139,10370000,145695000000
021240,2020-07-28,52,3930000,147370000000
021240,2020-07-29,155,12060000,151118000000
021240,2020-07-30,63,4890000,149164000000
021240,2020-07-31,144,11080000,145986000000
