ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
178320,2020-01-02,-4411534749,1679773228,2731761521,552050000000
178320,2020-01-03,889834362,-259075233,-630759129,555666000000
178320,2020-01-06,1843776729,-1538250426,-305526303,533973000000
178320,2020-01-07,-3270746128,2425243240,845502888,543915000000
178320,2020-01-08,-1367235936,1251464040,115771896,526706000000
178320,2020-01-09,-769462694,-570506090,1339968784,548435000000
178320,2020-01-10,1832821824,-1215888672,-616933152,540300000000
178320,2020-01-13,135750816,-55593624,-80157192,547531000000
178320,2020-01-14,-85495052,424270888,-338775836,543915000000
178320,2020-01-15,441244344,-63420669,-377823675,539396000000
178320,2020-01-16,-2080810408,1918949854,161860554,553858000000
178320,2020-01-17,5594899104,-2419030112,-3175868992,540300000000
178320,2020-01-20,-2514747168,3306099726,-791352558,533973000000
178320,2020-01-21,-2772908369,3139709958,-366801589,548435000000
178320,2020-01-22,2381866718,-2368942730,-12923988,548435000000
178320,2020-01-23,2486555548,-2248901588,-237653960,551146000000
178320,2020-01-28,1657634853,-1238876625,-418758228,518571000000
178320,2020-01-29,-3663199782,2332724592,1330475190,528549000000
178320,2020-01-30,-1071869684,1726648155,-654778471,511340000000
178320,2020-01-31,-664553656,1033725968,-369172312,491418000000
178320,2020-02-03,-985690524,194743692,790946832,510436000000
178320,2020-02-04,610559448,-1693092960,1082533512,526706000000
178320,2020-02-05,-1767143754,1887713915,-120570161,520378000000
178320,2020-02-06,2098838225,-1523348677,-575489548,527609000000
178320,2020-02-07,114944,1004912288,-1005027232,519475000000
178320,2020-02-10,732189294,-135096660,-597092634,521282000000
178320,2020-02-11,-1059499712,-1673728,1061173440,540300000000
178320,2020-02-12,-7812643840,5254311520,2558332320,561125000000
178320,2020-02-13,-65874480,-649347720,715222200,571972000000
178320,2020-02-14,-586273380,1354967180,-768693800,571972000000
178320,2020-02-17,97841505,22066245,-119907750,581914000000
178320,2020-02-18,-1939629525,1723989345,215640180,576491000000
178320,2020-02-19,-1363941250,1529751510,-165810260,581010000000
178320,2020-02-20,4174455740,-3432963170,-741492570,559317000000
178320,2020-02-21,-2068765080,2035944455,32820625,558413000000
178320,2020-02-24,1339032288,-1410284376,71252088,526706000000
178320,2020-02-25,2365694976,-2878124736,512429760,540300000000
178320,2020-02-26,-1228397296,1512271236,-283873940,529453000000
178320,2020-02-27,6271878778,-5511202543,-760676235,495938000000
178320,2020-02-28,-1346026032,1228170096,117855936,463362000000
178320,2020-03-02,1681625634,-555675471,-1125950163,474245000000
178320,2020-03-03,4588594570,-3614509710,-974084860,465170000000
178320,2020-03-04,1575801192,-1666136195,90335003,479668000000
178320,2020-03-05,2390848354,-1768948679,-621899675,483283000000
178320,2020-03-06,351032178,-34694040,-316338138,478764000000
178320,2020-03-09,1539058451,-1399765584,-139292867,446188000000
178320,2020-03-10,-1073990814,1260514840,-186524026,461554000000
178320,2020-03-11,1767342218,-1637247042,-130095176,450708000000
178320,2020-03-12,-395342280,610604100,-215261820,426267000000
178320,2020-03-13,-315537495,183112657,132424838,400922000000
178320,2020-03-16,-3529010600,792237145,2736773455,404538000000
178320,2020-03-17,-3098812680,1268591760,1830220920,434402000000
178320,2020-03-18,591149010,-2175654480,1584505470,415420000000
178320,2020-03-19,-5837523750,3296731590,2540792160,426267000000
178320,2020-03-20,-1691094582,-472330808,2163425390,454323000000
178320,2020-03-23,1046338755,-1144023300,97684545,428979000000
178320,2020-03-24,-2570196068,-233376748,2803572816,459746000000
178320,2020-03-25,13600548,-207443876,193843328,466977000000
178320,2020-03-26,1660320448,-905820110,-754500338,454323000000
178320,2020-03-27,759221352,-206297759,-552923593,447996000000
178320,2020-03-30,-3008743677,2322456565,686287112,467881000000
178320,2020-03-31,646558242,-1036664687,390106445,467881000000
178320,2020-04-01,-3099430050,1962303504,1137126546,486899000000
178320,2020-04-02,1188206732,-1587614751,399408019,499553000000
178320,2020-04-03,-1884089704,1245263273,638826431,504109000000
178320,2020-04-06,-306483208,250322108,56161100,514051000000
178320,2020-04-07,4821089532,-3083283560,-1737805972,508628000000
178320,2020-04-08,1174052304,1231307136,-2405359440,505013000000
178320,2020-04-09,2357657076,-466741408,-1890915668,501397000000
178320,2020-04-10,1215848313,-1118023785,-97824528,492322000000
178320,2020-04-13,1207351599,-470085325,-737266274,472437000000
178320,2020-04-14,-2367764532,1462332870,905431662,489611000000
178320,2020-04-16,-2510849219,1743690470,767158749,511340000000
178320,2020-04-17,1381304381,-1574950337,193645956,511340000000
178320,2020-04-20,952621226,-559164002,-393457224,506820000000
178320,2020-04-21,888585312,-1361689872,473104560,493226000000
178320,2020-04-22,44618847,109475184,-154094031,497745000000
178320,2020-04-23,556437244,-779260327,222823083,504109000000
