ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
046890,2020-01-02,3003406700,-3553511500,550104800,938710000000
046890,2020-01-03,-4340983000,-110224000,4451207000,967863000000
046890,2020-01-06,1394188200,-2340300600,946112400,944541000000
046890,2020-01-07,1359194200,-1778663600,419469400,938710000000
046890,2020-01-08,-4569424000,5386384000,-816960000,932880000000
046890,2020-01-09,2839438800,-2630296800,-209142000,944541000000
046890,2020-01-10,-153030500,-19384400,172414900,938710000000
046890,2020-01-13,-1689805800,2193706800,-503901000,944541000000
046890,2020-01-14,-1712023500,1014222000,697801500,962032000000
046890,2020-01-15,1230826350,-416032050,-814794300,935795000000
046890,2020-01-16,-1290464000,715536000,574928000,932880000000
046890,2020-01-17,137200000,531920000,-669120000,932880000000
046890,2020-01-20,1374075000,262771500,-1636846500,903727000000
046890,2020-01-21,-642379500,1335379500,-693000000,918303000000
046890,2020-01-22,3968793050,-4739477300,770684250,912473000000
046890,2020-01-23,1305671000,-1174029400,-131641600,894981000000
046890,2020-01-28,-3777042750,3899348700,-122305950,871659000000
046890,2020-01-29,337890000,-171840000,-166050000,874575000000
046890,2020-01-30,-666621600,804084000,-137462400,862914000000
046890,2020-01-31,2440339200,-2185704000,-254635200,839592000000
046890,2020-02-03,-835403000,671161500,164241500,845422000000
046890,2020-02-04,253106300,68376100,-321482400,868744000000
046890,2020-02-05,-2750594400,3616227000,-865632600,900812000000
046890,2020-02-06,2387754600,-1742787200,-644967400,897897000000
046890,2020-02-07,814985100,-863348400,48363300,892066000000
046890,2020-02-10,-502518000,796446500,-293928500,889151000000
046890,2020-02-11,-1100052800,872179000,227873800,897897000000
046890,2020-02-12,-571789050,360744450,211044600,906642000000
046890,2020-02-13,-22951250000,18276667500,4674582500,1020337000000
046890,2020-02-14,-7630280800,1909027200,5721253600,1096134000000
046890,2020-02-17,-1388182250,1075298800,312883450,1104879000000
046890,2020-02-18,-302574650,-1400689250,1703263900,1104879000000
046890,2020-02-19,4319460600,-3661512400,-657948200,1061151000000
046890,2020-02-20,719999900,-1028369600,308369700,1055320000000
046890,2020-02-21,1440405750,2213096550,-3653502300,1040744000000
046890,2020-02-24,-204840750,-2228992800,2433833550,988269000000
046890,2020-02-25,8084602000,-5358677200,-2725924800,1002846000000
046890,2020-02-26,1456070000,-3542120450,2086050450,994100000000
046890,2020-02-27,4990958950,-4149577550,-841381400,924134000000
046890,2020-02-28,-680464200,2633098650,-1952634450,871659000000
046890,2020-03-02,-2675922300,3040429800,-364507500,927049000000
046890,2020-03-03,8868446100,-5571785700,-3296660400,892066000000
046890,2020-03-04,-3370696000,3383254000,-12558000,938710000000
046890,2020-03-05,5081997200,-2454718700,-2627278500,938710000000
046890,2020-03-06,4771335800,-154585200,-4616750600,897897000000
046890,2020-03-09,715534050,2207560950,-2923095000,836676000000
046890,2020-03-10,-122393700,-543688200,666081900,865829000000
046890,2020-03-11,672500250,291754500,-964254750,830846000000
046890,2020-03-12,1902318450,2428699800,-4331018250,766710000000
046890,2020-03-13,-3785425500,833081900,2952343600,740473000000
046890,2020-03-16,3276876000,-2581992000,-694884000,699660000000
046890,2020-03-17,-1520231900,-728625700,2248857600,705490000000
046890,2020-03-18,3105846600,-1238504700,-1867341900,647185000000
046890,2020-03-19,-4358004000,3639201300,718802700,591795000000
046890,2020-03-20,1605106800,-1235930400,-369176400,629694000000
046890,2020-03-23,-476460000,1203490000,-727030000,583050000000
046890,2020-03-24,-2068915950,657805400,1411110550,650100000000
046890,2020-03-25,1361025900,-1242165600,-118860300,682168000000
046890,2020-03-26,-26684250,534636750,-507952500,685083000000
046890,2020-03-27,1532044800,-843055200,-688989600,682168000000
046890,2020-03-30,-214308900,557352900,-343044000,682168000000
046890,2020-03-31,1544493450,-985114200,-559379250,690914000000
046890,2020-04-01,1813515500,-1370949500,-442566000,670507000000
046890,2020-04-02,8929920800,-4954770600,-3975150200,781287000000
046890,2020-04-03,6120313800,-1350330000,-4769983800,804609000000
046890,2020-04-06,1459529500,-1005812900,-453716600,798778000000
046890,2020-04-07,1423621800,-307003300,-1116618500,798778000000
046890,2020-04-08,-392847800,336500800,56347000,781287000000
046890,2020-04-09,-401883300,149836050,252047250,795863000000
046890,2020-04-10,1246102350,-673534200,-572568150,778371000000
046890,2020-04-13,943025800,-453707500,-489318300,740473000000
046890,2020-04-14,35088000,9339600,-44427600,752134000000
046890,2020-04-16,1020398300,-447941400,-572456900,763795000000
046890,2020-04-17,278440950,-63505950,-214935000,778371000000
046890,2020-04-20,300630000,147034800,-447664800,769626000000
046890,2020-04-21,404288000,207667200,-611955200,746304000000
046890,2020-04-22,143984250,72139900,-216124150,749219000000
046890,2020-04-23,-98762400,176670900,-77908500,760880000000
046890,2020-04-24,679094400,-377685300,-301409100,740473000000
046890,2020-04-27,-826662400,624018500,202643900,763795000000
046890,2020-04-28,603844500,-284322400,-319522100,763795000000
046890,2020-04-29,-57393600,-209154000,266547600,769626000000
046890,2020-05-04,433096400,3803600,-436900000,749219000000
046890,2020-05-06,-377897000,77701000,300196000,757965000000
046890,2020-05-07,-1028874000,914694000,114180000,769626000000
046890,2020-05-08,-1436913900,1100947800,335966100,778371000000
046890,2020-05-11,-1190607600,754080600,436527000,795863000000
046890,2020-05-12,1572985050,-2555593950,982608900,795863000000
046890,2020-05-13,1732445800,-434320800,-1298125000,781287000000
046890,2020-05-14,1992855100,-552113100,-1440742000,749219000000
046890,2020-05-15,589839600,351408900,-941248500,752134000000
046890,2020-05-18,-99136200,197612000,-98475800,740473000000
046890,2020-05-19,-707798750,1256771800,-548973050,766710000000
046890,2020-05-20,-911395800,964383000,-52987200,775456000000
046890,2020-05-21,3255864750,-2203284000,-1052580750,778371000000
046890,2020-05-22,663065000,-196677000,-466388000,757965000000
046890,2020-05-25,425763000,-4017000,-421746000,757965000000
046890,2020-05-26,-8219144700,8574777900,-355633200,892066000000
046890,2020-05-27,1143302400,-921844800,-221457600,839592000000
046890,2020-05-28,1725169850,-1317467400,-407702450,807524000000
046890,2020-05-29,741287000,-568009600,-173277400,810439000000
046890,2020-06-01,897620100,-1099743600,202123500,822100000000
046890,2020-06-02,323532800,-517590000,194057200,827931000000
046890,2020-06-03,-341272000,341649000,-377000,845422000000
046890,2020-06-04,3384676800,-2976185700,-408491100,822100000000
046890,2020-06-05,212825400,-213995700,1170300,822100000000
046890,2020-06-08,-268322050,174989500,93332550,842507000000
046890,2020-06-09,1622467300,-1344448100,-278019200,825015000000
046890,2020-06-10,-2292943450,2345048300,-52104850,836676000000
046890,2020-06-11,-2488920400,1883633600,605286800,851253000000
046890,2020-06-12,906955600,-400200200,-506755400,819185000000
046890,2020-06-15,2043998100,-1177702500,-866295600,749219000000
046890,2020-06-16,-1491966000,958864500,533101500,787117000000
046890,2020-06-17,-767099300,462592000,304507300,810439000000
046890,2020-06-18,1009059800,-199335000,-809724800,798778000000
046890,2020-06-19,-1881610400,-105176950,1986787350,825015000000
046890,2020-06-22,614308150,-573787950,-40520200,819185000000
046890,2020-06-23,-1360782200,1588339100,-227556900,810439000000
046890,2020-06-24,-740726000,672952000,67774000,816270000000
046890,2020-06-25,-429727900,845221500,-415493600,798778000000
046890,2020-06-26,60733800,690138000,-750871800,804609000000
046890,2020-06-29,406542600,440096200,-846638800,781287000000
046890,2020-06-30,109281250,258643500,-367924750,784202000000
046890,2020-07-01,-760240400,753143800,7096600,798778000000
