ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
194480,2020-01-02,51870,-51870,0,83021000000
194480,2020-01-03,22290,-22290,0,83245000000
194480,2020-01-06,523270,-523270,0,82573000000
194480,2020-01-07,170842500,-170842500,0,84030000000
194480,2020-01-08,1044810,-1044810,0,83021000000
194480,2020-01-09,2343880,-2343880,0,85262000000
194480,2020-01-10,1291920,-1291920,0,86158000000
194480,2020-01-13,-41530320,41530320,0,87727000000
194480,2020-01-14,-24979380,24979380,0,88175000000
194480,2020-01-15,-843160,843160,0,88287000000
194480,2020-01-16,-463420,463420,0,89519000000
194480,2020-01-17,2871950,-2871950,0,90640000000
194480,2020-01-20,918000,-918000,0,95234000000
194480,2020-01-21,1242670,-1242670,0,97362000000
194480,2020-01-22,-1353340,1353340,0,96578000000
194480,2020-01-23,-907200,907200,0,96802000000
194480,2020-01-28,1535500,-1535500,0,92993000000
194480,2020-01-29,-2304610,2304610,0,89968000000
194480,2020-01-30,-1678600,1678600,0,86270000000
194480,2020-01-31,6206200,-6206200,0,86270000000
194480,2020-02-03,48965340,-48965340,0,88399000000
194480,2020-02-04,-1895080,1895080,0,89968000000
194480,2020-02-05,-1963650,1963650,0,89071000000
194480,2020-02-06,1739270,-1739270,0,88175000000
194480,2020-02-07,662150,-662150,0,87279000000
194480,2020-02-10,-364250,364250,0,86831000000
194480,2020-02-11,-177560,177560,0,86494000000
194480,2020-02-12,-1592580,1592580,0,85374000000
194480,2020-02-13,-31638200,31638200,0,88287000000
194480,2020-02-14,-561600,561600,0,87391000000
194480,2020-02-17,-1159830,1159830,0,88399000000
194480,2020-02-18,-3965360,3965360,0,86943000000
194480,2020-02-19,1783910,-1783910,0,87279000000
194480,2020-02-20,6563580,-6563580,0,88175000000
194480,2020-02-21,-94280700,94280700,0,88063000000
194480,2020-02-24,-7765680,7765680,0,88063000000
194480,2020-02-25,-858000,858000,0,87391000000
194480,2020-02-26,-6262900,6262900,0,87167000000
194480,2020-02-27,-1359920,1359920,0,85598000000
194480,2020-02-28,-3962150,3962150,0,81453000000
194480,2020-03-02,-2708300,2708300,0,81789000000
194480,2020-03-03,-1712550,1712550,0,82349000000
194480,2020-03-04,3137600,-3137600,0,82909000000
194480,2020-03-05,-971100,971100,0,83693000000
194480,2020-03-06,-868700,868700,0,81789000000
194480,2020-03-09,579960,-579960,0,80220000000
194480,2020-03-10,-2324040,2324040,0,81116000000
194480,2020-03-11,-102022530,102022530,0,81004000000
194480,2020-03-12,675220,-675220,0,77195000000
194480,2020-03-13,110010,-110010,0,64871000000
194480,2020-03-16,-7502220,7502220,0,66551000000
194480,2020-03-17,2061520,-2061520,0,65431000000
194480,2020-03-18,19701750,-19701750,0,61061000000
194480,2020-03-19,14774760,-14774760,0,50530000000
194480,2020-03-20,65811420,-65811420,0,51426000000
194480,2020-03-23,-20952250,20952250,0,44928000000
194480,2020-03-24,-20649800,20649800,0,49969000000
194480,2020-03-25,12330000,-12330000,0,56020000000
194480,2020-03-26,-14046560,14046560,0,56692000000
194480,2020-03-27,7175560,-7175560,0,58596000000
194480,2020-03-30,-5442460,5442460,0,60613000000
194480,2020-03-31,8099700,-8099700,0,63862000000
194480,2020-04-01,8253220,-8253220,0,65767000000
194480,2020-04-02,2513200,-2513200,0,68344000000
194480,2020-04-03,1114560,-1114560,0,72601000000
194480,2020-04-06,14720720,-14720720,0,76075000000
194480,2020-04-07,15410670,-15410670,0,78091000000
194480,2020-04-08,758640,-758640,0,77979000000
194480,2020-04-09,577280,-577280,0,78876000000
194480,2020-04-10,4689360,-4689360,0,78652000000
194480,2020-04-13,10642560,-10642560,0,81004000000
194480,2020-04-14,4858560,-4858560,0,81004000000
194480,2020-04-16,104720,-104720,0,83805000000
194480,2020-04-17,-4672080,4672080,0,84702000000
194480,2020-04-20,1798280,-1798280,0,75178000000
194480,2020-04-21,5428390,-5428390,0,75178000000
194480,2020-04-22,6410880,-6410880,0,75290000000
194480,2020-04-23,-4190160,4190160,0,74282000000
194480,2020-04-24,-957600,957600,0,74506000000
194480,2020-04-27,-11539530,11539530,0,79660000000
194480,2020-04-28,-5437440,5437440,0,79324000000
194480,2020-04-29,-121380,121380,0,79996000000
194480,2020-05-04,3336080,-3336080,0,83805000000
194480,2020-05-06,-17992800,17992800,0,91424000000
194480,2020-05-07,-2175880,2175880,0,91648000000
194480,2020-05-08,-1488600,1488600,0,92657000000
194480,2020-05-11,-6822720,6822720,0,92769000000
194480,2020-05-12,-4149240,4149240,0,95458000000
194480,2020-05-13,8746650,-8746650,0,95794000000
194480,2020-05-14,-11162100,11162100,0,97474000000
194480,2020-05-15,-4607020,4607020,0,105989000000
194480,2020-05-18,26214300,-26214300,0,105877000000
194480,2020-05-19,85410,-85410,0,106325000000
194480,2020-05-20,7087500,-7087500,0,105877000000
194480,2020-05-21,-12296720,12296720,0,105653000000
194480,2020-05-22,8528320,-8528320,0,102964000000
194480,2020-05-25,-10681200,10681200,0,103076000000
194480,2020-05-26,4048720,-4048720,0,102628000000
194480,2020-05-27,4957300,-4957300,0,99715000000
194480,2020-05-28,16024800,-16024800,0,98595000000
194480,2020-05-29,-8496250,8496250,0,98035000000
194480,2020-06-01,-26084530,19985340,6099190,100051000000
194480,2020-06-02,6320400,-6320400,0,102628000000
194480,2020-06-03,6000150,-10751400,4751250,101396000000
194480,2020-06-04,-11792500,11792500,0,99715000000
194480,2020-06-05,1329040,-1329040,0,100611000000
194480,2020-06-08,5547990,-5547990,0,102068000000
194480,2020-06-09,-5396980,5396980,0,100611000000
194480,2020-06-10,-3670440,3670440,0,98147000000
194480,2020-06-11,-6254820,6254820,0,96130000000
194480,2020-06-12,-15572410,15572410,0,92657000000
194480,2020-06-15,-10720300,4005300,6715000,88511000000
194480,2020-06-16,509670,-501580,-8090,90640000000
194480,2020-06-17,66981000,-66981000,0,90416000000
194480,2020-06-18,4504020,-4504020,0,91088000000
194480,2020-06-19,-2271400,2271400,0,91872000000
194480,2020-06-22,-5207000,-4239400,9446400,91872000000
194480,2020-06-23,24630,-24630,0,91984000000
194480,2020-06-24,-6490600,24900,6465700,92993000000
194480,2020-06-25,207000,-207000,0,92769000000
194480,2020-06-26,-1084680,1084680,0,92769000000
194480,2020-06-29,-3086960,3086960,0,91984000000
194480,2020-06-30,4660740,-4660740,0,92096000000
194480,2020-07-01,277780,-277780,0,91536000000
194480,2020-07-02,-166000,166000,0,92993000000
194480,2020-07-03,-298800,298800,0,92993000000
194480,2020-07-06,5144480,-5144480,0,97362000000
194480,2020-07-07,-8815920,8815920,0,97698000000
194480,2020-07-08,-8352000,8352000,0,100836000000
194480,2020-07-09,-29961360,29961360,0,104869000000
194480,2020-07-10,2363760,-2363760,0,105093000000
194480,2020-07-13,403340,-403340,0,105093000000
194480,2020-07-14,-112200,2823700,-2711500,104757000000
194480,2020-07-15,-9198000,9198000,0,100836000000
194480,2020-07-16,-252300,252300,0,97474000000
194480,2020-07-17,3081780,-3081780,0,98371000000
194480,2020-07-20,-9050,9050,0,101396000000
194480,2020-07-21,-11907840,11907840,0,100387000000
194480,2020-07-22,2003850,-2003850,0,102516000000
194480,2020-07-23,21880320,-21880320,0,99491000000
194480,2020-07-24,-16415440,16415440,0,100611000000
194480,2020-07-27,7638750,-7638750,0,97810000000
194480,2020-07-28,-3109800,3109800,0,98147000000
194480,2020-07-29,3551040,-3551040,0,96802000000
194480,2020-07-30,-8712500,8712500,0,95234000000
194480,2020-07-31,900220,-900220,0,97922000000
194480,2020-08-03,-263100,263100,0,98259000000
194480,2020-08-04,739500,-739500,0,97474000000
194480,2020-08-05,3409470,-3409470,0,98707000000
194480,2020-08-06,-3218990,3218990,0,96690000000
194480,2020-08-07,-14154030,14154030,0,94225000000
194480,2020-08-10,-1598940,1598940,0,94785000000
194480,2020-08-11,-3162330,3162330,0,96018000000
194480,2020-08-12,14229240,-14229240,0,95121000000
194480,2020-08-13,-1175460,1175460,0,96130000000
194480,2020-08-14,-40884740,40884740,0,97586000000
194480,2020-08-18,9608110,-9608110,0,92881000000
194480,2020-08-19,-17197200,17197200,0,94449000000
194480,2020-08-20,14169690,-14169690,0,89744000000
194480,2020-08-21,-19912000,19912000,0,89632000000
194480,2020-08-24,3191960,-3191960,0,89856000000
194480,2020-08-25,-20541600,20541600,0,90752000000
194480,2020-08-26,-2925850,2925850,0,91312000000
194480,2020-08-27,-9104550,9104550,0,90192000000
194480,2020-08-28,-6066450,6066450,0,88847000000
194480,2020-08-31,-22453250,22453250,0,91312000000
194480,2020-09-01,3133900,-3133900,0,94897000000
194480,2020-09-02,8264400,-8264400,0,95458000000
194480,2020-09-03,18732000,-18732000,0,94113000000
194480,2020-09-04,-13916460,13916460,0,92096000000
194480,2020-09-07,-6383880,6392160,-8280,92769000000
194480,2020-09-08,-4930380,4930380,0,91760000000
194480,2020-09-09,-1478640,1478640,0,90528000000
194480,2020-09-10,2346680,-2346680,0,90976000000
194480,2020-09-11,1583040,-1583040,0,91424000000
194480,2020-09-14,-13455540,13455540,0,92545000000
194480,2020-09-15,486750,-486750,0,92433000000
194480,2020-09-16,1949640,-1949640,0,94561000000
194480,2020-09-17,40523700,-40523700,0,94001000000
194480,2020-09-18,2973600,-2973600,0,94113000000
194480,2020-09-21,-3447600,3447600,0,94673000000
194480,2020-09-22,-2020800,-6912820,8933620,94337000000
194480,2020-09-23,-2298400,2298400,0,94673000000
194480,2020-09-24,-6336560,6336560,0,92320000000
194480,2020-09-25,-21066320,21066320,0,91200000000
194480,2020-09-28,-7190820,7190820,0,91760000000
194480,2020-09-29,-6575520,6575520,0,92320000000
194480,2020-10-05,-4733820,4733820,0,91760000000
194480,2020-10-06,20344560,-20344560,0,92320000000
194480,2020-10-07,-12298350,12298350,0,91312000000
194480,2020-10-08,-6414720,1314560,5100160,93217000000
194480,2020-10-12,-11919700,11686150,233550,96914000000
194480,2020-10-13,-18006800,7882880,10123920,97698000000
194480,2020-10-14,-2436270,2436270,0,97138000000
194480,2020-10-15,-1319360,1319360,0,97250000000
194480,2020-10-16,8420020,-8420020,0,98371000000
194480,2020-10-19,-2154960,2154960,0,98147000000
194480,2020-10-20,-3223440,3223440,0,99491000000
194480,2020-10-21,-8711500,8711500,0,102740000000
194480,2020-10-22,6951760,-6951760,0,101284000000
194480,2020-10-23,-11908910,11908910,0,101620000000
194480,2020-10-26,3792080,-3792080,0,99267000000
194480,2020-10-27,-25768750,25768750,0,98035000000
194480,2020-10-28,-32734200,32734200,0,99715000000
194480,2020-10-29,-18574300,18574300,0,99715000000
194480,2020-10-30,246120,-246120,0,98483000000
194480,2020-11-02,-219000,219000,0,98147000000
194480,2020-11-03,-2730000,2730000,0,98035000000
194480,2020-11-04,3333750,-3333750,0,98035000000
194480,2020-11-05,5034400,-5034400,0,97250000000
194480,2020-11-06,5718080,-5718080,0,95906000000
194480,2020-11-09,2490960,-2490960,0,95906000000
194480,2020-11-10,992320,-992320,0,99267000000
194480,2020-11-11,-1942530,1942530,0,99379000000
194480,2020-11-12,-5579230,5579230,0,99379000000
194480,2020-11-13,3202070,-3202070,0,99379000000
194480,2020-11-16,8353800,-8353800,0,105877000000
194480,2020-11-17,1718080,-1718080,0,105765000000
