ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
253590,2020-01-02,0,0,0,51048000000
253590,2020-01-03,0,0,0,51612000000
253590,2020-01-06,-9173640,0,9173640,50298000000
253590,2020-01-07,-4352400,0,4352400,50673000000
253590,2020-01-08,0,0,0,47295000000
253590,2020-01-09,0,0,0,49547000000
253590,2020-01-10,0,0,0,50673000000
253590,2020-01-13,0,0,0,52175000000
253590,2020-01-14,0,0,0,50298000000
253590,2020-01-15,0,0,0,51424000000
253590,2020-01-16,0,0,0,52362000000
253590,2020-01-17,0,0,0,51799000000
253590,2020-01-20,0,0,0,52175000000
253590,2020-01-21,0,0,0,52738000000
253590,2020-01-22,0,0,0,52738000000
253590,2020-01-23,0,0,0,52738000000
253590,2020-01-28,0,0,0,52175000000
253590,2020-01-29,0,0,0,52362000000
253590,2020-01-30,0,0,0,52550000000
253590,2020-01-31,0,0,0,52362000000
253590,2020-02-03,0,0,0,52738000000
253590,2020-02-04,0,0,0,57617000000
253590,2020-02-05,0,0,0,57805000000
253590,2020-02-06,0,0,0,58556000000
253590,2020-02-07,0,0,0,56491000000
253590,2020-02-10,0,0,0,56304000000
253590,2020-02-11,0,0,0,57430000000
253590,2020-02-12,0,0,0,60808000000
253590,2020-02-13,-95223660,0,95223660,64374000000
253590,2020-02-14,0,0,0,65688000000
253590,2020-02-17,0,0,0,66251000000
253590,2020-02-18,111135420,0,-111135420,62497000000
253590,2020-02-19,0,0,0,63811000000
253590,2020-02-20,0,0,0,63435000000
253590,2020-02-21,0,0,0,64186000000
253590,2020-02-24,0,0,0,59682000000
253590,2020-02-25,0,0,0,62497000000
253590,2020-02-26,0,0,0,60996000000
253590,2020-02-27,4680,0,-4680,58556000000
253590,2020-02-28,0,0,0,56304000000
253590,2020-03-02,0,0,0,58180000000
253590,2020-03-03,0,0,0,57805000000
253590,2020-03-04,0,0,0,59494000000
253590,2020-03-05,0,0,0,59682000000
253590,2020-03-06,0,0,0,59306000000
253590,2020-03-09,0,0,0,55740000000
253590,2020-03-10,0,0,0,56116000000
253590,2020-03-11,0,0,0,54051000000
253590,2020-03-12,0,0,0,48984000000
253590,2020-03-13,0,0,0,44292000000
253590,2020-03-16,-2100,0,2100,39412000000
253590,2020-03-17,0,0,0,40726000000
253590,2020-03-18,0,0,0,37536000000
253590,2020-03-19,800,0,-800,30028000000
253590,2020-03-20,0,0,0,32919000000
253590,2020-03-23,0,0,0,30291000000
253590,2020-03-24,0,0,0,32919000000
253590,2020-03-25,0,0,0,35171000000
253590,2020-03-26,0,0,0,38849000000
253590,2020-03-27,0,0,0,39975000000
253590,2020-03-30,0,0,0,40538000000
253590,2020-03-31,0,0,0,45043000000
253590,2020-04-01,0,0,0,44292000000
253590,2020-04-02,0,0,0,46356000000
253590,2020-04-03,0,0,0,49172000000
253590,2020-04-06,0,0,0,50673000000
253590,2020-04-07,0,0,0,53676000000
253590,2020-04-08,0,0,0,51987000000
253590,2020-04-09,0,0,0,52550000000
253590,2020-04-10,0,0,0,50110000000
253590,2020-04-13,0,0,0,48233000000
253590,2020-04-14,0,0,0,47670000000
253590,2020-04-16,0,0,0,49735000000
253590,2020-04-17,0,0,0,50298000000
253590,2020-04-20,0,0,0,52550000000
253590,2020-04-21,0,0,0,52550000000
253590,2020-04-22,0,0,0,51612000000
253590,2020-04-23,0,0,0,53113000000
253590,2020-04-24,0,0,0,53301000000
253590,2020-04-27,0,0,0,52738000000
253590,2020-04-28,1480,0,-1480,55553000000
253590,2020-04-29,0,0,0,57054000000
253590,2020-05-04,0,0,0,56491000000
253590,2020-05-06,0,0,0,59869000000
253590,2020-05-07,0,0,0,60808000000
253590,2020-05-08,0,0,0,60057000000
253590,2020-05-11,-18370000,0,18370000,62685000000
253590,2020-05-12,-36740000,0,36740000,62685000000
253590,2020-05-13,0,0,0,66814000000
253590,2020-05-14,-107700000,0,107700000,67377000000
253590,2020-05-15,112200000,0,-112200000,70192000000
253590,2020-05-18,-116511800,0,116511800,71318000000
253590,2020-05-19,-51650200,0,51650200,74133000000
253590,2020-05-20,-7780000,0,7780000,73007000000
253590,2020-05-21,-35368230,0,35368230,71506000000
253590,2020-05-22,61380000,0,-61380000,69816000000
253590,2020-05-25,-89407250,0,89407250,72444000000
253590,2020-05-26,-140156935,0,140156935,71881000000
253590,2020-05-27,154662250,0,-154662250,76948000000
253590,2020-05-28,-409064110,0,409064110,75259000000
253590,2020-05-29,-24933150,0,24933150,82203000000
253590,2020-06-01,-213369030,0,213369030,82766000000
253590,2020-06-02,-803007180,0,803007180,90461000000
253590,2020-06-03,-472500000,0,472500000,98532000000
253590,2020-06-04,-93600000,0,93600000,97593000000
253590,2020-06-05,-117250240,0,117250240,98344000000
253590,2020-06-08,-73861050,0,73861050,101722000000
253590,2020-06-09,166728660,0,-166728660,97218000000
253590,2020-06-10,-50700000,0,50700000,95153000000
253590,2020-06-11,0,0,0,92901000000
253590,2020-06-12,-234361290,0,234361290,93464000000
253590,2020-06-15,13603730,0,-13603730,81453000000
253590,2020-06-16,-30279480,0,30279480,86708000000
253590,2020-06-17,-97899610,0,97899610,87458000000
253590,2020-06-18,-47241415,0,47241415,90274000000
253590,2020-06-19,-41523870,0,41523870,92150000000
253590,2020-06-22,-173047920,0,173047920,88960000000
253590,2020-06-23,-31875235,0,31875235,86895000000
253590,2020-06-24,-28687500,0,28687500,86145000000
253590,2020-06-25,-91846150,0,91846150,84643000000
253590,2020-06-26,501581700,0,-501581700,86332000000
253590,2020-06-29,-152932520,0,152932520,92713000000
253590,2020-06-30,-129626430,0,129626430,89711000000
253590,2020-07-01,8857340,0,-8857340,89711000000
253590,2020-07-02,-203247500,0,203247500,93840000000
253590,2020-07-03,-49900000,0,49900000,93652000000
253590,2020-07-06,10546080,0,-10546080,95341000000
253590,2020-07-07,-9317895,0,9317895,91775000000
253590,2020-07-08,0,0,0,94778000000
253590,2020-07-09,-103365680,0,103365680,94966000000
253590,2020-07-10,-58476600,0,58476600,95716000000
253590,2020-07-13,-5569200,0,5569200,97593000000
253590,2020-07-14,-22905000,0,22905000,95529000000
253590,2020-07-15,-63395780,0,63395780,99845000000
