ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
098460,2020-01-02,323538600,302887200,-626425800,1430766000000
098460,2020-01-03,-383675000,1269269000,-885594000,1412933000000
098460,2020-01-06,363241200,1075082400,-1438323600,1366292000000
098460,2020-01-07,218800300,-275465800,56665500,1400587000000
098460,2020-01-08,-832947000,200586000,632361000,1385497000000
098460,2020-01-09,-715882400,12761200,703121200,1434881000000
098460,2020-01-10,1268820000,-1556730000,287910000,1440369000000
098460,2020-01-13,-772027200,27454000,744573200,1421164000000
098460,2020-01-14,-625347000,3081385800,-2456038800,1407446000000
098460,2020-01-15,14409532800,-8966692800,-5442840000,1283986000000
098460,2020-01-16,-201141900,-395494200,596636100,1293588000000
098460,2020-01-17,-3230271000,1868034600,1362236400,1336113000000
098460,2020-01-20,-4067400000,3930900000,136500000,1371780000000
098460,2020-01-21,-1866603600,3537891600,-1671288000,1366292000000
098460,2020-01-22,-931895900,-124425600,1056321500,1367664000000
098460,2020-01-23,-274700000,535400000,-260700000,1371780000000
098460,2020-01-28,1380038400,296992800,-1677031200,1283986000000
098460,2020-01-29,667052100,-694668000,27615900,1301819000000
098460,2020-01-30,2944393200,-1918069200,-1026324000,1259294000000
098460,2020-01-31,-443348000,-166152000,609500000,1263049000000
098460,2020-02-03,6952500,-1316618100,1309665600,1272659000000
098460,2020-02-04,1594963500,-1027886100,-567077400,1280897000000
098460,2020-02-05,-287332100,838327000,-550994900,1294625000000
098460,2020-02-06,258372800,-410168000,151795200,1295998000000
098460,2020-02-07,1186496100,-1341000900,154504800,1280897000000
098460,2020-02-10,-266302000,-591354000,857656000,1290507000000
098460,2020-02-11,-1167075000,-221160000,1388235000,1304236000000
098460,2020-02-12,-1407476000,1874544000,-467068000,1345422000000
098460,2020-02-13,-10905021400,11783866900,-878845500,1481337000000
098460,2020-02-14,84308100,278227100,-362535200,1423676000000
098460,2020-02-17,-1570060800,1370160000,199900800,1449761000000
098460,2020-02-18,1990542600,-1003735800,-986806800,1408574000000
098460,2020-02-19,-2404661600,2123567200,281094400,1444269000000
098460,2020-02-20,929844000,-1495678500,565834500,1420930000000
098460,2020-02-21,-629322400,1170081900,-540759500,1415439000000
098460,2020-02-24,-1903352000,774016400,1129335600,1381117000000
098460,2020-02-25,-590538000,-1283485500,1874023500,1379744000000
098460,2020-02-26,113607000,-672611700,559004700,1333260000000
098460,2020-02-27,-378144000,1165824000,-787680000,1318156000000
098460,2020-02-28,-355269600,-512298000,867567600,1309918000000
098460,2020-03-02,-2061247500,340275000,1720972500,1338753000000
098460,2020-03-03,20064400,255480200,-275544600,1337379000000
098460,2020-03-04,-1251844800,353944800,897900000,1351110000000
098460,2020-03-05,300523500,580756000,-881279500,1352483000000
098460,2020-03-06,1042134600,-485040400,-557094200,1320902000000
098460,2020-03-09,775402000,285543400,-1060945400,1265979000000
098460,2020-03-10,-1136910200,-1479060900,2615971100,1275591000000
098460,2020-03-11,419670000,-37080000,-382590000,1235772000000
098460,2020-03-12,-310148300,785954700,-475806400,1176729000000
098460,2020-03-13,-689509400,-811231100,1500740500,1130044000000
098460,2020-03-16,711047700,-580965300,-130082400,1099837000000
098460,2020-03-17,1005795000,-2382195000,1376400000,1064137000000
098460,2020-03-18,-250488000,1036423500,-785935500,1009213000000
098460,2020-03-19,-564664800,-63753600,628418400,955663000000
098460,2020-03-20,1136714000,-2741404000,1604690000,1016079000000
098460,2020-03-23,2559212100,-1515699000,-1043513100,902113000000
098460,2020-03-24,-4448947200,2030875200,2418072000,1164371000000
098460,2020-03-25,-678042300,-17670900,695713200,1231652000000
098460,2020-03-26,3436947000,-2362761000,-1074186000,1139656000000
