ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
009520,2020-01-02,-238355670,239085000,-729330,201130000000
009520,2020-01-03,-49024220,50947400,-1923180,200714000000
009520,2020-01-06,434452455,-436375980,1923525,193010000000
009520,2020-01-07,-21116975,21182425,-65450,194676000000
009520,2020-01-08,512091385,-512326555,235170,181350000000
009520,2020-01-09,-631330280,631344110,-13830,191969000000
009520,2020-01-10,-231424835,229331110,2093725,195925000000
009520,2020-01-13,-402641425,402733100,-91675,200922000000
009520,2020-01-14,73545710,-77079625,3533915,199673000000
009520,2020-01-15,-296812600,293235600,3577000,204045000000
009520,2020-01-16,165992310,-163950750,-2041560,200506000000
009520,2020-01-17,-48316450,47816210,500240,200298000000
009520,2020-01-20,148864440,-147342900,-1521540,197383000000
009520,2020-01-21,133648995,-130777090,-2871905,195092000000
009520,2020-01-22,-80678520,80739360,-60840,194884000000
009520,2020-01-23,42582605,-39915135,-2667470,192177000000
009520,2020-01-28,976596505,-954873215,-21723290,182600000000
009520,2020-01-29,-283518400,283558450,-40050,185306000000
009520,2020-01-30,152578575,-153761490,1182915,181767000000
009520,2020-01-31,245367680,-246165260,797580,175729000000
009520,2020-02-03,-21331450,20439370,892080,171981000000
009520,2020-02-04,-256311000,254395140,1915860,179685000000
009520,2020-02-05,-223293770,223155210,138560,180309000000
009520,2020-02-06,-391061550,389917900,1143650,185306000000
009520,2020-02-07,-179984280,179540280,444000,184890000000
009520,2020-02-10,-74303355,97379520,-23076165,188013000000
009520,2020-02-11,-144650675,144677825,-27150,188430000000
009520,2020-02-12,97644885,-98629290,984405,187180000000
009520,2020-02-13,-55542240,52649415,2892825,186764000000
009520,2020-02-14,-62782720,62773760,8960,186556000000
009520,2020-02-17,-58851950,58026345,825605,183849000000
009520,2020-02-18,-59815950,47848365,11967585,183016000000
009520,2020-02-19,155992620,-168613340,12620720,180726000000
009520,2020-02-20,121815200,-133144480,11329280,176562000000
009520,2020-02-21,297165000,-288477750,-8687250,171773000000
009520,2020-02-24,220421440,-218715320,-1706120,160738000000
009520,2020-02-25,-828538200,821953300,6584900,167609000000
009520,2020-02-26,-163896720,158787980,5108740,166984000000
009520,2020-02-27,355077345,-365127840,10050495,161779000000
009520,2020-02-28,128328960,-136163680,7834720,153242000000
009520,2020-03-02,-325873100,325457850,415250,157198000000
009520,2020-03-03,-23583900,29013150,-5429250,158656000000
009520,2020-03-04,-254149845,254555150,-405305,163861000000
009520,2020-03-05,-70112820,70599240,-486420,167400000000
009520,2020-03-06,355425270,-355763250,337980,163653000000
009520,2020-03-09,338435730,-344568510,6132780,153658000000
009520,2020-03-10,136314420,-136643385,328965,150535000000
009520,2020-03-11,-59975640,52958760,7016880,144081000000
009520,2020-03-12,102019440,-89406060,-12613380,128673000000
009520,2020-03-13,-325271695,333505125,-8233430,118471000000
009520,2020-03-16,247286320,-244849180,-2437140,112016000000
009520,2020-03-17,-27002210,28877400,-1875190,109518000000
009520,2020-03-18,97646360,-85173080,-12473280,101606000000
009520,2020-03-19,-126185130,125895330,289800,86198000000
009520,2020-03-20,-102145255,105202945,-3057690,93486000000
009520,2020-03-23,21154230,-21188070,33840,88072000000
009520,2020-03-24,-67603200,67459200,144000,99940000000
009520,2020-03-25,26317200,-26384800,67600,108269000000
009520,2020-03-26,30090750,-25193550,-4897200,110351000000
009520,2020-03-27,106978890,-107168460,189570,111184000000
009520,2020-03-30,-43586450,43565050,21400,111392000000
009520,2020-03-31,338082900,-338237900,155000,129090000000
009520,2020-04-01,176301000,-174873000,-1428000,124926000000
009520,2020-04-02,216298900,-216912875,613975,124717000000
009520,2020-04-03,131750460,-131859540,109080,126175000000
009520,2020-04-06,14693745,-14863035,169290,130547000000
009520,2020-04-07,-54665270,57777225,-3111955,135128000000
009520,2020-04-08,8743320,-11677320,2934000,135752000000
009520,2020-04-09,-18390900,18390900,0,137418000000
009520,2020-04-10,-15531040,15435000,96040,142832000000
009520,2020-04-13,62037900,-58297200,-3740700,154075000000
009520,2020-04-14,85939200,-86032450,93250,155324000000
009520,2020-04-16,116633990,-116780510,146520,169482000000
009520,2020-04-17,11872000,-13112000,1240000,166568000000
009520,2020-04-20,-25085985,23819635,1266350,170107000000
009520,2020-04-21,91341000,-93430500,2089500,165735000000
009520,2020-04-22,-95899460,95327560,571900,170107000000
009520,2020-04-23,-12009950,10141290,1868660,166984000000
009520,2020-04-24,-106817340,105201940,1615400,164069000000
009520,2020-04-27,91245805,-91740180,494375,164694000000
009520,2020-04-28,-24593940,24299190,294750,163653000000
009520,2020-04-29,24988095,-21633700,-3354395,162612000000
009520,2020-05-04,95205440,-95539180,333740,169482000000
009520,2020-05-06,-397775040,397554560,220480,173230000000
009520,2020-05-07,328847475,-328934730,87255,173022000000
009520,2020-05-08,-197022180,196787540,234640,174479000000
009520,2020-05-11,112194000,-112950090,756090,169274000000
009520,2020-05-12,-59426235,59092905,333330,169274000000
009520,2020-05-13,-27347580,27279070,68510,167817000000
009520,2020-05-14,53816100,-53909700,93600,162403000000
009520,2020-05-15,-930580,844560,86020,162820000000
009520,2020-05-18,-39964320,39920760,43560,164902000000
009520,2020-05-19,-45540000,45496000,44000,166568000000
009520,2020-05-20,18110610,-18150510,39900,166151000000
009520,2020-05-21,60280555,-60332490,51935,166359000000
009520,2020-05-22,-343000635,342630720,369915,169274000000
009520,2020-05-25,38552520,-38832240,279720,184890000000
009520,2020-05-26,111735680,-97847680,-13888000,186556000000
009520,2020-05-27,581503360,-574571780,-6931580,229447000000
009520,2020-05-28,657908790,-714088760,56179970,224450000000
009520,2020-05-29,5891170,-7154800,1263630,240274000000
009520,2020-06-01,-937733550,944726510,-6992960,221951000000
009520,2020-06-02,256131450,-260849200,4717750,235277000000
009520,2020-06-03,-400204480,384107520,16096960,226532000000
009520,2020-06-04,274350750,-263387580,-10963170,226116000000
009520,2020-06-05,-757262660,766339420,-9076760,224450000000
009520,2020-06-08,274502900,-261136300,-13366600,220702000000
009520,2020-06-09,-959371050,980423290,-21052240,215289000000
009520,2020-06-10,55389000,-54914950,-474050,207793000000
009520,2020-06-11,57482215,-56194475,-1287740,200089000000
009520,2020-06-12,-598600600,599917540,-1316940,194468000000
009520,2020-06-15,-331920985,331446950,474035,174688000000
009520,2020-06-16,-688695850,690272005,-1576155,183849000000
009520,2020-06-17,764002460,-754591860,-9410600,185723000000
009520,2020-06-18,635562350,-635735900,173550,185306000000
009520,2020-06-19,-156265020,155859160,405860,185723000000
009520,2020-06-22,295464975,-295604335,139360,181350000000
009520,2020-06-23,411181850,-412802645,1620795,185931000000
009520,2020-06-24,-182983920,182740110,243810,188013000000
009520,2020-06-25,611156520,-612307800,1151280,194884000000
009520,2020-06-26,132200960,-131721110,-479850,190303000000
009520,2020-06-29,407359050,-404137790,-3221260,193843000000
009520,2020-06-30,255384035,-255515215,131180,195092000000
009520,2020-07-01,-15526200,18251760,-2725560,188221000000
009520,2020-07-02,-109949990,105308880,4641110,202796000000
009520,2020-07-03,-190761515,190333395,428120,202588000000
009520,2020-07-06,-51268800,-105091330,156360130,202171000000
009520,2020-07-07,146528200,-146038350,-489850,201963000000
009520,2020-07-08,-521772680,520913120,859560,205711000000
009520,2020-07-09,314580700,-315458550,877850,201963000000
009520,2020-07-10,258288500,-257141700,-1146800,195717000000
009520,2020-07-13,-154249080,158908500,-4659420,197383000000
009520,2020-07-14,110971700,-110873000,-98700,195717000000
009520,2020-07-15,-423860085,434664615,-10804530,199256000000
009520,2020-07-16,247496370,-247722450,226080,196133000000
009520,2020-07-17,-171856490,172563560,-707070,200298000000
009520,2020-07-20,128400580,-121291390,-7109190,196966000000
009520,2020-07-21,-48018450,45748230,2270220,196133000000
009520,2020-07-22,9250100,-6682440,-2567660,194051000000
009520,2020-07-23,433776000,-435393600,1617600,199881000000
009520,2020-07-24,413288360,-403388980,-9899380,199048000000
009520,2020-07-27,38824575,-22353255,-16471320,198007000000
009520,2020-07-28,-13197645,19503655,-6306010,195092000000
009520,2020-07-29,-124487925,124281345,206580,195509000000
009520,2020-07-30,24651400,-25150020,498620,194051000000
009520,2020-07-31,107504495,-107738330,233835,190928000000
009520,2020-08-03,-82946060,81986495,959565,187597000000
009520,2020-08-04,-129170405,128925515,244890,188846000000
009520,2020-08-05,97807220,-94194240,-3612980,190928000000
009520,2020-08-06,-711097920,710302320,795600,194884000000
009520,2020-08-07,559110020,-558902570,-207450,191969000000
009520,2020-08-10,239575125,-239473815,-101310,191761000000
009520,2020-08-11,-1161247440,1161002000,245440,196550000000
009520,2020-08-12,769688535,-772324910,2636375,190928000000
009520,2020-08-13,-56718720,51602860,5115860,190720000000
009520,2020-08-14,176561990,-178217160,1655170,187805000000
009520,2020-08-18,-32079500,30801300,1278200,172814000000
009520,2020-08-19,-80942045,84200920,-3258875,175104000000
009520,2020-08-20,83839070,-85461040,1621970,166359000000
009520,2020-08-21,-78345820,79908920,-1563100,169066000000
009520,2020-08-24,-112125080,112611195,-486115,170107000000
009520,2020-08-25,-132228765,131352045,876720,175521000000
009520,2020-08-26,160323990,-161270580,946590,173647000000
009520,2020-08-27,196521520,-197616370,1094850,168858000000
009520,2020-08-28,-113889105,112324080,1565025,169274000000
009520,2020-08-31,18974825,-18807340,-167485,170107000000
009520,2020-09-01,-281913650,282424100,-510450,172814000000
009520,2020-09-02,92710515,-92569245,-141270,173022000000
009520,2020-09-03,668150,-1265750,597600,172814000000
009520,2020-09-04,-5790330,5933655,-143325,170523000000
009520,2020-09-07,-597760900,597576980,183920,174063000000
009520,2020-09-08,555522550,-555156715,-365835,175104000000
009520,2020-09-09,481717340,-557376660,75659320,191969000000
009520,2020-09-10,50828250,45493800,-96322050,190512000000
009520,2020-09-11,212736720,-212900700,163980,189679000000
009520,2020-09-14,-37021480,36766830,254650,192802000000
009520,2020-09-15,-195894125,195807010,87115,190928000000
009520,2020-09-16,207662060,-207786530,124470,191969000000
009520,2020-09-17,-141585840,141731280,-145440,189262000000
009520,2020-09-18,38989620,-83156535,44166915,193010000000
009520,2020-09-21,89565740,-41956945,-47608795,191344000000
009520,2020-09-22,-39381685,38912490,469195,182600000000
009520,2020-09-23,-801284040,676572660,124711380,196133000000
009520,2020-09-24,644832600,-524956600,-119876000,191553000000
009520,2020-09-25,-75281000,75117740,163260,188846000000
009520,2020-09-28,-102111240,102208260,-97020,192386000000
009520,2020-09-29,-71591580,71381880,209700,194051000000
009520,2020-10-05,-846948375,813774000,33174375,203004000000
009520,2020-10-06,689964365,-656045870,-33918495,200089000000
009520,2020-10-07,27378160,-27476360,98200,204462000000
009520,2020-10-08,133982900,-136843430,2860530,204670000000
009520,2020-10-12,75411000,-75905900,494900,204045000000
009520,2020-10-13,-293472360,294003240,-530880,197383000000
009520,2020-10-14,-309387785,302698760,6689025,199673000000
009520,2020-10-15,-668562055,580434750,88127305,199673000000
009520,2020-10-16,352244090,-351286740,-957350,194468000000
009520,2020-10-19,-76692600,76086150,606450,194259000000
009520,2020-10-20,-155119510,154964130,155380,190303000000
009520,2020-10-21,-484668910,485600720,-931810,196966000000
009520,2020-10-22,408927510,-408009780,-917730,193010000000
009520,2020-10-23,165292560,-165233475,-59085,189262000000
009520,2020-10-26,-23673435,23855505,-182070,180518000000
009520,2020-10-27,61251290,-57079180,-4172110,175312000000
009520,2020-10-28,29885730,-30906260,1020530,177811000000
009520,2020-10-29,192815175,-192941625,126450,175521000000
009520,2020-10-30,208051025,-207740595,-310430,174688000000
009520,2020-11-02,48502005,-48561015,59010,175521000000
009520,2020-11-03,6023640,-6901200,877560,177394000000
009520,2020-11-04,-243720000,243135000,585000,187389000000
009520,2020-11-05,193404960,-187173630,-6231330,183641000000
009520,2020-11-06,108736950,-108658650,-78300,181142000000
009520,2020-11-09,33002125,-34238325,1236200,183849000000
009520,2020-11-10,-240933660,234836840,6096820,185723000000
009520,2020-11-11,80598700,-86213400,5614700,189471000000
009520,2020-11-12,-94769850,94079055,690795,188013000000
009520,2020-11-13,61696825,-67451675,5754850,186347000000
009520,2020-11-16,-205265445,205224810,40635,188013000000
009520,2020-11-17,-203283740,143269170,60014570,187805000000
009520,2020-11-18,-197322830,204790720,-7467890,195092000000
009520,2020-11-19,141660690,-139387960,-2272730,191969000000
009520,2020-11-20,30736860,-30381120,-355740,192386000000
009520,2020-11-23,-144993750,145904875,-911125,192594000000
009520,2020-11-24,-400282875,399056595,1226280,193427000000
009520,2020-11-25,423138240,-423627480,489240,188638000000
009520,2020-11-26,-198723700,199540000,-816300,188846000000
009520,2020-11-27,-381803490,382855635,-1052145,193010000000
009520,2020-11-30,56901230,-58385650,1484420,191969000000
009520,2020-12-01,69830220,-73753680,3923460,191761000000
009520,2020-12-02,-373509125,371106175,2402950,194676000000
009520,2020-12-03,475184010,-475850515,666505,202588000000
009520,2020-12-04,322705500,-315058000,-7647500,197799000000
009520,2020-12-07,-802415290,805084050,-2668760,202796000000
009520,2020-12-08,210910700,-210683660,-227040,196966000000
009520,2020-12-09,267400320,-329652400,62252080,201547000000
009520,2020-12-10,-133329140,199907220,-66578080,200089000000
009520,2020-12-11,259220140,-263088165,3868025,200089000000
009520,2020-12-14,-96288900,88872300,7416600,195717000000
009520,2020-12-15,70223370,-69454210,-769160,195300000000
009520,2020-12-16,-3551230,2689190,862040,195092000000
009520,2020-12-17,201541905,-201495455,-46450,193427000000
009520,2020-12-18,7588800,-7467900,-120900,193635000000
009520,2020-12-21,-54633110,55509010,-875900,191969000000
009520,2020-12-22,332870640,-335326670,2456030,186972000000
009520,2020-12-23,38479370,-40738660,2259290,185931000000
009520,2020-12-24,134808870,-134592150,-216720,188013000000
009520,2020-12-28,294489000,-293211000,-1278000,187389000000
009520,2020-12-29,-172880100,173209500,-329400,190512000000
009520,2020-12-30,-10275690,207357800,-197082110,191969000000
009520,2021-01-04,-248155770,238566210,9589560,196133000000
009520,2021-01-05,-257868000,232064625,25803375,203004000000
009520,2021-01-06,-367747685,361309255,6438430,203421000000
009520,2021-01-07,76208110,-82203220,5995110,204462000000
009520,2021-01-08,-656150625,651504750,4645875,203004000000
009520,2021-01-11,162167235,-167003975,4836740,195925000000
009520,2021-01-12,-726493080,636280140,90212940,199048000000
009520,2021-01-13,-602939120,415882460,187056660,212790000000
009520,2021-01-14,349422340,-191860780,-157561560,214039000000
009520,2021-01-15,146568630,-156576810,10008180,211124000000
009520,2021-01-18,152288400,-156436740,4148340,207377000000
009520,2021-01-19,245983600,-518658000,272674400,220702000000
009520,2021-01-20,-87101400,265525020,-178423620,223617000000
009520,2021-01-21,500262000,-463118250,-37143750,218620000000
009520,2021-01-22,-73122400,68645200,4477200,216538000000
009520,2021-01-25,-91846720,90788240,1058480,218204000000
009520,2021-01-26,229415760,-230343120,927360,209875000000
