ticker,trade_date,individual_net_amt,foreign_net_amt,inst_net_amt,market_cap
036540,2020-01-02,1488388200,-1121165425,-367222775,615412000000
036540,2020-01-03,651183400,-1265644800,614461400,611855000000
036540,2020-01-06,-951420305,1893329405,-941909100,618258000000
036540,2020-01-07,2553560050,-1780670315,-772889735,609721000000
036540,2020-01-08,-2072163940,3395602100,-1323438160,594780000000
036540,2020-01-09,-3442191150,3032577430,409613720,638891000000
036540,2020-01-10,5148431200,-5886852400,738421200,626084000000
036540,2020-01-13,-152231375,248639405,-96408030,631065000000
036540,2020-01-14,2772936000,-2576835000,-196101000,640314000000
036540,2020-01-15,528805285,-377642930,-151162355,639602000000
036540,2020-01-16,-4085104710,3961497300,123607410,655254000000
036540,2020-01-17,743012890,-2096827970,1353815080,666638000000
036540,2020-01-20,-10807052410,13649867770,-2842815360,766953000000
036540,2020-01-21,-737641890,1481317290,-743675400,781183000000
036540,2020-01-22,-466263930,161427750,304836180,798258000000
036540,2020-01-23,2013847600,-809119500,-1204728100,833831000000
036540,2020-01-28,6252952930,-4826267040,-1426685890,835254000000
036540,2020-01-29,950578200,498566250,-1449144450,832408000000
036540,2020-01-30,1457176500,2562668280,-4019844780,883633000000
036540,2020-01-31,1227976190,-147646750,-1080329440,801103000000
036540,2020-02-03,1172877210,-2334496410,1161619200,858020000000
036540,2020-02-04,6814852950,-6427713260,-387139690,852329000000
036540,2020-02-05,1928358910,-1010839660,-917519250,843791000000
036540,2020-02-06,-4446078380,6210517900,-1764439520,873672000000
036540,2020-02-07,2234244390,-938621250,-1295623140,866558000000
036540,2020-02-10,-556492690,1025759020,-469266330,869404000000
036540,2020-02-11,-4173463500,3500275960,673187540,902131000000
036540,2020-02-12,9450034650,-8748971550,-701063100,875095000000
036540,2020-02-13,-2170923800,3455991600,-1285067800,882210000000
036540,2020-02-14,3398230700,-873904300,-2524326400,867981000000
036540,2020-02-17,-3872398720,3674654080,197744640,893593000000
036540,2020-02-18,6737612750,-6479459250,-258153500,860866000000
036540,2020-02-19,-4631001180,4478727760,152273420,869404000000
036540,2020-02-20,2760842160,-3959266680,1198424520,870827000000
036540,2020-02-21,-10084033980,10083232890,801090,883633000000
036540,2020-02-24,9883633500,-10705599450,821965950,832408000000
036540,2020-02-25,-12894638040,12478881960,415756080,870827000000
036540,2020-02-26,11517599450,-11778084500,260485050,846637000000
036540,2020-02-27,201829300,313106050,-514935350,803949000000
036540,2020-02-28,-5845998600,5353279020,492719580,829115000000
036540,2020-03-02,-281566080,-813663360,1095229440,855861000000
036540,2020-03-03,9124477600,-8607065600,-517412000,832087000000
036540,2020-03-04,-8600407020,8126210810,474196210,872205000000
036540,2020-03-05,9206352540,-9953972820,747620280,882606000000
036540,2020-03-06,8350932440,-6844259840,-1506672600,858832000000
036540,2020-03-09,307870140,774953310,-1082823450,806827000000
036540,2020-03-10,-5506038200,4783111450,722926750,830601000000
036540,2020-03-11,3755509950,-4288419150,532909200,771166000000
036540,2020-03-12,-6202216020,5681284140,520931880,769680000000
036540,2020-03-13,74701050,-2818041240,2743340190,706531000000
036540,2020-03-16,-3729574050,3357156000,372418050,651553000000
036540,2020-03-17,-2618591720,1229069510,1389522210,679042000000
036540,2020-03-18,3631866000,-5161247000,1529381000,638924000000
036540,2020-03-19,1425973230,-1785151225,359177995,580232000000
036540,2020-03-20,-849202240,370926095,478276145,623322000000
036540,2020-03-23,2038533940,-1705153100,-333380840,578746000000
036540,2020-03-24,-2272089820,62252960,2209836860,644867000000
036540,2020-03-25,882185790,-1743822990,861637200,664183000000
036540,2020-03-26,-2484085925,2534716075,-50630150,664926000000
036540,2020-03-27,1833150000,-1444929200,-388220800,653782000000
036540,2020-03-30,-1704943610,1219897520,485046090,679042000000
036540,2020-03-31,454038300,-1672093880,1218055580,680528000000
036540,2020-04-01,-540337500,-362403000,902740500,668641000000
036540,2020-04-02,-531837260,157237880,374599380,684986000000
036540,2020-04-03,182367000,167039800,-349406800,683500000000
036540,2020-04-06,-1675568725,753919000,921649725,731790000000
036540,2020-04-07,694050150,-1160725480,466675330,774138000000
036540,2020-04-08,-2619949500,2634376500,-14427000,780081000000
036540,2020-04-09,1511181000,-2347185750,836004750,780081000000
036540,2020-04-10,-1642064040,2609708640,-967644600,861770000000
036540,2020-04-13,4745420730,-2256667875,-2488752855,806676000000
036540,2020-04-14,-1816386600,1728380980,88005620,825589000000
036540,2020-04-16,-2277691500,1037683500,1240008000,863415000000
036540,2020-04-17,-387560160,-2309752640,2697312800,881505000000
036540,2020-04-20,354181370,692990,-354874360,869993000000
036540,2020-04-21,-558517540,811354140,-252836600,845324000000
036540,2020-04-22,4520852700,-2405269100,-2115583600,876571000000
036540,2020-04-23,-1068304380,732060600,336243780,878216000000
036540,2020-04-24,-91571040,512558970,-420987930,850258000000
036540,2020-04-27,-130313260,379274420,-248961160,851902000000
036540,2020-04-28,821105250,-589417500,-231687750,863415000000
036540,2020-04-29,-417391580,417476220,-84640,869993000000
036540,2020-05-04,1617128520,-734980080,-882148440,848613000000
036540,2020-05-06,-544001020,171917940,372083080,866704000000
036540,2020-05-07,-7517844220,4696213050,2821631170,935777000000
036540,2020-05-08,3473751680,-4357832320,884080640,934132000000
036540,2020-05-11,284014200,-26289450,-257724750,929199000000
036540,2020-05-12,2332692180,31127460,-2363819640,897951000000
036540,2020-05-13,1514207760,-21147120,-1493060640,907819000000
036540,2020-05-14,520032590,-246279880,-273752710,886439000000
036540,2020-05-15,-971853600,279246380,692607220,916042000000
036540,2020-05-18,-61186450,19372460,41813990,916042000000
036540,2020-05-19,1260761940,-1257313500,-3448440,917686000000
036540,2020-05-20,-1615938600,1710193800,-94255200,937422000000
036540,2020-05-21,-3631000030,601129090,3029870940,965380000000
036540,2020-05-22,143056480,-704586960,561530480,934132000000
036540,2020-05-25,-1736844450,376215730,1360628720,958801000000
036540,2020-05-26,1126108200,-323899800,-802208400,967024000000
036540,2020-05-27,3988302020,-1260663120,-2727638900,930843000000
036540,2020-05-28,1841732260,438884500,-2280616760,891373000000
036540,2020-05-29,-1536372250,2121462840,-585090590,909463000000
036540,2020-06-01,804870570,-248377440,-556493130,916042000000
036540,2020-06-02,4533248500,123750000,-4656998500,904530000000
036540,2020-06-03,1359632820,-68331900,-1291300920,897951000000
036540,2020-06-04,288357600,244671040,-533028640,901240000000
036540,2020-06-05,501955680,-593394480,91438800,907819000000
036540,2020-06-08,359419500,-52657000,-306762500,904530000000
036540,2020-06-09,1144443840,31809980,-1176253820,891373000000
036540,2020-06-10,495074820,-110918610,-384156210,893017000000
036540,2020-06-11,653809680,894963330,-1548773010,873282000000
036540,2020-06-12,2081173750,1659340,-2082833090,837101000000
036540,2020-06-15,2482150800,-310495400,-2171655400,756516000000
036540,2020-06-16,-294311480,35924290,258387190,803387000000
036540,2020-06-17,1288997325,-762531525,-526465800,811610000000
036540,2020-06-18,131769560,334685000,-466454560,812432000000
036540,2020-06-19,288505000,-3525000,-284980000,822300000000
036540,2020-06-22,353130475,-317673650,-35456825,818188000000
036540,2020-06-23,690657375,-324848075,-365809300,809965000000
036540,2020-06-24,391173790,39610900,-430784690,817366000000
036540,2020-06-25,1775087210,-491918700,-1283168510,791052000000
036540,2020-06-26,-541700460,434138940,107561520,799275000000
036540,2020-06-29,1009343580,-662489760,-346853820,774606000000
036540,2020-06-30,-1080441570,636826110,443615460,823944000000
036540,2020-07-01,839064225,-680059060,-159005165,808320000000
036540,2020-07-02,-263770680,135709980,128060700,819010000000
036540,2020-07-03,379777240,-115482510,-264294730,819833000000
036540,2020-07-06,-858705980,772904660,85801320,850258000000
036540,2020-07-07,1162843920,-546940800,-615903120,828878000000
036540,2020-07-08,354352290,-261036030,-93316260,823944000000
