ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
028300,2019-03,1Q,7218071120,-9847826517,-10166270673,211674636867,107538641103,2019-05-15
028300,2019-06,2Q,9528218586,-11466467507,-70669204442,163801159264,133618338905,2019-08-14
028300,2019-09,3Q,9148191228,-13279704658,20399833307,185173072669,144979917216,2019-11-14
028300,2019-12,4Q,38420748245,-48731090741,-44386487974,189242165909,173369982097,2020-03-30
028300,2020-03,1Q,12023009291,-6231301645,-13638897096,196925276709,159847949942,2020-05-08
028300,2020-06,2Q,9993642398,-9538445673,-47833216964,553160405650,140845083545,2020-08-14
028300,2020-09,3Q,11384591850,-19924147021,3947585284,513997086744,143400365754,2020-11-16
028300,2020-12,4Q,56177400696,-61311788462,-80093074231,557429418586,149047858403,2021-03-22
028300,2021-03,1Q,7563784790,-18763640333,-18409055992,553674872410,145342218244,2021-05-14
028300,2021-06,2Q,8393039545,-20993277151,-31912974620,522890416270,145831879767,2021-08-13
028300,2021-09,3Q,10792460417,-25183569590,9867829217,560099936373,134779747311,2021-11-15
028300,2021-12,4Q,69825991454,-101018424284,-98125465674,512184802697,231507461398,2022-04-22
028300,2022-03,1Q,65512783818,-6497821044,-15755070640,502451290079,258177065448,2022-05-16
028300,2022-06,2Q,57791933158,-13597996576,6282902369,535316640967,277826631222,2022-08-16
028300,2022-09,3Q,23989309593,-36660633938,-31941489443,527757353820,290670455038,2022-11-14
028300,2022-12,4Q,179707913112,-74664893059,-78158868867,698978330322,268287104470,2023-03-22
028300,2023-03,1Q,19817650251,-27797040467,-19903397382,719020860247,240814742449,2023-05-15
028300,2023-06,2Q,9302260239,-33517164145,-29242576989,688655228691,228634675073,2023-08-11
028300,2023-09,3Q,9729743470,-29457476385,-21044080756,672327373373,199471169495,2023-11-14
028300,2023-12,4Q,42900561196,-125024740610,-189079377012,582246430180,169475199911,2024-03-21
028300,2024-03,1Q,33470551759,-35771193752,32280152531,650867897099,210690504848,2024-05-14
028300,2024-06,2Q,14794148400,-37470348733,-103257896446,557205196992,221701964248,2024-08-14
028300,2024-09,3Q,16953004007,-19559089568,4093778196,588163604366,263118405543,2024-11-14
028300,2024-12,4Q,68125727347,-118516152929,-91980166746,652113818215,235310995214,2025-03-21
028300,2025-03,1Q,17664112433,-28757003139,-64213953882,593358269345,240951140205,2025-05-15
028300,2025-06,2Q,15732443379,-23061473106,-57706057351,513849340067,231484058276,2025-08-13
028300,2025-09,3Q,22111389951,-23028026210,-73090255219,452863976729,250615860674,2025-11-14
