ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
204270,2019-12,4Q,386150386696,95471193020,87692889706,292323558318,151292537762,2020-03-30
204270,2020-03,1Q,104922795862,36857905516,37506439162,403772269013,142053158319,2020-05-15
204270,2020-06,2Q,94325790509,22509567236,22544509205,415404580034,121096461191,2020-08-14
204270,2020-09,3Q,87656923010,17079208937,15537437800,421946190334,97721397539,2020-11-13
204270,2020-12,4Q,347772920401,74903660644,59349919640,388732970289,161890612391,2021-03-22
204270,2021-03,1Q,75578584570,7945022879,10366863814,408351777146,181410149924,2021-05-17
204270,2021-06,2Q,26122580836,-17420487526,-20050314470,388519420390,170613357331,2021-08-13
204270,2021-09,3Q,48536014419,-9089608335,-7120448032,392305710278,215114658735,2021-11-12
204270,2021-12,4Q,202595050531,-30743056761,-33614802616,375220974544,203830201781,2022-03-23
204270,2022-03,1Q,46902317480,-1940060318,-4322312535,375779798752,205962263872,2022-05-16
204270,2022-06,2Q,37723020038,-15577697318,-14587199498,375470365215,198820490125,2022-08-16
204270,2022-09,3Q,36415019047,-5751714479,-1790652661,397411842525,207293961107,2022-11-14
204270,2022-12,4Q,161325172108,-44329077466,-58751477421,334806305631,187678657779,2023-03-23
204270,2023-03,1Q,57295122664,2227603313,2970096821,343093573227,195199786718,2023-05-15
204270,2023-06,2Q,55561095208,4064163872,65702844,344358178788,201190971555,2023-08-14
204270,2023-09,3Q,97766832620,16993879895,18083293172,366566956903,263194031039,2023-11-14
204270,2023-12,4Q,323436932669,28538516087,17747739478,355114043886,299325143766,2024-03-21
204270,2024-03,1Q,127061594527,31758159685,32342331709,394530338482,319673615762,2024-05-13
204270,2024-06,2Q,65345742375,-20865693381,-15088816230,383998956631,291630458349,2024-08-14
204270,2024-09,3Q,32661740443,-25247220463,-36422210127,342002826785,268030124875,2024-11-14
204270,2024-12,4Q,273239103365,-46091032142,-33401167330,337126919326,302569686748,2025-03-21
204270,2025-03,1Q,48048658420,-14167684971,-18015559724,318948808300,315391334513,2025-05-15
204270,2025-06,2Q,56085163295,-23845215982,-39650994118,276347900597,287120900691,2025-08-14
204270,2025-09,3Q,39097163083,-17925640251,-15627483077,261108246993,295520555368,2025-11-14
