ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
086520,2019-03,1Q,196016623211,16309581290,7655009932,414409576232,436712736592,2019-05-15
086520,2019-06,2Q,147583568402,12379716408,8088858381,428111957405,382315061598,2019-08-14
086520,2019-09,3Q,169257957348,14134163677,6659292214,438732110107,401658211440,2019-11-14
086520,2019-12,4Q,702272500906,47805818924,21284295125,446980970163,480853915260,2020-03-30
086520,2020-03,1Q,178307356376,10659703016,3167517779,445433545736,510624508017,2020-05-15
086520,2020-06,2Q,209383660083,19378668358,13688993443,470078737978,619830875227,2020-08-14
086520,2020-09,3Q,282820252365,29420660310,14963771568,531213929964,650990808822,2020-11-16
086520,2020-12,4Q,946809640015,82365114852,23688090740,588714093048,694450751691,2021-03-18
086520,2021-03,1Q,262605720852,19474786553,6852601149,-244213391453,1364495824108,2021-05-17
086520,2021-06,2Q,309980762819,29685383738,553823479940,666886055752,942588663323,2021-08-17
086520,2021-09,3Q,408452511989,46115477267,26698712999,723879169074,1237617860674,2021-11-15
086520,2021-12,4Q,1504112975430,535332518763,278946294640,1697298880583,1703659206413,2022-03-23
086520,2022-03,1Q,680627292254,53894068783,25150911987,1728304438343,2164548446278,2022-05-16
086520,2022-06,2Q,1231803718208,169910777026,46195316553,2296031191015,2906758226186,2022-08-16
086520,2022-09,3Q,1631738986282,211406384956,109378309570,2579616043630,2966485426828,2022-11-14
086520,2022-12,4Q,5639741327318,613226487106,220591650311,2521780653709,2824001949335,2023-03-22
086520,2023-03,1Q,2064412867936,182368755762,368802060017,2987504743083,3720574298876,2023-05-15
086520,2023-06,2Q,2017183598478,170264591430,-273375941805,2807662571641,3680655501691,2023-08-14
086520,2023-09,3Q,1903805322249,64966994062,-8246063823,2975073664414,4597401915655,2023-11-14
086520,2023-12,4Q,7260200345722,298172334242,51016615538,3486135726801,4070843048271,2024-04-17
086520,2024-03,1Q,1020593863699,-29840618474,-31318496309,3456036661836,3982038379735,2024-05-16
086520,2024-06,2Q,864089524284,-54647929668,-44561732249,3425361373091,4267814217894,2024-08-14
086520,2024-09,3Q,594279264254,-108757298241,-69641708091,3245727294874,4290543311176,2024-11-14
086520,2024-12,4Q,3127853158129,-293038698088,-205950752375,3838462173266,4299802389265,2025-03-18
086520,2025-03,1Q,806827475329,1373792359,-10030845538,3806291728847,4665654549335,2025-05-15
086520,2025-06,2Q,931704760248,16227581454,-28596862080,4065415125695,4785454414154,2025-08-14
086520,2025-09,3Q,959384246723,149387016037,104258278643,4214221239234,4568157338337,2025-11-14
