ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
293490,2020-09,3Q,150534944250,21233660400,27939177479,923532897757,244004613475,2020-11-16
293490,2020-12,4Q,495521347080,66520928091,85970818329,1025379268652,284532324065,2021-03-18
293490,2021-03,1Q,130125106842,15608542287,20755626202,1052007277406,758417263209,2021-05-17
293490,2021-06,2Q,129470016666,8102480062,992198985,1310103078284,858080765179,2021-08-17
293490,2021-09,3Q,466187261354,42745790695,49594866130,1532850369791,1090477023022,2021-11-15
293490,2021-12,4Q,1012481212260,111917451153,528656449171,2420486116967,1884525757027,2022-03-28
293490,2022-03,1Q,266348498953,42093027686,13547616724,2332921379210,1792160007664,2022-05-16
293490,2022-06,2Q,338799141957,81038758115,45094085171,2226110369843,1914121166033,2022-08-16
293490,2022-09,3Q,306887354267,43727853262,3153165078,2403171833766,1974040365797,2022-11-14
293490,2022-12,4Q,1147692623364,175817282307,-233641194325,2014893197778,1859048360222,2023-08-14
293490,2023-03,1Q,249161528586,11342197946,2242211782,2011402713402,1853467140686,2023-05-15
293490,2023-06,2Q,271092387114,26477541309,3369039739,2027851886459,1846736088164,2023-08-14
293490,2023-09,3Q,264698128349,22562510024,2995474847,1989659061125,1863545352083,2023-11-14
293490,2023-12,4Q,1025085964285,74516883006,-248914631324,1625527793504,1845488692378,2024-03-27
293490,2024-03,1Q,246277620948,12263543215,950548616,1660844689455,1907449167507,2024-05-14
293490,2024-06,2Q,235613377051,2799914430,-9475508340,1664267500459,1879286037386,2024-08-14
293490,2024-09,3Q,193899333467,5715351178,-9650559284,1635687115317,1736555554699,2024-11-13
293490,2024-12,4Q,627227484059,-112898326904,-108917039013,1478357269717,1694881787634,2025-03-24
293490,2025-03,1Q,122854093781,-12440478072,-23031015037,1445770498996,1711437497635,2025-05-14
293490,2025-06,2Q,115808058731,-8614530274,-26116805990,1433100659322,1713239904738,2025-08-14
293490,2025-09,3Q,127467707653,-5446586386,34006076390,1419016234628,1656935426231,2025-11-13
