ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
257720,Sep-21,3Q,31930416879,2012061174,2495314281,86714616581,14575770873,2021-11-15
257720,Dec-21,4Q,1.31002E+11,8758923145,8254206052,86293654619,11098829666,2022-03-22
257720,Mar-22,1Q,35291470001,2300017363,1977625938,85950189473,13390276588,2022-05-13
257720,Jun-22,2Q,37268764193,2495935731,2667296960,90324029876,33013169494,2022-08-12
257720,Sep-22,3Q,46106186815,4965981372,4420480846,95860040522,38886550475,2022-11-08
257720,Dec-22,4Q,1.65272E+11,14239439136,11155656520,96386863307,32829452721,2023-03-22
257720,Mar-23,1Q,58011999795,7416732111,6326743316,1.03177E+11,40343572909,2023-05-09
257720,Jun-23,2Q,78220222058,10382067735,8567571510,1.1216E+11,55804923352,2023-08-11
257720,Sep-23,3Q,1.00951E+11,15129300746,13137611144,1.25687E+11,66573611639,2023-11-14
257720,Dec-23,4Q,3.42861E+11,47809343470,38013204272,1.34952E+11,80318624896,2024-03-20
257720,Mar-24,1Q,1.49927E+11,29449231318,25535547521,1.61479E+11,1.49624E+11,2024-05-09
257720,Jun-24,2Q,1.8136E+11,38940941740,34364959465,1.96195E+11,1.96516E+11,2024-08-13
257720,Sep-24,3Q,1.86674E+11,42596162082,29852454690,2.22764E+11,1.94358E+11,2024-11-14
257720,Dec-24,4Q,6.91522E+11,1.37575E+11,1.20738E+11,2.61588E+11,1.96171E+11,2025-04-08
257720,Mar-25,1Q,2.45677E+11,47729228743,38785002012,3.27248E+11,2.63239E+11,2025-05-12
257720,Jun-25,2Q,2.65286E+11,52181838032,35599494171,3.57491E+11,2.35588E+11,2025-08-14
257720,Sep-25,3Q,2.99375E+11,63073092892,58403517595,4.18524E+11,2.49592E+11,2025-11-13
