ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
226950,Mar-19,1Q,251277537,-2609962737,-2370700102,52871472998,3189097893,2019-05-30
226950,Jun-19,2Q,373262727,-3659235778,-3366187080,49864664218,3739376468,2019-08-27
226950,Sep-19,3Q,347262727,-3637809829,-3465264291,46735119263,3037592296,2019-11-25
226950,Dec-19,4Q,1130327053,-15116805728,-14352745072,41807327620,3399951416,2020-03-30
226950,Mar-20,1Q,199368707,-3076835768,-2903379707,38601204494,2633979748,2020-05-29
226950,Jun-20,2Q,136212462,-4710670040,-4627574415,34420540084,2853920591,2020-08-28
226950,Sep-20,3Q,907952385,-4297842455,-4194395895,30555620276,3375930835,2020-11-18
226950,Dec-20,4Q,2474272092,-16241420668,-19384552650,45350850961,33226514642,2021-03-19
226950,Mar-21,1Q,995713629,-5202686596,-8260019547,38499693791,36612571731,2021-05-14
226950,Jun-21,2Q,995713629,-5980592410,-5067202538,35215386661,38804446453,2021-08-17
226950,Sep-21,3Q,803093779,-7771259734,-9176110172,26520727734,40251137002,2021-11-15
226950,Dec-21,4Q,3674356765,-25423672146,-29714663862,19407382342,67264591995,2022-03-18
226950,Mar-22,1Q,2328522720,-7417291315,-9036793682,10454886851,68848881564,2022-05-16
226950,Jun-22,2Q,1861764745,-7448249677,-8558343537,62421509183,67752976364,2022-08-12
226950,Sep-22,3Q,4437275289,-4488966055,-6568750560,55610614716,70225768887,2022-11-11
226950,Dec-22,4Q,9320323645,-22375609579,-19495352386,66202554547,66448925303,2023-03-17
226950,Mar-23,1Q,2256751092,-7816195198,-8503678281,56024531616,68419910782,2023-05-12
226950,Jun-23,2Q,2276460686,-7595496029,-8866447439,42572957277,65833213908,2023-08-11
226950,Sep-23,3Q,2025076107,-5043688478,-4926402563,41273941269,60612226693,2023-11-13
226950,Dec-23,4Q,17064275446,-18185342175,-19101696120,50335955136,52489094571,2024-03-18
226950,Mar-24,1Q,768388922,-10092953918,-8405029007,36976719080,64893448486,2024-05-14
226950,Jun-24,2Q,4599740699,-3773197709,-9584858583,26397220277,66104748282,2024-08-13
226950,Sep-24,3Q,318531993,-9444527380,-10506551514,16796339415,66816365329,2024-11-14
226950,Dec-24,4Q,5677151911,-30918594163,-40658699598,18472649178,52776577150,2025-03-21
226950,Mar-25,1Q,976551945,-8242590698,-13265115922,25969800608,42994851454,2025-05-15
226950,Jun-25,2Q,6251081388,-4961606943,-9204795051,23376997227,52713354127,2025-08-14
226950,Sep-25,3Q,2908651160,-8311370292,-8664532390,1.42559E+11,44021546018,2025-11-14
