ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
196170,2019-03,1Q,3863043032,-3566647580,-3278625546,66590849059,5248283907,2019-05-15
196170,2019-06,2Q,5259040876,-2235503644,-1763448643,63396984394,9433369419,2019-08-14
196170,2019-09,3Q,5496396593,-3054842195,-2721277303,64087677803,9015827223,2019-11-14
196170,2019-12,4Q,29229181883,-2252031255,-1738267459,70204153009,15774959263,2020-03-30
196170,2020-03,1Q,9876046066,1317439095,2138957801,72517335613,19935927833,2020-05-15
196170,2020-06,2Q,13436622382,2498623089,1885706301,76492318939,21650211212,2020-08-27
196170,2020-09,3Q,14011661613,4272486143,3843865458,81233641478,21041173578,2020-11-16
196170,2020-12,4Q,42425842457,103718349,-3422404578,136271337627,22935590498,2021-08-10
196170,2021-03,1Q,11882754056,-1466510436,386177549,241304666806,22017908860,2021-05-17
196170,2021-06,2Q,6320332181,-10518629723,-5565512952,178393978397,80125612187,2021-08-17
196170,2021-09,3Q,6446723113,-10150754704,-8044882142,174262036677,78808236689,2021-11-15
196170,2021-12,4Q,41123115244,-12795830212,-9191339725,133923267629,126414291791,2022-03-25
196170,2022-03,1Q,7055373197,-6606489479,5706822105,158954195108,100470028233,2022-05-16
196170,2022-06,2Q,5691296257,-9310688863,-5851114436,155856805706,103250810400,2022-08-16
196170,2022-09,3Q,5535079381,-10700706195,-6693793345,150806350825,99003733562,2022-11-11
196170,2022-12,4Q,28806344498,-29373680278,-10077904116,145382013003,100108123094,2023-03-24
196170,2023-03,1Q,10336706922,-10485352173,-8345365012,137788924967,113387666703,2023-05-15
196170,2023-06,2Q,42533195454,19411349190,26084384723,167076224688,103629112750,2023-08-11
196170,2023-09,3Q,21302522842,-10589761627,-7976365338,160551318501,106866754248,2023-11-14
196170,2023-12,4Q,96522928887,-9736838487,-3582208686,147841734336,108258260247,2024-03-18
196170,2024-03,1Q,34900500859,17259076338,20889100604,169506800279,105115801884,2024-05-16
196170,2024-06,2Q,12234116831,-6727123999,-3180472602,185718826407,120555910537,2024-08-14
196170,2024-09,3Q,4889997796,-8158251134,-9433465170,177477755665,121926900937,2024-11-14
196170,2024-12,4Q,102854620800,25403990856,60690355931,274091061091,134920913122,2025-03-21
196170,2025-03,1Q,83696077912,61017565621,83037817151,374584016031,275719783232,2025-05-13
196170,2025-06,2Q,18643000115,-426290507,-34317124543,347661224007,255231116279,2025-08-13
196170,2025-09,3Q,49012996870,26670839372,22025034302,377922334541,261554910636,2025-11-14
