ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
189300,2019-03,1Q,28692175016,2211505498,2871342539,76523287511,62286335254,2019-05-14
189300,2019-06,2Q,32564298109,3873404729,2940504996,78999681263,67536494654,2019-08-14
189300,2019-09,3Q,24236585392,554842705,161687694,82613354412,56058926215,2019-11-14
189300,2019-12,4Q,117971769760,7138728770,7167342555,78355836708,58985117781,2021-03-16
189300,2020-03,1Q,24963792783,-2785694945,-1708852079,82569384803,66457085542,2020-05-14
189300,2020-06,2Q,31365310979,3081997448,3558616102,85384791650,76617214639,2020-08-14
189300,2020-09,3Q,22624784417,-236241278,-1485040927,82481641122,71598983680,2020-11-13
189300,2020-12,4Q,110104515277,3248069243,576879355,76683601556,76127366031,2021-03-23
189300,2021-03,1Q,22349682546,-2341418005,-215172016,77076574069,93787567491,2021-05-14
189300,2021-06,2Q,30379209521,-768342888,-1165526686,75451563913,100771146127,2021-08-13
189300,2021-09,3Q,36977395536,830362271,3835937406,157833365394,81637926020,2021-11-15
189300,2021-12,4Q,137999647178,2230007517,5992080320,161998338044,99476592869,2022-03-22
189300,2022-03,1Q,43025302214,1560052512,2898795402,164374029755,119871541921,2022-05-13
189300,2022-06,2Q,56984239966,4148767167,6665235766,172083954191,130299272736,2022-08-12
189300,2022-09,3Q,57036789240,1023772521,6664718621,179878561493,160361143423,2022-11-14
189300,2022-12,4Q,239465349593,15342554581,16029204390,178704301467,191672834052,2023-03-23
189300,2023-03,1Q,64393461578,776979479,1005742916,179291980278,200835611642,2023-05-09
189300,2023-06,2Q,87594794965,7771044233,5679053731,185897164250,204716107157,2023-08-11
189300,2023-09,3Q,66774944042,-1577843732,519943800,276656855993,183398302726,2023-11-10
189300,2023-12,4Q,305042847051,10725550527,5532426372,275032308474,178656859354,2024-03-29
189300,2024-03,1Q,46697934211,-9345658844,-4871530043,267136640998,175941766642,2024-05-14
189300,2024-06,2Q,71699403378,910464541,2655172860,267360800397,213871200049,2024-08-14
189300,2024-09,3Q,62360862093,-5735455232,-12118468721,254069814091,200717851616,2024-11-14
189300,2024-12,4Q,257769448883,-19443692778,-3011577414,264642289439,176050780239,2025-03-20
189300,2025-03,1Q,43350439171,-12038860310,-14132098082,248538987318,180937814282,2025-05-15
189300,2025-06,2Q,74736003382,1763174467,-4067811414,243443251532,216129359421,2025-08-14
189300,2025-09,3Q,77226483698,2373046193,3358804767,247072291665,237015641785,2025-11-14
