ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
003380,2019-03,1Q,1717396944084,75644749954,14249380446,3375982231421,4919058767302,2019-12-11
003380,2019-06,2Q,1892848036286,89800699660,5982907867,3400183691354,5304059794013,2019-12-11
003380,2019-09,3Q,1873430545301,89700903814,14988160376,3467933586503,5553838852481,2019-12-11
003380,2019-12,4Q,7350259327184,306510648996,55592184366,3449486215238,5166235938778,2020-05-07
003380,2020-03,1Q,1798443549021,83401043345,7467489823,3560024980479,5571340300971,2020-05-15
003380,2020-06,2Q,2001837215771,99132119799,34866084187,3592601234856,5872223753078,2020-08-14
003380,2020-09,3Q,1930464186384,68319482846,9477636670,3570402594367,6133768384651,2020-11-16
003380,2020-12,4Q,7723311404491,354033884928,54730937913,3454653474939,5909022884991,2021-03-23
003380,2021-03,1Q,2056883599438,107738044459,50273319800,3630447711063,6196094486323,2021-05-14
003380,2021-06,2Q,2591889852980,169686704482,72937875202,3749741315396,6623689513056,2021-08-17
003380,2021-09,3Q,2956902186563,254240575692,100254322894,4068822060973,7081231318810,2021-11-12
003380,2021-12,4Q,10808699503695,744588607216,311757621040,4253561127588,7325386740258,2022-03-22
003380,2022-03,1Q,3184775678507,231627079086,44037268140,4434864717808,7906197977759,2022-05-16
003380,2022-06,2Q,3641622406761,314059369141,97895797986,4881995554516,8687041240352,2022-08-16
003380,2022-09,3Q,3758355406374,264449705207,-75473784599,5284576483317,9674989415782,2022-11-14
003380,2022-12,4Q,13775295981364,941306774707,243982463722,5059383492142,8209604806659,2023-03-29
003380,2023-03,1Q,2888122482478,144339016523,5362510447,5178456158089,8212789376736,2023-05-12
003380,2023-06,2Q,3256020328424,212640046577,53414893238,5345898156679,8267310269043,2023-08-11
003380,2023-09,3Q,3054791768992,166677866486,15679565769,5494697395811,8341188170399,2023-11-14
003380,2023-12,4Q,12062362764029,567544768592,141253643017,5247513872393,8137558091100,2024-03-20
003380,2024-03,1Q,2743083000000,175035000000,-24365000000,5315801000000,8724734000000,2024-05-14
003380,2024-06,2Q,3021256000000,199733000000,50141000000,5520790000000,8949370000000,2024-11-27
003380,2024-09,3Q,3100974000000,259204000000,159004000000,5524362000000,9225341000000,2024-11-27
003380,2024-12,4Q,12272959000000,765480000000,148444000000,5941952000000,10137006000000,2025-03-20
003380,2025-03,1Q,3203535000000,219888000000,63593000000,5972234000000,10905550000000,2025-05-14
003380,2025-06,2Q,3310850000000,238893000000,137386000000,5817843000000,10500994000000,2025-08-14
003380,2025-09,3Q,3306008000000,255172000000,53937000000,6105451000000,10678861000000,2025-11-13
