ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
215000,2019-03,1Q,60526704004,14842368049,11128530614,194629688446,101325177016,2019-05-15
215000,2019-06,2Q,60729216459,9887311034,7852962044,202807183137,88171817071,2019-08-14
215000,2019-09,3Q,65620430653,7762727579,2765317841,206060632610,100434125832,2019-11-14
215000,2019-12,4Q,247018098993,32297494216,16213887662,200042879125,112544403573,2020-03-30
215000,2020-03,1Q,72748873239,15329209257,11812718325,199651201681,131395333654,2020-05-15
215000,2020-06,2Q,72208524700,14096212661,8983306517,210310624259,124984821414,2020-08-14
215000,2020-09,3Q,79607056887,15615327446,11801510248,221544541678,129880051034,2020-11-16
215000,2020-12,4Q,298524085458,51572914217,38266971697,225570692491,141722974925,2021-03-18
215000,2021-03,1Q,99395723177,28442251603,21876596819,231669104694,161697251170,2021-05-17
215000,2021-06,2Q,105783529595,30019870715,22912501236,257056911462,161622783757,2021-08-17
215000,2021-09,3Q,123054294077,37174993927,28713673852,287693905485,164996684768,2021-11-15
215000,2021-12,4Q,440308103513,107671750993,76314248340,291902033749,191699130728,2022-03-17
215000,2022-03,1Q,153865755315,50702221526,39138415868,309149058469,216628955412,2022-05-16
215000,2022-06,2Q,146236430254,45608575588,35890927696,346741719996,209501206531,2022-08-16
215000,2022-09,3Q,176068913468,44926311257,36758720934,373195294752,212486765538,2022-11-14
215000,2022-12,4Q,617513986929,148679447295,113729105436,373163222294,216364672317,2023-03-23
215000,2023-03,1Q,187001850926,41526347592,33625506466,383596861727,245201560797,2023-05-15
215000,2023-06,2Q,161644937279,30764692679,15767901494,397813617649,199154155708,2023-08-14
215000,2023-09,3Q,170007804106,27546191583,22810831572,421137767324,209141261044,2023-11-14
215000,2023-12,4Q,685111033775,114549134545,79512315810,425679094448,211943377227,2024-03-21
215000,2024-03,1Q,182117045382,31619796782,20107569857,419469304235,245295882878,2024-05-16
215000,2024-06,2Q,160713478915,25626632772,18932532720,438151290450,230527155985,2024-08-14
215000,2024-09,3Q,146166464126,27489361043,20388912420,447228343869,210242866395,2024-11-14
215000,2024-12,4Q,619981380425,95827273929,49806676394,446700744744,218798139682,2025-03-20
215000,2025-03,1Q,129837414240,26756708164,20446114090,441938815141,220203681879,2025-05-16
215000,2025-06,2Q,121058288753,19779335660,11378082284,449905731275,178550289778,2025-08-14
215000,2025-09,3Q,120849679245,15290479564,15873516323,467125682640,176425207378,2025-11-14
