ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
095660,2019-03,1Q,61457123220,7585041164,7360566541,308417645260,68072596920,2019-05-15
095660,2019-06,2Q,59989583118,9219199336,12405016991,324055351626,65471361176,2019-08-14
095660,2019-09,3Q,60777254498,5655746082,2138268219,329872462147,73785462202,2019-11-14
095660,2019-12,4Q,254498033426,32567478098,24186685300,328878042966,69123581295,2020-03-30
095660,2020-03,1Q,66275694763,13617614151,12452792520,347861821132,68343377699,2020-05-15
095660,2020-06,2Q,72218820910,17831869753,15615001597,363698181680,73431124102,2020-08-14
095660,2020-09,3Q,74563974164,15976013829,13951886995,377313513513,82352894755,2020-11-16
095660,2020-12,4Q,289606376253,60335802734,60233035464,395615815729,83736216742,2021-03-17
095660,2021-03,1Q,71392498639,13385950338,20419650298,414958932406,76785747228,2021-05-17
095660,2021-06,2Q,58860618494,5230171839,8197035141,417403495808,64133023958,2021-08-17
095660,2021-09,3Q,61675231748,-1408178168,8767158884,425440331763,73201550814,2021-11-15
095660,2021-12,4Q,261199905958,21249585884,56790507532,468875466733,105815937884,2022-07-14
095660,2022-03,1Q,76590237371,11165570789,11872915795,469440456517,100153504123,2022-05-16
095660,2022-06,2Q,70307752303,5909769379,19863739949,488117229577,96299124999,2022-08-16
095660,2022-09,3Q,74917172201,5243667871,8155590418,499206403809,102922664066,2022-11-14
095660,2022-12,4Q,294567075580,19559295517,13067215555,458756308479,101331086165,2023-03-21
095660,2023-03,1Q,68538007826,1252407376,3602493377,461995376191,94369812542,2023-05-15
095660,2023-06,2Q,70143605546,-4893372765,22534340398,490371471365,105186307322,2023-08-14
095660,2023-09,3Q,117475092213,20246624577,18673247561,522092001459,138973500798,2023-11-14
095660,2023-12,4Q,365593726744,31593317823,48678387612,527620335596,143808323008,2024-03-20
095660,2024-03,1Q,97064024565,14843775145,17868933556,540857519988,152433268007,2024-05-16
095660,2024-06,2Q,87012071902,4743226856,7790822364,546278911984,109805118700,2024-08-14
095660,2024-09,3Q,93134334524,6464059294,-2815471272,539910635933,111808396939,2024-11-14
095660,2024-12,4Q,366812592730,32919979176,-9347768888,518936747128,101061621627,2025-03-19
095660,2025-03,1Q,89030194234,10228631452,7278689789,525988968017,95028132168,2025-05-15
095660,2025-06,2Q,110010328934,18585841719,14009458506,532477771451,109719390316,2025-08-14
095660,2025-09,3Q,127417944281,26470459546,25949794568,560912082197,103665326719,2025-11-14
