ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
083650,2019-03,1Q,47291592924,-3687474060,-3686070345,80569616179,284643280195,2019-05-15
083650,2019-06,2Q,48844812249,-10134157780,-10135872139,70508843641,291759396821,2019-08-14
083650,2019-09,3Q,55435548902,-1902220874,-1904314063,68888849248,309659873366,2019-11-14
083650,2019-12,4Q,222852343658,-14779295786,-14780878331,69859585853,300304115323,2020-03-30
083650,2020-03,1Q,64901197996,3364030847,3338222498,71917336891,298410981843,2020-05-14
083650,2020-06,2Q,65399514751,1643320161,177832485,72421104030,291893254363,2020-08-14
083650,2020-09,3Q,45589452702,2056230926,575878488,73120439383,290755353319,2020-11-12
083650,2020-12,4Q,243441146415,11266365360,4534442600,98101465249,296202814600,2021-03-24
083650,2021-03,1Q,56828441277,-5344269932,-4349408979,93950698251,283138924893,2021-05-14
083650,2021-06,2Q,61704989737,-4720877459,-4721143721,88785913205,301090107846,2021-08-17
083650,2021-09,3Q,53106416530,-11013905404,-11012575987,78861032100,311436478551,2021-11-15
083650,2021-12,4Q,234883716342,-34587106118,-34575469862,64403192696,325836039640,2022-07-25
083650,2022-03,1Q,85855207544,-1921611502,-1922159060,66501231960,379733155865,2022-05-16
083650,2022-06,2Q,70455194914,-10720353225,-10719998641,55521192671,372626352210,2022-08-16
083650,2022-09,3Q,85949789589,-7940710421,-7940535787,50075885810,403152484786,2022-11-14
083650,2022-12,4Q,330197109400,-19117755790,-19121575315,49538551747,399835782572,2023-03-17
083650,2023-03,1Q,83638109188,1580585308,748735074,49949899503,370645488357,2023-05-15
083650,2023-06,2Q,120623468107,-4372790056,-4373342453,45227898919,389596597331,2023-08-14
083650,2023-09,3Q,82065496846,2749879456,2680435174,66193503850,374377115049,2023-11-14
083650,2023-12,4Q,367399208640,15086698166,7512553382,73702999852,351746541706,2024-03-08
083650,2024-03,1Q,73093659827,5990179720,5989471438,103629328601,355286930872,2024-08-09
083650,2024-06,2Q,86309476210,5980356476,1501011906,104013135375,380509248459,2024-08-14
083650,2024-09,3Q,98231828458,4769145826,1743840497,105745735151,438715506662,2024-11-13
083650,2024-12,4Q,404741038609,21927258374,19600986367,116446559547,408329846238,2025-03-14
083650,2025-03,1Q,135274517500,12442998715,8680322822,124467712631,534535462465,2025-05-15
083650,2025-06,2Q,169299323933,20389794178,29888013897,151716799991,582195870906,2025-08-14
083650,2025-09,3Q,204694842420,18353914794,11667193916,164014991341,622226140014,2025-11-13
