ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
131290,2019-03,1Q,31476881179,-1954678627,-937052069,175673113910,46188944332,2019-05-15
131290,2019-06,2Q,48182682886,6417365202,5821293274,181129755860,45421302912,2019-08-14
131290,2019-09,3Q,47772183963,6457251540,6546309856,188100680539,51369911026,2019-11-14
131290,2019-12,4Q,191490313556,20664362275,16170994452,194824946298,68776931708,2020-03-30
131290,2020-03,1Q,57250673408,12274282385,10200566951,202925174418,81859673975,2020-05-15
131290,2020-06,2Q,70843015410,17330533132,12095299203,222944021925,82398371380,2020-08-13
131290,2020-09,3Q,94975074943,12419310688,7950710763,232077128093,75183470673,2020-11-13
131290,2020-12,4Q,285508585365,42710293612,27136536867,224917463591,76155962090,2021-03-18
131290,2021-03,1Q,61542703571,11854818549,10704854223,233903967224,80896405305,2021-05-14
131290,2021-06,2Q,85683805872,20485870007,16697983839,250488175549,87080897113,2021-08-13
131290,2021-09,3Q,73104831605,10891940338,11888580411,262174263221,86963976194,2021-11-12
131290,2021-12,4Q,307663254437,54644719033,44721094719,270178699986,101610635830,2022-08-05
131290,2022-03,1Q,80943832216,22228728910,17964571301,283240881143,103965790528,2022-05-13
131290,2022-06,2Q,87320895405,22522489092,20660062414,322687022547,96757026053,2022-08-12
131290,2022-09,3Q,89406590234,8734739244,13164993434,349053433087,88635885807,2022-11-14
131290,2022-12,4Q,339264169508,56626172882,49819409202,330775724540,105060114214,2023-03-16
131290,2023-03,1Q,44611608169,-6556332748,-3530119964,314792213193,111449404287,2023-05-15
131290,2023-06,2Q,57318322966,-3506040653,-3301622805,310756794480,102552950422,2023-08-14
131290,2023-09,3Q,76939712971,6764183198,6198351774,320699724408,107842990717,2023-11-14
131290,2023-12,4Q,249147689845,-2380122294,-2216057144,347823537586,95297803409,2024-03-19
131290,2024-03,1Q,58210845591,-3066843774,643593042,350537439600,96401238096,2024-05-16
131290,2024-06,2Q,76048823648,8705670590,7982069833,363709989484,104919457866,2024-08-14
131290,2024-09,3Q,110675924162,20588438941,12860644846,378759648179,108965597184,2024-11-14
131290,2024-12,4Q,348053207965,39898852512,42476339212,399699298627,119709051858,2025-03-19
131290,2025-03,1Q,83031456232,3117519357,3102798681,395420707094,119512716616,2025-05-15
131290,2025-06,2Q,117613948450,14802459788,4248922077,399558147250,112879035167,2025-08-14
131290,2025-09,3Q,104399326045,11481525703,11406025466,412729628845,127002937326,2025-11-14
