ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
237690,2019-03,1Q,15688649030,-7591726162,-5267809079,317018358285,24255478495,2019-05-15
237690,2019-06,2Q,18126378309,-5158486229,-3050745728,314034323698,15635527458,2019-08-14
237690,2019-09,3Q,20045796004,-3691293460,-974686449,313609950701,16938565835,2019-11-14
237690,2019-12,4Q,93256824542,-26703331580,-18528696163,303679807923,37400526840,2020-03-30
237690,2020-03,1Q,20167451472,-9241310915,-4104848295,300610033603,39772306772,2020-05-15
237690,2020-06,2Q,33776127966,-4872388467,2934941491,302587548847,39053024851,2020-08-14
237690,2020-09,3Q,22384767848,-7800914266,-6980652430,295393692501,43256216453,2020-11-16
237690,2020-12,4Q,124108663975,-18816956610,-12147164447,296753203150,148816928335,2021-03-15
237690,2021-03,1Q,27257134643,-6507715338,-5022070860,291455450969,154501553579,2021-05-17
237690,2021-06,2Q,40356158938,4875415393,5359432332,297910133373,171838216724,2021-08-17
237690,2021-09,3Q,46295816698,7774228603,7500673065,307828996232,179477308452,2021-11-15
237690,2021-12,4Q,165641947051,5577586579,3312124537,326032576078,172532637472,2022-03-17
237690,2022-03,1Q,36978580698,536611614,1906897422,317991327882,189244378057,2022-05-16
237690,2022-06,2Q,51123228741,3534614442,3403167795,323512682650,205217045682,2022-08-16
237690,2022-09,3Q,60824757716,4541701500,10196433209,336465894153,202300384944,2022-11-14
237690,2022-12,4Q,249321677973,17851415161,18000015281,341102990526,229549274594,2023-03-17
237690,2023-03,1Q,50644367796,3708886967,3788423897,336499990125,238049274245,2023-05-15
237690,2023-06,2Q,57773269981,1607889874,1331699956,340550624059,215189168420,2023-08-14
237690,2023-09,3Q,55947215542,6668587191,3930605570,378956663355,269658309740,2023-11-14
237690,2023-12,4Q,284991652409,33511661589,19581189748,386906418511,288529670073,2024-03-15
237690,2024-03,1Q,51721266686,1879456054,6234164547,391423006521,284399389850,2024-05-16
237690,2024-06,2Q,44592016777,-3058878992,1010662009,428242571321,237973715838,2024-08-14
237690,2024-09,3Q,61702751567,6095852391,14613745501,488523936489,203069375255,2024-11-14
237690,2024-12,4Q,273751342840,27692533192,34711730618,503132372466,218884522840,2025-08-14
237690,2025-03,1Q,52419752950,1025132554,1043732175,494706634183,247865172042,2025-05-15
237690,2025-06,2Q,68250893813,12918898204,5424770402,501011919955,231941337272,2025-08-14
237690,2025-09,3Q,81910210108,14724930873,17571913645,556623895077,199516176961,2025-11-14
