ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
041510,2019-03,1Q,130797500168,2811901893,-989712457,594525957410,398094894770,2019-05-15
041510,2019-06,2Q,159644111389,3869662306,469946709,607737192751,410776287727,2019-08-14
041510,2019-09,3Q,173476520069,19936125996,8342653541,625600865114,408914851649,2019-11-14
041510,2019-12,4Q,657825612024,40396706232,-9101421545,632768147574,482852438972,2020-03-30
041510,2020-03,1Q,144748009125,1679606766,-423831599,634174048885,369383189129,2020-05-15
041510,2020-06,2Q,135908354550,13159918024,2347473269,633429907458,373095801781,2020-08-14
041510,2020-09,3Q,115016022566,-9692171237,-21578928102,618167369792,388910269606,2020-11-16
041510,2020-12,4Q,579875790663,6495064093,-70156069017,616138719460,452733816018,2021-03-22
041510,2021-03,1Q,154244767233,15378471732,10231361969,636075943272,504980204702,2021-05-17
041510,2021-06,2Q,186416255818,27495127402,14020837435,679021542792,484611474486,2021-08-17
041510,2021-09,3Q,154370644520,14071779860,15463758620,712413170610,466828085277,2021-11-15
041510,2021-12,4Q,701563172148,67520136401,133539542727,788441908038,526500165835,2022-03-31
041510,2022-03,1Q,169441341971,19216042430,27586141651,824351431409,468018222025,2022-05-16
041510,2022-06,2Q,184440165105,19377861652,24608355278,844949161598,490199748889,2022-08-16
041510,2022-09,3Q,238109764205,29757715241,25638123675,881699799274,506042533392,2022-11-14
041510,2022-12,4Q,850769309133,91007611263,79989415513,886132057820,576891434654,2023-03-31
041510,2023-03,1Q,203908649980,18261781441,21343559940,868938781775,542973532760,2023-05-15
041510,2023-06,2Q,239789079302,35658774433,25399869072,895506569564,566360937658,2023-08-11
041510,2023-09,3Q,266309545682,50514843389,83292889212,967544772395,599778546598,2023-11-13
041510,2023-12,4Q,961069716545,113463014394,87297073925,909398072974,631575864424,2024-03-22
041510,2024-03,1Q,220062503756,15546892895,12054139564,879616554928,581160559074,2024-05-16
041510,2024-06,2Q,253880979618,24749411451,7252819131,862257751653,623757994556,2024-08-14
041510,2024-09,3Q,242223884528,13332529381,6308373936,848263947918,573520195646,2024-11-14
041510,2024-12,4Q,989725343114,87296655446,18310151475,829079862089,590028281693,2025-07-18
041510,2025-03,1Q,231426868159,32585652915,248234573509,1181462898325,607613816369,2025-05-15
041510,2025-06,2Q,302914439760,47610585554,29277371368,1246215261556,652926641017,2025-08-14
041510,2025-09,3Q,321591609871,48213754151,39762120409,1293830716798,666051516058,2025-11-14
