ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
080220,2019-03,1Q,36183867779,303100467,863717164,95200897189,140190250617,2019-05-14
080220,2019-06,2Q,26529287863,864959588,-600547704,75406612588,89273512406,2022-11-11
080220,2019-09,3Q,40884582121,1969164495,1349273250,95252514116,130896935822,2019-11-14
080220,2019-12,4Q,109091140627,5667372477,-4768303838,69947329709,89561758896,2022-11-11
080220,2020-03,1Q,40554781909,1192843326,6393550141,103396036557,127307982103,2020-05-15
080220,2020-06,2Q,35551057196,3878549150,1726602635,85700074272,81349239938,2022-11-11
080220,2020-09,3Q,43073771027,1740672444,-3283897561,108148711392,109204973123,2020-11-13
080220,2020-12,4Q,126952769614,6573870892,10282173636,92074322916,64675875080,2022-11-11
080220,2021-03,1Q,47482859945,972691123,-3335999970,117214290722,91272702876,2021-05-17
080220,2021-06,2Q,65547669592,7918924118,3655981604,122067194829,89264357374,2021-08-17
080220,2021-09,3Q,75362610437,10366271720,11950392639,135126674507,89263293262,2021-11-15
080220,2021-12,4Q,193314675877,20058390951,12571639477,117098919409,50856121687,2022-03-29
080220,2022-03,1Q,50869218077,12764569533,14194759109,131556796131,48637930830,2022-05-16
080220,2022-06,2Q,48389763383,12316325353,7687139493,139814621829,44782059562,2022-08-16
080220,2022-09,3Q,35033158665,4465807229,11370057446,151860733412,36858829640,2022-11-14
080220,2022-12,4Q,175023554084,28216098130,24331810672,142701993193,33296879479,2023-03-29
080220,2023-03,1Q,34641120613,3565637132,5872932430,148073602617,33462788655,2023-05-15
080220,2023-06,2Q,37274600164,5872004055,3981121365,152315547741,34255961600,2023-08-14
080220,2023-09,3Q,39516816967,4320355428,6481410330,158657415286,34692767753,2023-11-13
080220,2023-12,4Q,145899793599,17838425308,16724869342,158568405147,40104977649,2024-03-28
080220,2024-03,1Q,42589798341,7352011000,7352011000,173884918108,39373515449,2024-05-16
080220,2024-06,2Q,43871041093,2401191378,2055133164,177169244836,40000026047,2024-08-14
080220,2024-09,3Q,39050891100,1906301022,-1374750383,175194335580,42862973752,2024-11-13
080220,2024-12,4Q,162349945455,19537971310,19537971310,184233770184,41193831641,2025-03-18
080220,2025-03,1Q,48440247633,4330048375,4330048375,190972130227,45829947917,2025-05-15
080220,2025-06,2Q,51066931074,4337849902,-2616207433,189249574779,62519779504,2025-08-14
080220,2025-09,3Q,110951148841,22713448683,22713448683,211833624433,95366428242,2025-11-13
