ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
053800,2019-03,1Q,39401589992,4076721771,4076721771,190658033615,57467107217,2019-05-15
053800,2019-06,2Q,41658850314,5204987031,5015141040,195700916122,51662047566,2019-08-14
053800,2019-09,3Q,43060496119,5362732308,4853827788,200555133887,47554445455,2019-11-14
053800,2019-12,4Q,166992214318,18423512896,19142259340,205671999268,54544804712,2020-03-30
053800,2020-03,1Q,40408972912,2952795002,3405128250,202060493675,64746385525,2020-05-15
053800,2020-06,2Q,44778499624,5462418974,6011524713,207939670913,64389902457,2020-08-13
053800,2020-09,3Q,42613523110,5753590924,5396454633,213360527735,59426993641,2020-11-16
053800,2020-12,4Q,178187327249,19977448622,18566752312,217311052309,63520382342,2021-03-16
053800,2021-03,1Q,42373841861,3553297672,17599251399,226935167859,74681924169,2021-05-14
053800,2021-06,2Q,47386476840,4555736135,9848902169,236676071560,78688089635,2021-08-13
053800,2021-09,3Q,50238055542,5746442761,6439907139,246089121163,74760532793,2021-11-12
053800,2021-12,4Q,207272160249,22930036754,42162431416,254689438434,83518898391,2022-03-18
053800,2022-03,1Q,49028524484,3305200957,-4912875186,239962927659,90893218478,2022-05-13
053800,2022-06,2Q,54230133898,3745265356,510847032,240288517680,88483893386,2022-08-12
053800,2022-09,3Q,54615179021,7380264672,8921965987,249002925226,86998568107,2022-11-14
053800,2022-12,4Q,227975280500,26987237453,14169765434,259345208908,85667243409,2023-03-17
053800,2023-03,1Q,51310514129,2136863797,7019194687,256491355945,93671574720,2023-05-12
053800,2023-06,2Q,59106173235,4376016870,4909950146,261016604360,93973795512,2023-08-11
053800,2023-09,3Q,60118951321,8323814572,6371320787,267129371853,86846703258,2023-11-14
053800,2023-12,4Q,239201057076,26422531585,35827276209,284716086934,90668208851,2024-03-20
053800,2024-03,1Q,49535020181,53332589,1712190188,274495872765,100813416037,2024-05-16
053800,2024-06,2Q,59903000746,3539134365,5043436918,279863931639,99597906801,2024-08-13
053800,2024-09,3Q,68500431002,8528762859,9382972732,363339365206,85680579318,2024-11-13
053800,2024-12,4Q,260569413451,27682476881,33676091037,368769582836,95894548248,2025-03-21
053800,2025-03,1Q,57186583411,1045362154,3452435037,358024863376,112507784789,2025-05-14
053800,2025-06,2Q,62289211779,3458561771,13605640243,371255783421,107094562327,2025-08-14
053800,2025-09,3Q,64535678013,7880928575,13575749139,387317630790,103006178847,2025-11-13
