ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
161580,2019-03,1Q,49749094042,-778223346,-742636030,65322383814,123737036591,2019-05-15
161580,2019-06,2Q,17974100084,-4397372547,-5061385589,60484750739,123309862402,2019-08-14
161580,2019-09,3Q,43771462426,-3202156000,-4203546645,56417779403,127988037666,2019-11-14
161580,2019-12,4Q,140395326738,-14922776539,-16001293836,58248756984,132795981004,2020-03-30
161580,2020-03,1Q,51444763390,3767070107,5006257556,66652891541,159107529712,2020-05-12
161580,2020-06,2Q,67946006435,7642011524,6498935028,73250657457,171147096205,2020-08-11
161580,2020-09,3Q,38930391695,-1979158209,-1479331858,71894045644,169787514069,2020-11-13
161580,2020-12,4Q,188890116710,1794118956,4641568100,93830543722,224248846749,2021-03-19
161580,2021-03,1Q,37896292913,-6630032296,5745133807,104749569413,200907029981,2021-05-14
161580,2021-06,2Q,50773453221,-1453628919,-1705772831,106125132954,170980421738,2021-08-13
161580,2021-09,3Q,71801582451,-2053980556,-2565588889,104634203419,176269533465,2021-11-15
161580,2021-12,4Q,230791827975,-10525310027,-4277874365,98472074691,178548438661,2022-08-16
161580,2022-03,1Q,60080910719,1931027844,653934599,99584998567,208075411817,2022-05-16
161580,2022-06,2Q,91962174882,7749351687,6296057965,106562240233,176357809262,2022-08-16
161580,2022-09,3Q,56358249391,1320422827,-152274759,107164882510,192916167878,2022-11-14
161580,2022-12,4Q,303987727889,18085152488,1757485450,101396055097,221952500970,2023-03-21
161580,2023-03,1Q,137081032021,8797475906,5723886570,107897799329,237670132101,2023-05-11
161580,2023-06,2Q,67157113658,1754936825,-15005101050,96709805601,223309128228,2023-08-11
161580,2023-09,3Q,22043974669,-6607983350,-7853288925,228837353177,170650676075,2023-11-15
161580,2023-12,4Q,300001066109,10265296884,-7979753377,231906436271,219004933670,2024-03-20
161580,2024-03,1Q,70154043139,-2049571894,-1718337407,193723510488,220957544039,2024-05-14
161580,2024-06,2Q,120978509531,6533846293,3730008867,231053034845,187619101972,2024-12-27
161580,2024-09,3Q,70525638541,-2801537753,-4421214117,227886000584,175206919722,2024-11-12
161580,2024-12,4Q,410893768511,13796035047,5576684847,238634190326,144113878461,2025-03-17
161580,2025-03,1Q,32674424790,-3220865632,-2240098330,234695971463,162220707706,2025-05-15
161580,2025-06,2Q,33807602044,-8448169581,-6770699448,224979694824,141686995607,2025-08-13
161580,2025-09,3Q,10517940549,-9563864266,-5388408130,234787438005,151035810070,2025-11-14
