ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
059090,2019-03,1Q,59253017617,9595898276,4120813188,152709199818,188053576742,2019-05-14
059090,2019-06,2Q,59195922927,11746361479,4097487474,159205255707,198473228652,2019-08-19
059090,2019-09,3Q,57506184245,10277430945,2988810144,166005114695,210555664298,2019-11-14
059090,2019-12,4Q,236170141901,38238425477,14014769472,168787395188,236190782544,2020-03-30
059090,2020-03,1Q,67837494584,11383008379,3295873584,174512065648,255431348353,2020-05-14
059090,2020-06,2Q,71070892266,11071369053,2081845124,181401917132,291284346497,2020-08-14
059090,2020-09,3Q,72657850409,14266169822,6725569591,200142462382,302759970823,2020-11-12
059090,2020-12,4Q,280899054562,43325596622,14995351530,234522935230,284480485605,2021-03-22
059090,2021-03,1Q,87127222197,18221963199,7905896224,250320463463,313247784040,2021-05-14
059090,2021-06,2Q,89556026032,20249966130,8391937659,322185439505,288735637128,2021-08-17
059090,2021-09,3Q,93841110579,17219386737,7492436017,339845286870,308846234895,2021-11-12
059090,2021-12,4Q,365490680610,69667993298,32798678794,379471316135,342066706932,2022-07-21
059090,2022-03,1Q,99708251684,19937184134,9720965854,389438761072,354416668167,2022-05-16
059090,2022-06,2Q,104352506048,19508806563,8329705946,429477637205,371801201300,2022-08-16
059090,2022-09,3Q,108880364985,21170120277,-18648433749,439305989819,379873708403,2022-11-14
059090,2022-12,4Q,414832269255,64273149352,-55231159403,376300039996,354853046152,2023-03-31
059090,2023-03,1Q,97213472056,7044970186,4650387117,384754749576,351231801456,2023-05-15
059090,2023-06,2Q,97476112787,8872147456,-8759471574,383765501472,450358994966,2023-08-14
059090,2023-09,3Q,95047155389,5524775271,-28624499057,364221360416,480716819571,2023-11-14
059090,2023-12,4Q,387340942797,21111259627,-27255738413,366083933670,467811187649,2024-03-21
059090,2024-03,1Q,123396997929,23189000434,451731463,379378622644,468678620898,2024-05-16
059090,2024-06,2Q,142217504088,34902456728,2301227069,398982548254,478133739472,2024-08-14
059090,2024-09,3Q,137838727403,27035394275,9647104058,423812496869,581056468014,2024-11-14
059090,2024-12,4Q,540504643904,94633945006,18115776142,532847652534,859828437142,2025-03-21
059090,2025-03,1Q,214911197352,35298513409,11362091015,538166003408,939715959762,2025-05-15
059090,2025-06,2Q,248593861112,30202679869,11972635040,552563093345,1027503474042,2025-08-14
059090,2025-09,3Q,245401380370,22388639568,1653269144,535586575206,1121999367060,2025-11-20
