ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
014620,2019-03,1Q,50579789005,850201520,1216109428,434946707395,65123160918,2019-05-15
014620,2019-06,2Q,50552643234,2220661861,2793532684,437733277904,66159863974,2019-08-14
014620,2019-09,3Q,49324398232,1356800109,1877056999,439581013486,60602017259,2019-11-14
014620,2019-12,4Q,202365162366,6972727881,6167400155,439264456574,62784987691,2020-05-15
014620,2020-03,1Q,48576781810,3763215181,4562121085,441015977575,69429821672,2020-08-12
014620,2020-06,2Q,49902774107,2784149492,1305193210,442308581291,67176001288,2020-08-14
014620,2020-09,3Q,38709408180,-3514901623,-4027538619,438261428623,61916078568,2020-11-16
014620,2020-12,4Q,180755082194,1114669396,-1390080859,437172056547,56409948450,2021-03-23
014620,2021-03,1Q,36126713061,-561187294,252012762,434607430486,56904891794,2021-05-17
014620,2021-06,2Q,36340817349,-773853086,-421985270,434162779126,59444804663,2021-08-17
014620,2021-09,3Q,31777470691,-3119218852,-988762631,433148609904,56116198968,2021-11-15
014620,2021-12,4Q,136921765121,-8050626341,-1215049861,434477046736,59334517183,2022-03-21
014620,2022-03,1Q,45381163521,3053965630,19751472808,451403159557,53582620493,2022-05-16
014620,2022-06,2Q,67132324358,8717824175,9804804915,461176717374,58222898670,2022-08-16
014620,2022-09,3Q,65255019541,7800490168,10879120407,472020883620,61261782785,2022-11-14
014620,2022-12,4Q,244025545479,26760618158,39244701512,471742715459,55371337984,2023-03-21
014620,2023-03,1Q,68358798012,14798711677,12867701741,481844151270,54303971561,2023-05-15
014620,2023-06,2Q,65195869986,13519558619,11423424309,493240155393,48809899753,2023-08-14
014620,2023-09,3Q,57769992344,9381679452,9471501894,502694765658,55467629568,2023-11-14
014620,2023-12,4Q,254692907041,44833439099,39169123100,505416038046,45656936841,2024-03-20
014620,2024-03,1Q,57168377134,9890994975,11316411269,512522393151,48838697275,2024-05-16
014620,2024-06,2Q,66887367076,20366297119,18058565568,530558822095,46260211696,2024-08-14
014620,2024-09,3Q,45396783922,7809920905,4143415582,516988963588,45309892611,2024-11-14
014620,2024-12,4Q,227683121973,41988089482,41007522794,518749675916,44348506483,2025-03-20
014620,2025-03,1Q,63698885259,10745231359,9181808812,522612503288,45587737859,2025-05-15
014620,2025-06,2Q,58108547980,10770220498,6455597355,529069431500,41240607308,2025-08-14
014620,2025-09,3Q,64561382389,11730562117,10781483556,539834025009,40942283348,2025-11-14
