ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
108860,2019-03,1Q,7352616577,-4940409534,-4067823473,39274812175,55708794564,2019-08-27
108860,2019-06,2Q,9722694549,-1644095979,-2025699092,35005120131,55888654527,2019-08-23
108860,2019-09,3Q,9944553084,-176048659,-332294878,36981356446,54963303467,2019-11-11
108860,2019-12,4Q,35418105987,-6175155592,-7075459680,43804207066,50329921480,2020-03-30
108860,2020-03,1Q,7861035651,-2437160124,4919611418,49125371979,47496982546,2020-05-15
108860,2020-06,2Q,7437019790,-1199070195,-1760737383,47435959246,45892025156,2020-08-14
108860,2020-09,3Q,9907634776,857110174,387463888,48081622117,44330429080,2020-11-16
108860,2020-12,4Q,34790558634,-1530056408,4081203736,49458150772,42086088434,2021-08-17
108860,2021-03,1Q,8654038749,-1308309422,-881417592,48142089252,42865618120,2021-05-12
108860,2021-06,2Q,10968960732,1640979868,1263797794,49715587517,42259619709,2021-08-17
108860,2021-09,3Q,12350746211,2527249877,1598906453,52194555487,46548398406,2021-11-12
108860,2021-12,4Q,48578321915,5594283545,3787908048,56012390731,42393229778,2022-03-22
108860,2022-03,1Q,12062912458,1629036066,1297856762,57619682168,42075493547,2022-05-13
108860,2022-06,2Q,12101006878,1410301307,1367126928,60195418218,41972759702,2022-08-16
108860,2022-09,3Q,13073324205,1450539502,1100269095,64957665024,38494107389,2022-11-11
108860,2022-12,4Q,50869207977,4991403673,6604303377,71536217483,35043735075,2023-04-21
108860,2023-03,1Q,12393870974,654595451,324503826,72286042327,34966817818,2023-05-15
108860,2023-06,2Q,13301548245,1406668308,692814942,139910032324,35408863269,2023-08-14
108860,2023-09,3Q,13713580764,2002333912,-3071088392,146137049136,23614583267,2023-11-14
108860,2023-12,4Q,53011546842,4086696337,-2550962384,168519458520,24271465951,2024-03-20
108860,2024-03,1Q,27239075637,-490649854,1854855372,254719362246,51119809166,2024-05-13
108860,2024-06,2Q,27505496947,238251829,1239145218,259953227991,51102494337,2024-08-14
108860,2024-09,3Q,27699265202,-654169939,-1039409262,268308570009,49036141453,2024-11-14
108860,2024-12,4Q,112454363009,799960142,-5806587580,262912105624,49224080095,2025-03-21
108860,2025-03,1Q,26431048025,-409203747,702746532,263423833535,52227161584,2025-05-13
108860,2025-06,2Q,28001327101,72363717,-2498542042,259132520177,51177629077,2025-08-14
108860,2025-09,3Q,25829847603,1035126446,1592771715,262089024733,50348534232,2025-11-14
