ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
035760,2019-03,1Q,1104803592618,92116905610,42513138929,3489417141229,3479020752755,2019-05-15
035760,2019-06,2Q,1260416244557,96827571651,63217914311,3557707137927,3824839952601,2019-08-14
035760,2019-09,3Q,1153073269106,64061655516,28989687123,3598462543649,3787460966112,2019-11-14
035760,2019-12,4Q,3789723949697,269385174265,104247156874,3151893494398,2283014093463,2020-03-30
035760,2020-03,1Q,810766913727,39725632258,26875251693,3176322934971,2485331447683,2020-05-15
035760,2020-06,2Q,837526668341,73380361203,33917071890,3392564425107,2585432895842,2020-08-14
035760,2020-09,3Q,798620132304,71049057636,28622777060,3428092355373,2441950958474,2020-11-16
035760,2020-12,4Q,3391184002869,272067865192,56926322621,3785178643254,2494738813674,2021-04-16
035760,2021-03,1Q,791892518197,93616824114,73560592046,3867608704604,2379500934232,2021-05-17
035760,2021-06,2Q,907916796942,85801986621,31864975688,4029495524446,2661484310058,2021-08-17
035760,2021-09,3Q,857538906969,87820812566,66868898488,4185358693668,2750105148513,2021-11-15
035760,2021-12,4Q,3552396542302,296876105378,193450175738,4203305795543,3737319022978,2022-03-21
035760,2022-03,1Q,957266802932,49626382225,6741568050,4194707851860,4601567890915,2022-05-16
035760,2022-06,2Q,1192475948503,55608561688,-23883292485,4208811938387,4901906911006,2022-08-16
035760,2022-09,3Q,1178541574552,25527526116,-54889188770,4363127660377,5540194814446,2022-11-14
035760,2022-12,4Q,4792237788876,137375904912,-120082943468,4344327774901,5987918870682,2023-03-20
035760,2023-03,1Q,948985957109,-50343560773,-68656123782,4292138431330,6094999624927,2023-05-15
035760,2023-06,2Q,1048878278451,-30363248922,-97070211501,4120952422163,6233319486732,2023-08-14
035760,2023-09,3Q,1110868086947,7405467192,-40653882840,4105009046786,6279615333455,2023-11-14
035760,2023-12,4Q,4368360656512,-14600377588,-315881661063,4177764497896,5772095217523,2024-03-18
035760,2024-03,1Q,1154143153636,12333145568,-15108411727,4179770795468,6119556308326,2024-05-16
035760,2024-06,2Q,1164731113925,35326550939,20931694171,4208014815199,5973016884488,2024-08-14
035760,2024-09,3Q,1124550173902,15833850699,-482849906375,3539364969368,5606428975484,2024-11-14
035760,2024-12,4Q,5231360073502,104478244497,-503387159332,3678070719057,5638566211854,2025-03-19
035760,2025-03,1Q,1138278309590,704502395,-62144493442,3585167098971,5482191852217,2025-05-15
035760,2025-06,2Q,1312869558905,28610310690,125959812049,3635985046737,5002065954738,2025-08-14
035760,2025-09,3Q,1245606653936,17571069824,45776339065,3623371522553,5448629115749,2025-11-13
