ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
139480,2019-03,1Q,4585350624571,74292336146,67961947375,9946302019676,10856891330755,2019-06-14
139480,2019-06,2Q,4581021831903,-29880682367,-25074242260,10299292102806,10544197611997,2019-08-14
139480,2019-09,3Q,5063327234303,116209894456,110240320297,10222187147318,10821814089161,2019-11-14
139480,2019-12,4Q,19062879818284,150652508829,233895212545,10206740691587,10888018088222,2020-03-30
139480,2020-03,1Q,5210766399398,48437385629,48848254317,9913724685176,11007437742126,2020-05-15
139480,2020-06,2Q,5188005411575,-47391107848,315836346646,10274384104853,11120412056533,2020-08-14
139480,2020-09,3Q,5907748929306,151238037001,113049736281,10512236385597,11864319542642,2020-11-16
139480,2020-12,4Q,22033009980862,237151679441,361794825719,10496578899630,11843844819721,2021-03-16
139480,2021-03,1Q,5895763007638,123245563270,91247108772,10678731712928,12551097865364,2021-05-17
139480,2021-06,2Q,5864687724925,7583960083,476433265600,10800476153808,13210291305043,2021-08-17
139480,2021-09,3Q,6311915109595,108623904486,933602085118,11908575985051,15339620077068,2021-11-15
139480,2021-12,4Q,24932680935679,316790902379,1570745461376,12400253313823,18841829087123,2022-08-16
139480,2022-03,1Q,7003506564304,34449809706,811104493195,13180794110130,18732420960860,2022-05-16
139480,2022-06,2Q,7147316468330,-12321902268,-61082707434,13042775707711,19225045378444,2022-08-16
139480,2022-09,3Q,7707418268654,100737414735,106403726534,13188818540244,19235629843565,2022-11-14
139480,2022-12,4Q,29332413845888,135651681895,1029282329467,13483361917688,19718359591026,2023-03-21
139480,2023-03,1Q,7135389362508,13653087686,11177709618,13350044443627,19645133587363,2023-05-15
139480,2023-06,2Q,7271088783543,-53004137899,-87810619474,13581131397838,19498232328215,2023-08-14
139480,2023-09,3Q,7709646661648,77916079476,41239865615,13617705569077,20488305990245,2023-11-14
139480,2023-12,4Q,29472247894459,-46935431343,-89092675616,13834230770289,19609634816186,2024-03-20
139480,2024-03,1Q,7206713073664,47103670579,27505149990,14003749907347,19936697771742,2024-05-16
139480,2024-06,2Q,7055986092073,-34636421554,-146439683428,13319318476418,20712501443818,2024-08-14
139480,2024-09,3Q,7508472953696,111713916129,120584192671,13368927935050,20883717895663,2024-11-14
139480,2024-12,4Q,29020896860848,47098144142,-590019504443,13184076424361,20746562841227,2025-03-18
139480,2025-03,1Q,7218926638835,159318975212,70760701798,13042421599833,20612503648657,2025-05-15
139480,2025-06,2Q,7038971418605,21629773276,-52257197549,13333547044911,20631815990440,2025-08-14
139480,2025-09,3Q,7400784157345,151449690811,265915791715,13900625053741,21010686206539,2025-11-14
