ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
161390,2019-03,1Q,1642476366422,140616162323,121172387148,6927640892476,3465204458395,2019-05-15
161390,2019-06,2Q,1740558858710,105718327940,90461085823,7078030694330,3565889245620,2019-08-14
161390,2019-09,3Q,1835258553788,180386511884,178707199592,7229446931150,3380607854850,2019-11-14
161390,2019-12,4Q,6883268577435,543964831621,419513114714,7187217113570,2977390789500,2020-03-30
161390,2020-03,1Q,1435764699942,106000067434,95382763751,7276491891820,3468713176739,2020-05-15
161390,2020-06,2Q,1364413186078,70076622696,-6935041858,7255806449003,3633294699351,2020-08-14
161390,2020-09,3Q,1886129836480,224747243971,139813258838,7389107407511,3453761693912,2020-11-16
161390,2020-12,4Q,6453071785362,628270555481,372337205172,7412147522228,3246400366409,2021-03-30
161390,2021-03,1Q,1616835926098,186022868363,172586185140,7586767387356,3474866741096,2021-05-17
161390,2021-06,2Q,1806360355514,187029291357,160508528398,7832879426325,3529774659489,2021-08-17
161390,2021-09,3Q,1829444008130,180822326472,183272450735,8175012637826,3671529709023,2021-11-15
161390,2021-12,4Q,7141136827775,642192906442,597813528959,8205135824989,3498782297830,2022-03-22
161390,2022-03,1Q,1790669408294,126068814416,99760803600,8325038624629,3621597315145,2022-05-16
161390,2022-06,2Q,2039983961717,175274333855,317884391515,8652808549200,3793032794027,2022-08-16
161390,2022-09,3Q,2299721128128,192426440486,228061897101,9175715903282,4270644214918,2022-11-14
161390,2022-12,4Q,8394203036511,705818089039,690248871529,8875709247979,3705654911026,2023-03-24
161390,2023-03,1Q,2104078343832,190938507425,92040771788,9186860590284,3525366671415,2023-05-15
161390,2023-06,2Q,2263456312718,248220819399,138925849118,9265403947812,3158636302274,2023-08-11
161390,2023-09,3Q,2340056955401,396377269196,298332712472,9568765905200,3264677018958,2023-11-14
161390,2023-12,4Q,8939621475507,1327945320791,720217649290,9629553176340,3133752512020,2024-03-25
161390,2024-03,1Q,2127259809625,398743307317,356052217974,9969993513405,3375828664103,2024-05-16
161390,2024-06,2Q,2317897362730,420037687992,317042269175,10453255602472,3325442222914,2024-08-14
161390,2024-09,3Q,2435262048510,470229012441,382586785709,10720538982863,3460429658327,2024-11-14
161390,2024-12,4Q,9411947926996,1762260288101,1114628550190,11194852809819,4654891700069,2025-03-18
161390,2025-03,1Q,4963667180882,354643729430,319693689297,12120861058805,12033741941034,2025-05-15
161390,2025-06,2Q,5369659666942,353640275653,182070455922,12526856817481,12669076750091,2025-08-14
161390,2025-09,3Q,5412726880899,585951861726,390269020524,13209522563609,13495957343399,2025-11-13
