ticker,account_date,report_type,fs_type,revenue,operating_profit,net_profit,equity,debt,pub_date
323410,2023-09,3Q,별도,656598000000,127530000000,126643000000,5965860000000,47045831000000,2023-11-15
323410,2023-12,4Q,별도,2494045000000,478485000000,469207000000,6117694000000,48370463000000,2024-03-20
323410,2024-03,1Q,별도,717859000000,148405000000,147915000000,6151527000000,54245872000000,2024-11-12
323410,2024-06,2Q,별도,734144000000,169769000000,160044000000,6289475000000,54740962000000,2024-11-12
323410,2024-09,3Q,별도,746339000000,173735000000,168993000000,6445239000000,55714106000000,2024-11-14
323410,2024-12,4Q,별도,2945621000000,606880000000,588910000000,6540131000000,56265151000000,2025-04-11
323410,2025-03,1Q,별도,784562000000,183039000000,182463000000,6510064000000,61892661000000,2025-05-15
323410,2025-06,2Q,별도,778033000000,170127000000,168226000000,6635647000000,65278200000000,2025-08-14
323410,2025-09,3Q,별도,764658000000,151119000000,147987000000,6715001000000,67272993000000,2025-11-14
