ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
298040,2019-03,1Q,945767380766,21696067161,4022419895,989603680353,3150121121633,2019-06-18
298040,2019-06,2Q,1063816005386,59259479929,33984557175,1027969124157,3040983850992,2019-08-14
298040,2019-09,3Q,771259665024,20345575805,-52328896288,976683658670,3048001561132,2019-11-14
298040,2019-12,4Q,3781445371058,130252420646,13140823308,990497465429,3010332682377,2020-03-30
298040,2020-03,1Q,638090895566,-55969276813,-58985557141,933555800580,3344660739850,2020-05-15
298040,2020-06,2Q,850833293099,57312410135,27481942237,957807588976,3372699880169,2020-08-14
298040,2020-09,3Q,660640463582,21487623738,17250710294,971733737479,3130977494078,2020-11-16
298040,2020-12,4Q,2983970863029,44074735485,-22214439747,968250491645,2735203886439,2021-03-10
298040,2021-03,1Q,583172872059,17523257439,5837056367,978052394575,2645996554492,2021-05-14
298040,2021-06,2Q,705571578500,40305837104,23641181969,1009355313793,2835460754292,2021-08-13
298040,2021-09,3Q,732233361684,23474652852,7792736299,1018912805821,2887840075368,2021-11-12
298040,2021-12,4Q,3094698644786,120066031213,57607329861,1037142743122,2985558691550,2022-07-27
298040,2022-03,1Q,599502913381,-4765030196,-21395529491,1018335566519,3015689251769,2022-07-27
298040,2022-06,2Q,926833850312,42139718152,8691692359,1029024232631,3226399630276,2022-08-11
298040,2022-09,3Q,786312415464,56052754362,25546970112,1060568257726,3605727961862,2022-11-11
298040,2022-12,4Q,3510143917637,143248629974,18914012951,1103211064622,3590259543651,2023-03-09
298040,2023-03,1Q,846469872679,14103598785,3298672345,1090062024203,3678336944871,2023-05-12
298040,2023-06,2Q,1122656960655,85739852836,54399990260,1148862429811,3511353785768,2023-08-11
298040,2023-09,3Q,1039433621794,94550427279,51767157398,1204830537844,3699226044292,2023-11-13
298040,2023-12,4Q,4300571503251,257836947601,115982221076,1224159409651,3537140808779,2024-03-15
298040,2024-03,1Q,984507965956,56165368549,21657526694,1225760876511,3690837315327,2024-05-17
298040,2024-06,2Q,1193776288521,62659608870,35999616519,1255515697093,3811207818216,2024-08-13
298040,2024-09,3Q,1145184538074,111424085469,73912904529,1325839061147,3774762951972,2024-11-13
298040,2024-12,4Q,4894979612220,362479487133,222633314544,2055618494514,4163194426688,2025-08-14
298040,2025-03,1Q,1076134826516,102387086448,102156215794,2115265353772,4574590851977,2025-05-14
298040,2025-06,2Q,1525284991620,164261404691,92522534214,2175102037847,4536017218246,2025-08-14
298040,2025-09,3Q,1624136435057,219809120666,150206770950,2329169685991,4624926678098,2025-11-13
