ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
361610,2021-06,2Q,155179281000,44356595000,62390630000,2183082173000,835201376000,2021-08-13
361610,2021-09,3Q,152098205000,41681502000,50717455000,2233799626000,982019036000,2021-11-15
361610,2021-12,4Q,603767421000,89175689000,120728346000,2216201501000,968322606000,2022-03-18
361610,2022-03,1Q,134247094000,-7624889000,14931512000,2231181462000,1032185003000,2022-05-13
361610,2022-06,2Q,138915535000,-12369884000,-24237663000,2207095866000,1057839291000,2022-08-12
361610,2022-09,3Q,135251797000,-22001196000,-24953734000,2209799972000,1496774632000,2022-11-14
361610,2022-12,4Q,585798633000,-52295439000,-42029150000,2174673266000,1322662099000,2023-08-14
361610,2023-03,1Q,143030016000,-3663899000,84452563000,2258625169000,1294064789000,2023-05-15
361610,2023-06,2Q,151808453000,924059000,80775413000,2339391710000,1646137132000,2023-08-11
361610,2023-09,3Q,182235365000,7888601000,-72123554000,2267268156000,1679825657000,2023-11-14
361610,2023-12,4Q,649568305000,32027920000,82158002000,2411660766000,1672154317000,2024-03-18
361610,2024-03,1Q,46154338000,-67403984000,-62482408000,2396531116000,1625045723000,2024-05-14
361610,2024-06,2Q,61695093000,-58673100000,-48000237000,2385683502000,1639980809000,2024-08-14
361610,2024-09,3Q,50761475000,-73003077000,-36070593000,2343327532000,1713546959000,2024-11-14
361610,2024-12,4Q,217864619000,-290994179000,-246615236000,2324557015000,1825581137000,2025-03-17
361610,2025-03,1Q,70372279000,-69636326000,-21653297000,2403087878000,1850711387000,2025-05-14
361610,2025-06,2Q,82724538000,-53715706000,-19029848000,2336529554000,1755298451000,2025-08-14
361610,2025-09,3Q,79086711000,-47223939000,-40055870000,2655937523000,1784213176000,2025-11-14
