ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
298020,2019-03,1Q,1410360157962,54719110100,24670054985,517205972295,2760248907103,2019-05-15
298020,2019-06,2Q,1531307622072,92380146347,38686134155,568495329777,2716673725720,2019-08-14
298020,2019-09,3Q,1570883302416,92199326040,-7138174304,557912229344,2820641123031,2019-11-29
298020,2019-12,4Q,5983144766137,322913486443,93087180475,582953742969,2641352828666,2020-03-30
298020,2020-03,1Q,1387681972045,78499132928,20684463292,602074448716,2683381552937,2020-05-15
298020,2020-06,2Q,1005919254058,-8200528138,-13822826172,573904278913,2452847789238,2020-08-14
298020,2020-09,3Q,1301787521394,66159142512,41522865738,623421612704,2294985026939,2020-11-16
298020,2020-12,4Q,5161616999627,266559583344,136797311594,715355800206,2108771877433,2021-03-10
298020,2021-03,1Q,1618201453813,246796651359,140171502263,886973342150,2302707972611,2021-05-14
298020,2021-06,2Q,2142025259998,387066925482,235804268085,1202870501471,2427005456176,2021-08-13
298020,2021-09,3Q,2388182701609,433906774079,242038006090,1562676688465,2592635599148,2021-11-12
298020,2021-12,4Q,8596030165373,1423650756975,770364112018,1763596646276,2762872542817,2022-03-08
298020,2022-03,1Q,2340843017922,190141271379,68648411316,1616927126538,3395293796795,2022-05-13
298020,2022-06,2Q,2563729427193,87448463919,25938378448,1690802073646,3564833929181,2022-08-11
298020,2022-09,3Q,2167104082940,-110786906109,-94781522682,1654148259669,3464574825620,2022-11-11
298020,2022-12,4Q,8882729665188,123593507716,11591355473,1515523658191,2804355654281,2023-03-08
298020,2023-03,1Q,1861089148325,69340902044,31937209744,1554110565442,2952078558695,2023-05-12
298020,2023-06,2Q,1929289064919,64513330990,18885352208,1547081888259,2691954146814,2023-08-11
298020,2023-09,3Q,1969572126644,50553972262,11119913761,1572588518168,2768947000725,2023-11-14
298020,2023-12,4Q,7526918824216,213392972311,93196991500,1568742666020,2501728753176,2024-03-06
298020,2024-03,1Q,1879562085923,76055594212,45637793108,1597569951524,2640921903846,2024-05-13
298020,2024-06,2Q,1982564664492,84648133853,42749924405,1672447827788,2687024894757,2024-08-13
298020,2024-09,3Q,1936281513973,67606931714,22682219533,1659681444724,2685762745840,2024-11-13
298020,2024-12,4Q,7776065076844,270728036762,134541835226,1819937560940,2904245104005,2025-03-12
298020,2025-03,1Q,1952703689348,77386480419,20529751787,1804647065702,3863551092080,2025-05-14
298020,2025-06,2Q,1889169023452,73319138703,12209984617,1727222067711,3703056440853,2025-08-14
298020,2025-09,3Q,2009801485987,56058528477,8062354895,1938504672901,3777482822289,2025-11-13
