ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
001430,2019-03,1Q,780686190251,16582940139,11687338538,1975447701417,1764552511678,2019-05-15
001430,2019-06,2Q,790397684504,25117823418,10060841846,1985611580132,1696808312041,2019-08-14
001430,2019-09,3Q,714859709583,-422594434,1242126748,1987725794378,1735121439175,2019-11-14
001430,2019-12,4Q,2960677156184,43988893029,17207406347,1983091009122,1593798152255,2020-03-30
001430,2020-03,1Q,699361624259,17925568519,17010566783,1971013168043,1717879794524,2020-05-15
001430,2020-06,2Q,563998341963,19015906939,1278617520,1969889493906,1582325605745,2020-08-14
001430,2020-09,3Q,571669380868,-19106070002,-13408819018,1959996289041,1506313513195,2020-11-16
001430,2020-12,4Q,2535775915596,-245389150281,-245902585872,1713720569200,1566714421685,2021-03-11
001430,2021-03,1Q,818432257137,37519878535,35117715075,1748485277800,1502539754826,2021-05-14
001430,2021-06,2Q,958523352173,93870764121,68540405849,1817631854636,1580056355758,2021-08-23
001430,2021-09,3Q,907466151667,65208609543,52101982109,1870808789503,1588711961022,2021-11-15
001430,2021-12,4Q,3651102951303,238429625560,185883846517,1906361506004,1619635049491,2022-03-17
001430,2022-03,1Q,1074533806913,41582127059,34593155973,1888278588813,1906495312563,2022-05-16
001430,2022-06,2Q,1152551153830,63520806760,58968183421,1946850443769,1990278790653,2022-08-16
001430,2022-09,3Q,1078990683674,19464027269,23852973986,1990087765617,1897688757907,2022-11-14
001430,2022-12,4Q,4386332748546,127856465832,90976319980,1971744747023,1846659305036,2023-03-21
001430,2023-03,1Q,1127251242593,71551039302,57281974147,1992560235129,1910223587163,2023-05-15
001430,2023-06,2Q,1107904545884,82297215628,48272589449,2038952101515,1822077787207,2023-08-14
001430,2023-09,3Q,960394575943,41661599372,32305749747,2072068172842,1782567085016,2023-11-14
001430,2023-12,4Q,4083481175925,196690160681,128258301779,2039049834129,1626121166492,2024-03-12
001430,2024-03,1Q,953055352570,21274741862,16119994427,2019886295207,1911214496431,2024-05-14
001430,2024-06,2Q,970077373441,63658581844,46568118345,2069973318899,1777884932923,2024-08-14
001430,2024-09,3Q,883476214897,24422859948,11206460756,2076256115787,1687998444630,2024-11-14
001430,2024-12,4Q,3636063257694,52332166350,20236627791,2031406869735,1795239994311,2025-03-18
001430,2025-03,1Q,899902494839,18103104964,6094423958,1898585140611,1988882736372,2025-05-15
001430,2025-06,2Q,964508023158,44495774299,17885633342,1896387702793,1936734136645,2025-08-14
001430,2025-09,3Q,925909360482,26956604639,33693201695,1942489591489,1950212143685,2025-11-14
