ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
052690,2020-06,2Q,88253601322,-5521515747,-2706029202,477857942478,221742435345,2020-08-14
052690,2020-09,3Q,95401976174,14133209495,7884260758,485043872457,191086334600,2020-11-16
052690,2020-12,4Q,431722625741,29571387151,20160083357,499074512622,201216889493,2021-03-22
052690,2021-03,1Q,80545679398,1048594584,1631212338,492014124642,211514830319,2021-05-14
052690,2021-06,2Q,74974965745,-467769885,1240861595,494603520159,193724379127,2021-08-17
052690,2021-09,3Q,88265242357,-8309954908,-2655540028,493791416178,186185606109,2021-11-15
052690,2021-12,4Q,433126639421,10127722672,16452462020,513450926881,192058364105,2022-03-21
052690,2022-03,1Q,92935561953,-4478158068,-1668280309,506962837985,226908941012,2022-05-16
052690,2022-06,2Q,110007530693,5605252003,5125087121,519692371517,220561310362,2022-08-16
052690,2022-09,3Q,108032519991,-779064882,587305253,526890865890,240784214799,2022-11-14
052690,2022-12,4Q,505290773062,13940025562,17953974302,543413813300,273089488378,2023-03-21
052690,2023-03,1Q,108440624731,10044845230,8854299068,533029164324,271042231024,2023-05-15
052690,2023-06,2Q,120068342841,11167090384,11622252685,546127988039,381889253659,2023-08-14
052690,2023-09,3Q,119368534287,5218906994,4890115778,553064159098,323786217225,2023-11-14
052690,2023-12,4Q,545091772616,28562398334,32654447903,547308411738,307700361065,2024-03-20
052690,2024-03,1Q,127615356740,9125136716,8646688540,533096538288,347747533912,2024-05-16
052690,2024-06,2Q,127244356813,13177763177,16754062649,546751753577,382016712983,2024-08-14
052690,2024-09,3Q,105867506906,5667618160,6739479694,550877107081,322869518075,2024-11-14
052690,2024-12,4Q,553362978026,54806059056,58512128400,577473652879,369373230109,2025-08-14
052690,2025-03,1Q,96419001317,1189851137,65902900638,600566069643,297233449902,2025-05-15
052690,2025-06,2Q,102267262792,-4427718119,326182118,601605285520,262203985242,2025-08-14
052690,2025-09,3Q,114579361149,12255160674,11264020132,613610325976,239407669360,2025-11-14
