ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
010060,2019-03,1Q,641843498000,-40741945000,-39460749000,3454542229000,2155367829000,2019-05-14
010060,2019-06,2Q,653861230000,-38992516000,-38113385000,3422271041000,2163960824000,2019-08-13
010060,2019-09,3Q,670757492000,-65893015000,-64780142000,3380537217000,2054057538000,2019-11-13
010060,2019-12,4Q,2605142204000,-806131326000,-794376479000,2685723472000,2125488240000,2020-03-30
010060,2020-03,1Q,568602914000,-92927197000,-56011821000,2658340052000,2127865741000,2020-05-14
010060,2020-06,2Q,401633725000,-44261745000,-36816017000,2600807206000,1969739237000,2020-08-13
010060,2020-09,3Q,468048628000,18068689000,6720621000,2598349444000,1950666024000,2020-11-13
010060,2020-12,4Q,2002516778000,-251131589000,-246150678000,2385728643000,2051507407000,2021-04-01
010060,2021-03,1Q,573677884000,47018557000,38002120000,2450463841000,2166288633000,2021-05-18
010060,2021-06,2Q,767435023000,166348316000,144262993000,2595307124000,2365900480000,2021-08-13
010060,2021-09,3Q,888729928000,194582362000,177804106000,2821082972000,2368737419000,2021-11-12
010060,2021-12,4Q,3243996752000,652127413000,647647565000,3123792411000,2580268702000,2022-03-11
010060,2022-03,1Q,1006076445000,162009377000,134500216000,3234116271000,2603506386000,2022-05-13
010060,2022-06,2Q,1055149004000,180997752000,146791610000,3472590067000,2646238272000,2022-08-12
010060,2022-09,3Q,1282515149000,289119415000,236958550000,3843186683000,2743505277000,2022-11-11
010060,2022-12,4Q,4671316051000,976672782000,880285947000,4011397366000,2734136888000,2023-03-06
010060,2023-03,1Q,719559346000,203389493000,213170174000,3063515879000,3957974427000,2023-06-16
010060,2023-06,2Q,594272580000,235585702000,390958568000,3376209403000,2031332516000,2023-08-11
010060,2023-09,3Q,690258453000,252412306000,113127377000,3892097760000,2027272370000,2023-11-14
010060,2023-12,4Q,2649691893000,531217297000,713510158000,3814932634000,2141619139000,2024-03-29
010060,2024-03,1Q,864763127000,99266616000,175015487000,4743528782000,3197273558000,2024-05-14
010060,2024-06,2Q,949857051000,89552846000,16518745000,4801706244000,2973906311000,2024-08-14
010060,2024-09,3Q,908847145000,20511509000,-21243038000,4856069455000,3079205038000,2024-11-14
010060,2024-12,4Q,3577383349000,101527729000,97671162000,4835541342000,3258113380000,2025-03-18
010060,2025-03,1Q,948132888000,48710926000,-2216064000,4770926704000,3195458874000,2025-05-15
010060,2025-06,2Q,776231951000,-80341806000,-76622497000,4593301129000,3053758820000,2025-08-14
010060,2025-09,3Q,845110460000,-53340928000,-36411201000,4584362810000,3208388049000,2025-11-13
