ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
005380,2019-03,1Q,23987079000000,824871000000,1251789000000,74207914000000,108457538000000,2019-05-15
005380,2019-06,2Q,26966353000000,1237725000000,1356616000000,75682559000000,112806983000000,2019-08-14
005380,2019-09,3Q,26968853000000,378520000000,562093000000,76025188000000,115644694000000,2019-11-14
005380,2019-12,4Q,105746422000000,3605505000000,3520937000000,76365754000000,118146466000000,2022-02-17
005380,2020-03,1Q,25319448000000,863776000000,463314000000,75926616000000,122924233000000,2020-05-15
005380,2020-06,2Q,21858991000000,590321000000,227386000000,76048135000000,125756385000000,2020-08-14
005380,2020-09,3Q,27575812000000,-313823000000,-598781000000,75850104000000,131246135000000,2020-11-16
005380,2020-12,4Q,103997601000000,2394671000000,1424436000000,76340970000000,133003242000000,2022-02-17
005380,2021-03,1Q,27390871000000,1656615000000,2070889000000,77523661000000,138626886000000,2021-05-17
005380,2021-06,2Q,30326066000000,1886001000000,2101806000000,80108929000000,142711230000000,2021-08-17
005380,2021-09,3Q,28867220000000,1606673000000,2185453000000,82311444000000,148798538000000,2021-11-15
005380,2021-12,4Q,117610626000000,6678949000000,6938637000000,82615789000000,151330626000000,2024-03-14
005380,2022-03,1Q,30298568000000,1928930000000,1953984000000,83506767000000,153501591000000,2022-05-16
005380,2022-06,2Q,35999896000000,2979794000000,4858898000000,88947252000000,162459561000000,2022-08-16
005380,2022-09,3Q,37705442000000,1551819000000,3498039000000,92902703000000,174864123000000,2022-11-14
005380,2022-12,4Q,142527535000000,9819769000000,8234396000000,90896545000000,164845917000000,2024-03-14
005380,2023-03,1Q,37778693000000,3592699000000,4370074000000,93919532000000,170444042000000,2023-05-15
005380,2023-06,2Q,42249695000000,4237931000000,3347829000000,97431373000000,173893674000000,2023-08-14
005380,2023-09,3Q,41002663000000,3821799000000,3684888000000,101314867000000,178098970000000,2023-11-14
005380,2023-12,4Q,162663579000000,15126901000000,11961717000000,101809440000000,180653915000000,2024-03-13
005380,2024-03,1Q,40658539000000,3557362000000,3230950000000,104906338000000,191027462000000,2024-05-16
005380,2024-06,2Q,45020581000000,4279136000000,3969832000000,109809053000000,197118538000000,2024-08-14
005380,2024-09,3Q,42928332000000,3580900000000,3045569000000,111514026000000,194572577000000,2024-11-14
005380,2024-12,4Q,175231153000000,14239592000000,12526691000000,120275933000000,219522496000000,2025-03-12
005380,2025-03,1Q,44407761000000,3633609000000,3157298000000,121565194000000,222065143000000,2025-05-15
005380,2025-06,2Q,48286677000000,3601597000000,2998299000000,121537114000000,218165355000000,2025-08-14
005380,2025-09,3Q,46721448000000,2537266000000,2261353000000,125346824000000,229085333000000,2025-11-14
