ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
272210,2019-12,4Q,1545983879623,85761981610,72896109675,968440589019,1440803950676,2020-03-27
272210,2020-03,1Q,282256059442,10931880605,9611622097,944389865131,1805235468940,2020-05-15
272210,2020-06,2Q,323055398078,18227202658,12990798618,957352099592,1788601384889,2020-08-13
272210,2020-09,3Q,379583388050,44678064066,31333270321,988644833569,1801511593203,2020-11-13
272210,2020-12,4Q,1642854571594,92863410171,93580544300,1032682379959,1662387743462,2021-05-11
272210,2021-03,1Q,366732348851,30700747235,23837765810,999106990060,1596967119963,2021-05-11
272210,2021-06,2Q,485885551294,31425951891,21990596607,2175767406607,1698751824372,2021-08-24
272210,2021-09,3Q,557360337509,42574626338,31191056565,2208101660771,1665077958437,2021-11-12
272210,2021-12,4Q,2089503039125,112049712222,98315062823,2239761486828,1654541163154,2022-05-16
272210,2022-03,1Q,429564428341,15161969618,11614071993,2218536560521,1516255014036,2022-05-16
272210,2022-06,2Q,510494176184,-46394981496,-45523543606,2180138819471,1746506901419,2022-08-12
272210,2022-09,3Q,459399838243,2579722577,3569870237,2219345063867,1740426359396,2022-11-11
272210,2022-12,4Q,2188002345349,-80760193717,-76555797899,2018952014723,1926675685540,2023-04-11
272210,2023-03,1Q,439516490290,184938903785,186368278027,2148078257611,1896656995892,2023-05-10
272210,2023-06,2Q,610676669255,74741287251,76324971454,2216455143935,1951341265710,2023-08-11
272210,2023-09,3Q,620823051196,41156845520,42828564915,2260018702225,2134805306147,2023-11-14
272210,2023-12,4Q,2453079541922,356051094197,349221289086,2154126164004,2329084660742,2024-05-16
272210,2024-03,1Q,544363756675,51708750932,51805059316,2167819239361,2563406526046,2024-05-13
272210,2024-06,2Q,687318651559,79837290118,28297235532,2198225166475,2813007413977,2024-08-13
272210,2024-09,3Q,639172022980,56998701226,9402185834,2195843261301,2864563625830,2024-11-13
272210,2024-12,4Q,2803686058274,477154389067,454300056693,2416416895456,3307593220262,2025-03-14
272210,2025-03,1Q,690100705524,58164352303,37834899054,3413068097990,3799544705473,2025-05-13
272210,2025-06,2Q,768190548880,47448826878,40905503583,3805769917319,4237090730131,2025-08-14
272210,2025-09,3Q,807736584417,151934852386,151677306093,4859766658974,4712304324334,2025-11-13
