ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
005300,2019-03,1Q,574887451140,19252757979,1073430294,1373142535847,2212762228090,2019-05-15
005300,2019-06,2Q,677478098945,46316948032,-45033442354,1324172828945,2304087100853,2019-08-14
005300,2019-09,3Q,657141961120,49031100652,29795795500,1358972548202,2210724840778,2019-11-14
005300,2019-12,4Q,2429527266539,-142432425123,-144005703597,1228004887955,2028505104216,2020-03-30
005300,2020-03,1Q,507375505420,6255486866,-3498601869,1191976479930,1984330139153,2020-05-15
005300,2020-06,2Q,597997335595,29288255762,15486369295,1209604737986,2196964362768,2020-08-13
005300,2020-09,3Q,645241721249,58362640596,33334273383,1239927287174,2232343222398,2020-11-16
005300,2020-12,4Q,2257973300939,97230309774,-16801842344,1304886086352,2161226816573,2021-03-15
005300,2021-03,1Q,538777108126,32287882549,16349501168,1301027935944,2175737194477,2021-05-17
005300,2021-06,2Q,668936173070,45578525476,31463488823,1322649937693,2223707842618,2021-08-13
005300,2021-09,3Q,698822022339,85412919430,92451115307,1459594673482,2259887949336,2021-11-12
005300,2021-12,4Q,2506093270200,182218380367,137076880540,1445055699930,2151774423248,2022-03-17
005300,2022-03,1Q,626260170093,59712693183,37156846394,1309017444988,2279669397706,2022-05-13
005300,2022-06,2Q,762188491871,63776925222,41470998559,1363644862025,2321766440506,2022-08-12
005300,2022-09,3Q,784256422760,74994412438,46671693575,1419842088783,2219395141037,2022-11-11
005300,2022-12,4Q,2841747049867,222858437341,131094281214,1412166180284,2283769460026,2023-03-14
005300,2023-03,1Q,679795102802,59298841938,30418017659,1409562171159,2483675236537,2023-05-15
005300,2023-06,2Q,796160596171,59158170023,33015395418,1428877537108,2288688088494,2023-08-11
005300,2023-09,3Q,830365143705,84253929189,67787422502,1521496811241,2734489029983,2023-11-14
005300,2023-12,4Q,3224680481809,210669752581,165886015428,1536835578135,2720834172686,2024-03-26
005300,2024-03,1Q,936890866248,36760343932,17576303750,1525595418774,2703343997688,2024-05-14
005300,2024-06,2Q,1099249543258,60242714107,19328971166,1543256147911,2788389285442,2024-08-13
005300,2024-09,3Q,1065040727139,78719422769,43783139072,1591630419220,2770239539445,2024-11-13
005300,2024-12,4Q,4024503304484,184926837143,59101609655,1578400353857,2794129119355,2025-03-17
005300,2025-03,1Q,910342704536,25032401553,7011916839,1549186218982,2940028604411,2025-05-14
005300,2025-06,2Q,1087294314227,62356488363,24820124728,1561014584973,2782036849960,2025-08-13
005300,2025-09,3Q,1079169858774,91806733280,59360570122,1633149160320,2807408998089,2025-11-13
