ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
192080,2019-03,1Q,125727206219,37592860330,27074755864,552338450559,495529223660,2019-05-15
192080,2019-06,2Q,129889871499,40329495204,29833768479,593988079537,462616041425,2019-08-14
192080,2019-09,3Q,130099887531,37640785277,30649952671,653201459934,448788422288,2019-11-14
192080,2019-12,4Q,513847375043,154608044453,110292804888,647154266799,427556203565,2020-03-30
192080,2020-03,1Q,137445486156,38384563618,32196697885,716485695528,420911875449,2020-05-15
192080,2020-06,2Q,188751312350,59302853591,19311760201,937617531400,106317855352,2020-08-14
192080,2020-09,3Q,173166001145,49445528627,32478543403,955925646280,96178199958,2020-11-13
192080,2020-12,4Q,658175938523,194184071689,112303650357,927887890151,95278855777,2021-03-16
192080,2021-03,1Q,163886749598,50349554266,32628534782,995270582376,110577773695,2021-05-14
192080,2021-06,2Q,158551333214,49007361401,32515434755,1032032802329,95700019559,2021-08-17
192080,2021-09,3Q,150782386439,48118826823,33703108559,1218665327260,96160985835,2021-11-15
192080,2021-12,4Q,624060773474,190364411040,125464174001,1184826770572,197077447691,2022-03-21
192080,2022-03,1Q,149879876241,42649712125,26005953374,1225095613241,211999674986,2022-05-16
192080,2022-06,2Q,149637669764,41773524306,-23387156081,1251560216066,282423362010,2022-08-16
192080,2022-09,3Q,159955498470,47878334229,403286484,1350317301924,372089494266,2022-11-14
192080,2022-12,4Q,617262019515,183857429569,-132222938947,1006297224416,229338873566,2023-03-20
192080,2023-03,1Q,145297852403,46069871007,39342502953,1063252664012,229480749779,2023-05-15
192080,2023-06,2Q,143943127771,50267226339,33938508232,1113598894551,95715601080,2023-08-14
192080,2023-09,3Q,139616986160,54114536515,39621603385,1186094768338,88341838932,2023-11-14
192080,2023-12,4Q,582333575007,213292020378,149063499993,1196725258764,91075429752,2024-03-20
192080,2024-03,1Q,160481372919,61686704658,47132357345,1279116685778,111589834780,2024-05-16
192080,2024-06,2Q,163135196751,67071923825,48988320489,1373741426557,95529569201,2024-08-14
192080,2024-09,3Q,154059805929,59467827038,29921300301,1362905238699,91754551809,2024-11-14
192080,2024-12,4Q,633474235686,248734053740,187182055816,1556373404033,89908330956,2025-03-18
192080,2025-03,1Q,161979965731,54753566142,34232849723,1582409553477,162550426359,2025-05-15
192080,2025-06,2Q,171945692649,54317738818,22735534160,1515093011546,155712727460,2025-08-14
192080,2025-09,3Q,186153548331,59152283808,41748697910,1590916003402,182841867790,2025-11-14
