ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
017670,2019-03,1Q,4334906000000,322572000000,379189000000,22119117000000,21227364000000,2019-05-15
017670,2019-06,2Q,4437029000000,322830000000,263397000000,22429801000000,20160752000000,2019-08-14
017670,2019-09,3Q,4561213000000,302090000000,274380000000,22656645000000,21327135000000,2019-11-14
017670,2019-12,4Q,17743702000000,1109980000000,889907000000,22823536000000,21788084000000,2020-03-30
017670,2020-03,1Q,4450396000000,302036000000,309440000000,22549515000000,21772611000000,2020-05-15
017670,2020-06,2Q,4602813000000,359476000000,427210000000,24016723000000,21940427000000,2020-08-14
017670,2020-09,3Q,4730842000000,361539000000,386899000000,24323025000000,22335468000000,2020-11-16
017670,2020-12,4Q,18624651000000,1349324000000,1504352000000,24396243000000,23510714000000,2021-03-17
017670,2021-03,1Q,4780461000000,388781000000,558265000000,24569099000000,23192368000000,2021-05-17
017670,2021-06,2Q,4818272000000,396597000000,765785000000,26406799000000,23650802000000,2021-08-18
017670,2021-09,3Q,4967496000000,399969000000,784180000000,27183821000000,24493664000000,2021-11-15
017670,2021-12,4Q,16748585000000,1387162000000,2407523000000,12335138000000,18576139000000,2022-08-12
017670,2022-03,1Q,4277208000000,432393000000,211253000000,12269467000000,18305201000000,2022-05-13
017670,2022-06,2Q,4289857000000,459605000000,253862000000,12146640000000,18501788000000,2022-08-12
017670,2022-09,3Q,4343447000000,465571000000,234628000000,12297106000000,18232669000000,2022-11-11
017670,2022-12,4Q,17304973000000,1612070000000,912400000000,12155196000000,19153066000000,2023-03-20
017670,2023-03,1Q,4372227000000,494778000000,290506000000,12316735000000,18222958000000,2023-05-12
017670,2023-06,2Q,4306383000000,463409000000,329183000000,12393677000000,17911901000000,2023-08-11
017670,2023-09,3Q,4402610000000,497962000000,297923000000,12371550000000,17507717000000,2023-11-14
017670,2023-12,4Q,17608511000000,1753204000000,1093611000000,12228399000000,17890828000000,2024-03-18
017670,2024-03,1Q,4474611000000,498489000000,352986000000,12452982000000,17843529000000,2024-05-16
017670,2024-06,2Q,4422359000000,537508000000,337406000000,12586628000000,16865125000000,2024-08-14
017670,2024-09,3Q,4532118000000,533263000000,268905000000,12561404000000,16911366000000,2024-11-14
017670,2024-12,4Q,17940609000000,1823409000000,1250155000000,11827634000000,18687621000000,2025-03-17
017670,2025-03,1Q,4453717000000,567384000000,364422000000,11941857000000,17978708000000,2025-05-15
017670,2025-06,2Q,4338760000000,338260000000,89638000000,11971398000000,17332912000000,2025-08-14
017670,2025-09,3Q,3978064000000,48438000000,-158198000000,11808944000000,17086403000000,2025-11-13
