ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
002840,2019-03,1Q,53793115209,4845271537,4845271537,196945474410,53074229845,2019-05-15
002840,2019-06,2Q,63098343754,10723197674,10413804218,209972683781,42329333662,2019-08-14
002840,2019-09,3Q,62934729792,9638672689,9420292663,220540688874,52123947019,2019-11-14
002840,2019-12,4Q,249991190288,32260424871,31123175047,224555298050,56138292339,2020-04-01
002840,2020-03,1Q,69811756297,10955995665,10955995665,231865595511,60396607026,2020-05-15
002840,2020-06,2Q,73390721054,13026526664,12398439189,240949953729,62296391245,2020-08-14
002840,2020-09,3Q,73714275140,12938061547,12872312259,253147130376,59325799140,2020-11-13
002840,2020-12,4Q,294983860410,51848333045,51848333045,267574131900,61380690918,2021-04-19
002840,2021-03,1Q,83425607510,14604594869,14604594869,281272345890,67201637709,2021-05-14
002840,2021-06,2Q,88796646373,16090952969,15556835033,298891376520,66325370693,2021-08-17
002840,2021-09,3Q,91787597535,17689185314,17689185314,311063908382,69679607549,2021-11-15
002840,2021-12,4Q,359794982785,57743051692,57743051692,295987063654,76426655424,2022-07-28
002840,2022-03,1Q,102659961261,16621114018,15918988245,304864412800,84272727412,2022-05-12
002840,2022-06,2Q,116954278574,22220570107,21334964438,320848851897,80144953714,2022-08-12
002840,2022-09,3Q,113392485671,26127438057,25261362887,336363936522,73076085137,2022-11-14
002840,2022-12,4Q,438188003964,77015585495,72215529158,341848565180,73770759382,2023-03-20
002840,2023-03,1Q,107403785606,14748991359,13189253031,347224474664,73234471769,2023-05-15
002840,2023-06,2Q,101822321898,17254871228,14741349901,356438272416,68482729486,2023-08-11
002840,2023-09,3Q,105772703245,19766893298,17372361421,366624398501,69454345780,2023-11-14
002840,2023-12,4Q,421367350652,67238827320,61015747625,377967231783,69598936992,2024-03-18
002840,2024-03,1Q,103935076137,15954252559,8529754518,375979257789,78719573613,2024-05-14
002840,2024-06,2Q,111058284687,20024905883,17752779109,391264944014,70072926970,2024-08-13
002840,2024-09,3Q,106168998729,14339354372,10760480580,389757525306,72658893543,2024-11-14
002840,2024-12,4Q,435797799410,59945950557,50549440013,400463662799,78232426252,2025-03-17
002840,2025-03,1Q,108230956514,13487007965,13075591553,404733664516,79561251542,2025-05-15
002840,2025-06,2Q,111209697621,10347861535,7321746796,407602796106,74582553850,2025-08-14
002840,2025-09,3Q,113106072106,10757326859,10357238367,410137963934,71056209559,2025-11-14
