ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
028050,2019-03,1Q,1351814705711,119022105952,99864218536,1127147320879,3617880261982,2019-05-15
028050,2019-06,2Q,1625207369138,99995612287,72266801967,1201630360790,3120654281247,2019-08-14
028050,2019-09,3Q,1635624486174,99774717394,72671557828,1271769648384,3157250235765,2019-11-14
028050,2019-12,4Q,6392058453386,422717496667,320877625081,1295186237870,3270525561644,2021-05-17
028050,2020-03,1Q,1592524663000,85491226224,69911225908,1394194385831,3176867000562,2020-05-15
028050,2020-06,2Q,1674252398437,85805148238,68055217264,1456339065856,3264662869943,2020-08-14
028050,2020-09,3Q,1603162938944,100065390098,69665241476,1525342196586,3266474873826,2020-11-16
028050,2020-12,4Q,6749174145123,361182672371,252500809232,1581735518369,3173840384709,2021-05-17
028050,2021-03,1Q,1530779945765,107280241182,108093546120,1698272010719,3659661268813,2021-05-17
028050,2021-06,2Q,1695807659015,150277564867,93223128356,1793403438557,3678410513585,2021-08-17
028050,2021-09,3Q,1746611434736,138996215754,108025722710,1909773734096,3777108068129,2021-11-15
028050,2021-12,4Q,7486696121177,503288807347,372366098361,1960517718335,4098204678539,2022-03-08
028050,2022-03,1Q,2163375066043,174392652928,114480863151,2092704452303,4099746473683,2022-05-16
028050,2022-06,2Q,2493399150749,153466844917,184889067399,2275144439945,4299857624925,2022-08-16
028050,2022-09,3Q,2457940151493,160537673658,164493554951,2518214307966,4149192306441,2022-11-14
028050,2022-12,4Q,10054344625186,702942994188,664929108691,2577040406955,5271682815759,2023-08-31
028050,2023-03,1Q,2533450971053,225368524085,177401242179,2814586224139,4871133700164,2023-05-15
028050,2023-06,2Q,2785888244084,344468445099,309908922834,3070044652654,4876252353357,2023-08-14
028050,2023-09,3Q,2478112528383,153441830862,150407404074,3228408238850,4324976622280,2023-11-14
028050,2023-12,4Q,10624917993595,993128866188,753818478393,3298338295974,4503060317148,2024-03-29
028050,2024-03,1Q,2384735479283,209349578689,161985411609,3524966889712,4444031528152,2024-05-16
028050,2024-06,2Q,2686275966447,262573016528,315331512117,3724576967949,4824507819689,2024-08-14
028050,2024-09,3Q,2317032879805,203926524591,163674324469,3808974185271,4630154848632,2024-11-14
028050,2024-12,4Q,9966551344477,971611686017,756929334156,3895741786193,6117596009939,2025-08-14
028050,2025-03,1Q,2097955167196,157303530634,150594586580,3959275349996,6042997589177,2025-05-15
028050,2025-06,2Q,2178022750175,180856635847,140664185648,4072691769499,5327531148198,2025-08-14
028050,2025-09,3Q,1995609066761,176546857607,141897148224,4236811435495,4310223709560,2025-11-14
