ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
285130,2019-03,1Q,319407825466,3656682706,-7032605450,710719938281,1363840247917,2019-05-15
285130,2019-06,2Q,380194994386,30438119165,13446845814,718428323952,1311944645279,2019-08-19
285130,2019-09,3Q,380452060204,27112133990,2551463677,721353359179,1310641743342,2019-11-14
285130,2019-12,4Q,1427185610647,80337817855,10597438664,718706292859,1413002857170,2020-03-30
285130,2020-03,1Q,252547609030,8017015236,13048484468,726429442285,1360046282835,2020-05-15
285130,2020-06,2Q,288408887143,17648775269,239345758926,961008806629,1296164488725,2020-08-14
285130,2020-09,3Q,352133136014,52308642990,35260822261,997386811603,1196980158841,2020-11-16
285130,2020-12,4Q,1214709208859,106282993816,254320769913,958932793232,1161034163654,2021-04-28
285130,2021-03,1Q,378766909815,73000530399,49686626994,2353905669888,1338909564870,2021-05-14
285130,2021-06,2Q,435686157037,86103527706,52307100883,2424886101916,1266560618697,2021-08-13
285130,2021-09,3Q,527465302301,103063221774,-27275382537,2425039033202,1331244794078,2021-11-15
285130,2021-12,4Q,2089631876416,555185910439,270006042994,2566737408518,1388894985738,2022-03-18
285130,2022-03,1Q,418137698055,48716286976,36808187603,2551596082377,1159672799995,2022-05-16
285130,2022-06,2Q,501301883541,87192475405,45270896608,2576977240759,1124828140957,2022-08-16
285130,2022-09,3Q,432545710945,49727475325,34817153908,2614304767489,1225595852469,2022-11-14
285130,2022-12,4Q,1829191322924,230480673367,191266054717,2708905829156,1236777050588,2023-03-20
285130,2023-03,1Q,364455538506,8647616626,15683366176,2701089251014,1509009457595,2023-05-15
285130,2023-06,2Q,371335160733,-13847134940,-10626904159,2680689261343,1399327696013,2023-08-11
285130,2023-09,3Q,581438774246,83359268976,46866224323,2700631489872,1414957006898,2023-11-14
285130,2023-12,4Q,1748777740387,83302487079,39863821610,2675774055847,1483000847844,2024-03-18
285130,2024-03,1Q,380960464831,-12657879796,-4076974585,2666575605488,1710569984533,2024-05-14
285130,2024-06,2Q,413898116981,8866714251,8641574771,2731172795645,1915255971359,2024-08-14
285130,2024-09,3Q,426348302593,-12452529432,-7011044457,2715049671437,1942810127485,2024-11-14
285130,2024-12,4Q,1736778902011,-45175568334,-13203479350,3032966230466,2334082396873,2025-03-18
285130,2025-03,1Q,536624128730,24281615166,19996952992,3062105550169,2560094739428,2025-05-15
285130,2025-06,2Q,596865084017,-962758092,13983635058,3068798600176,2610263224112,2025-08-13
285130,2025-09,3Q,609916412061,15571792003,42914130752,3142362822685,2601759489397,2025-11-13
