ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
021240,2019-03,1Q,709258056410,135158727186,100503089729,1024102732275,1521933421423,2019-08-14
021240,2019-06,2Q,755459762874,138236174205,101946520623,1065646004360,1542922921969,2019-08-14
021240,2019-09,3Q,759583663242,140258943081,110766100242,1125729981068,1622914572899,2019-11-14
021240,2019-12,4Q,3018912502707,458275463578,332942167271,1077195584534,1777759209346,2020-03-30
021240,2020-03,1Q,768937144317,138863264748,101624934569,1192421907845,1772045262462,2020-05-15
021240,2020-06,2Q,805503697721,169151769091,118956278517,1312066057105,1715897115373,2020-08-31
021240,2020-09,3Q,800403078230,168611644212,116838564148,1428070299372,1652991390351,2020-11-16
021240,2020-12,4Q,3237411475094,606438716580,404891633620,1490008891206,1539014181296,2021-03-23
021240,2021-03,1Q,878992033732,170733525927,125813939137,1530766101928,1855563918824,2021-05-17
021240,2021-06,2Q,905394062456,166440739564,115863824549,1645721057668,1808692198592,2021-08-17
021240,2021-09,3Q,933991198537,163805239533,136521071680,1806482492397,1885942308334,2021-11-15
021240,2021-12,4Q,3664259556788,640219263049,465657885359,1904437681959,1896190300581,2022-08-16
021240,2022-03,1Q,928001335774,172674211430,135054729820,1953835328499,2323522255354,2022-08-16
021240,2022-06,2Q,978162757858,175991129891,132619103367,2092030232609,2258498099054,2022-08-16
021240,2022-09,3Q,969751715025,165058504597,114026006102,2238547397961,2244839252985,2022-11-14
021240,2022-12,4Q,3856132895084,677378551681,458174984699,2311968716798,2053106158533,2023-03-21
021240,2023-03,1Q,948294285511,175588313190,125349075530,2359087765925,2259098464815,2023-05-15
021240,2023-06,2Q,1006168606391,194171555656,107207759262,2430121667845,2158931162703,2023-08-14
021240,2023-09,3Q,1007673617375,195316364175,137009254801,2580786234593,2114931330419,2023-11-14
021240,2023-12,4Q,3966519721923,731255078054,471301137426,2637754784464,2213210951932,2024-03-29
021240,2024-03,1Q,1001835311067,193744575800,127691549705,2681223208133,2296855536965,2024-05-14
021240,2024-06,2Q,1082259100116,211194775407,154229094806,2822031719144,2268305537848,2024-08-14
021240,2024-09,3Q,1100336376251,207051057484,179496587639,3072626440912,2380630040846,2024-11-14
021240,2024-12,4Q,4310141694596,795373861343,565600031105,3196115767366,2565445323713,2025-03-21
021240,2025-03,1Q,1174919203981,211244773596,138899598190,3151359333334,2863094229882,2025-05-15
021240,2025-06,2Q,1258874709586,242721142680,155572156841,3255608346704,3069733384430,2025-08-14
021240,2025-09,3Q,1254400659845,243057379433,175987825144,3426596819794,3266092059342,2025-11-14
