ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
009970,2019-03,1Q,554004240054,51209513292,19477648890,2358789253323,1274972211355,2019-05-15
009970,2019-06,2Q,724615820764,94563125936,38784707347,2388459471988,1341916674526,2019-08-14
009970,2019-09,3Q,726158202883,77085015718,36238605926,2692093663394,1368800381849,2019-11-14
009970,2019-12,4Q,2737959365703,298988113176,120950606588,2575740437731,1213687376031,2020-03-30
009970,2020-03,1Q,587756928898,57151523255,30439282737,2569032322333,1406671222660,2020-05-15
009970,2020-06,2Q,608682134738,59627411078,18146396141,2630022061069,1508489687269,2020-08-19
009970,2020-09,3Q,854424348830,115921117559,38543053166,2750081481863,1145173630307,2020-11-16
009970,2020-12,4Q,2850956468358,340765358047,104863374277,2617104981012,1115409879234,2021-03-23
009970,2021-03,1Q,643605842776,93323978640,37254257235,2694201620280,1097196529953,2021-05-17
009970,2021-06,2Q,752130461325,116531973512,38226571972,2792806012491,1118498048063,2021-08-17
009970,2021-09,3Q,858799178295,157861021118,70351584441,3045315380407,1050390589451,2021-11-15
009970,2021-12,4Q,3240513827424,570492659317,220793084320,3155078341794,1170497824939,2022-03-21
009970,2022-03,1Q,890201637799,180879854201,68139580142,3218202594735,1355633949978,2022-05-16
009970,2022-06,2Q,1047805307651,229317127862,102020388062,3519673131237,1485549837330,2022-08-16
009970,2022-09,3Q,1225514396594,296284692064,139539126993,3951413155590,1660604205397,2022-11-14
009970,2022-12,4Q,4533879205529,1002198707249,440843105607,3986663398394,1503556312790,2023-03-21
009970,2023-03,1Q,1011971069748,212890020322,96847975838,4245353594389,1836332788550,2023-05-15
009970,2023-06,2Q,1118452304902,238258786586,94647796567,4387136076165,1541527242891,2023-08-14
009970,2023-09,3Q,1050906442402,201060255002,92811529004,4463794967919,1843423231538,2023-11-14
009970,2023-12,4Q,4355478262337,872582133502,371729592797,4579898926543,1799444219558,2024-04-01
009970,2024-03,1Q,892362455302,117874159587,72246287285,4614573757117,1780911942432,2024-05-16
009970,2024-06,2Q,1039450776402,195869220185,126362959172,4776942875008,1716009433231,2024-08-14
009970,2024-09,3Q,1075764461847,116147087889,52277022528,4640646863831,1429473577213,2024-11-14
009970,2024-12,4Q,4306038171138,517045450910,333959735242,4987109262473,1589606369987,2025-03-21
009970,2025-03,1Q,1005672845770,132497139872,69618318142,4957773450447,1575292596604,2025-05-15
009970,2025-06,2Q,1177889411355,162574850800,65012878023,4864753946976,1675736782647,2025-08-14
009970,2025-09,3Q,1262446338948,196582201847,106681822622,5033583822913,1605134188566,2025-11-14
