ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
137310,2021-06,2Q,780388141111,390350838056,280479867168,1435582845115,597401049413,2021-08-13
137310,2021-09,3Q,526699144874,249512155252,216832662640,2140594031247,615668522236,2021-11-15
137310,2021-12,4Q,2929960839878,1364040578912,1064778423817,2203401237374,801724155092,2025-08-22
137310,2022-03,1Q,1388443563493,619620090311,474451483717,2594098113271,1267762841598,2022-05-16
137310,2022-06,2Q,795007415190,348146197878,340023075516,2939394477103,747139673412,2022-08-12
137310,2022-09,3Q,551164676637,293445638676,421331503336,3309654343775,516911161645,2022-11-14
137310,2022-12,4Q,2932001440304,1146624395447,911362364423,2946781299162,315141082903,2025-08-22
137310,2023-03,1Q,182400344048,-123778706557,-222681252350,2785002827254,1427852116190,2023-05-15
137310,2023-06,2Q,162637070569,-76405469952,-82486829900,2716105495844,1268529817604,2023-08-11
137310,2023-09,3Q,151028228507,-44239721361,-64116756058,2929395395901,904208180968,2023-11-13
137310,2023-12,4Q,655676513230,-248084569658,-467711537235,2831546402270,957284648030,2025-08-22
137310,2024-03,1Q,176389138888,-10561991491,-11149200491,2889279754750,852415750600,2024-05-13
137310,2024-06,2Q,167460522094,-14884107844,-18708442899,2925385593640,876331039389,2024-08-13
137310,2024-09,3Q,170605692160,-10539088917,65066278815,2912483902374,855223250080,2024-11-13
137310,2024-12,4Q,694573795269,-54057345753,-98410897573,2932280852411,956183635797,2025-08-22
137310,2025-03,1Q,185325748578,-14562868423,-18674287778,2878770993607,966072240599,2025-05-14
137310,2025-06,2Q,166500840996,-20580255887,275227829258,3030737167807,890500401042,2025-08-13
137310,2025-09,3Q,164188285251,-13965919511,-9718528557,3068144910732,914084488000,2025-11-13
