ticker,account_date,report_type,revenue,operating_profit,net_profit,equity,debt,pub_date
251270,2019-03,1Q,477641923566,33934386423,101793245173,4613836197631,1141818413340,2019-05-21
251270,2019-06,2Q,526192707180,33221741074,38547941500,4706177735359,1087751191167,2019-08-14
251270,2019-09,3Q,619862743514,84409685128,185996258809,4706224663946,1129092115058,2019-11-14
251270,2019-12,4Q,2178677560442,202652419951,302776963212,4648340954892,1157746996133,2020-03-30
251270,2020-03,1Q,532931991156,20441054839,278434669972,4928836685251,1830101217867,2020-05-15
251270,2020-06,2Q,685706571304,81748656697,406569677290,5251108175593,2047033041815,2020-08-14
251270,2020-09,3Q,642283644623,87348002886,83716234876,5329524007062,2072574536161,2020-11-16
251270,2020-12,4Q,2484764985888,272046487017,1083766206119,5650596134173,2572832681500,2021-03-18
251270,2021-03,1Q,570372759698,54221734436,56424389476,5519181836574,2734769184425,2021-05-17
251270,2021-06,2Q,577182382560,16141962121,158891734587,5706832166312,2308039319483,2021-08-17
251270,2021-09,3Q,607075149109,26657067300,173425761603,5964959155687,2259107099937,2021-11-15
251270,2021-12,4Q,2506906374110,151024628649,487589015272,6007658886345,4656124187351,2022-03-21
251270,2022-03,1Q,631471223630,-11948506708,-204983188015,5798879649137,4458199320483,2022-05-13
251270,2022-06,2Q,660589950263,-34623071421,-118334313929,5762359562276,4338589197809,2022-08-12
251270,2022-09,3Q,694477990942,-38048835264,-245192439655,5969847119579,4384242436904,2022-11-14
251270,2022-12,4Q,2673408275832,-108688598689,-821299556790,5621808454658,3313765261202,2023-03-21
251270,2023-03,1Q,602610785532,-28192788197,-56342062921,5558219948824,3368305444263,2023-05-15
251270,2023-06,2Q,603328334847,-37233666799,-124461890055,5411035865295,3361494666155,2023-08-14
251270,2023-09,3Q,630560881479,-21880387866,-18960077536,5365197980397,3406917750659,2023-11-14
251270,2023-12,4Q,2502055599771,-68468184309,-255670899774,5079044788538,2836820600756,2024-03-20
251270,2024-03,1Q,585386793718,3693042333,-9441018804,5141360207135,3152975426292,2024-05-16
251270,2024-06,2Q,782086584242,111211470656,169496362686,5376948352226,2652466807988,2024-08-14
251270,2024-09,3Q,647310764577,65495481623,22437150917,5267911840880,2717981356399,2024-11-14
251270,2024-12,4Q,2663783169910,215627215188,25640335233,5473860209795,2703206043701,2025-03-21
251270,2025-03,1Q,623876973162,49710408219,75579402466,5461226051611,2510070065600,2025-05-15
251270,2025-06,2Q,717640895462,101140974173,160364865616,5459857994426,2365155199912,2025-08-14
251270,2025-09,3Q,695955265610,90869530867,37484826594,5458827554698,2520842431692,2025-11-14
