ticker,event_date,event_type,description
018290,2020-03-10,유상증자,주요사항보고서(유상증자결정)
018290,2020-03-12,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2020-03-18,유상증자,[기재정정]주요사항보고서(유상증자결정)
018290,2020-03-18,유상증자,증권발행결과(자율공시)(제3자배정 유상증자)
018290,2020-10-08,유상증자,주요사항보고서(유상증자결정)
018290,2021-02-26,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2021-03-15,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2022-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2022-03-15,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2023-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2023-03-14,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동
018290,2023-07-05,합병,합병등종료보고서(분할)
018290,2024-02-26,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
018290,2024-03-13,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              
018290,2025-02-26,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
018290,2025-03-12,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              
