ticker,event_date,event_type,description
179900,2020-02-14,배당락_배당결정,현금ㆍ현물배당결정
179900,2020-02-14,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
179900,2020-03-23,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동
179900,2020-04-01,배당락_배당결정,[기재정정]현금ㆍ현물배당결정
179900,2021-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
179900,2021-02-09,배당락_배당결정,현금ㆍ현물배당결정
179900,2021-05-13,유상증자,주요사항보고서(유상증자결정)
179900,2021-05-14,유상증자,[기재정정]주요사항보고서(유상증자결정)
179900,2021-05-26,유상증자,증권발행결과(자율공시)(제3자배정 유상증자-기명식 전환우선주)
179900,2021-12-15,배당락_배당결정,수시공시의무관련사항(공정공시)(2021년 사업연도 (제12기) 현금배당 계획)
179900,2022-02-11,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
179900,2022-02-11,배당락_배당결정,현금ㆍ현물배당결정
179900,2022-09-30,유상증자,주요사항보고서(유상증자결정)
179900,2022-09-30,유상증자,[기재정정]주요사항보고서(유상증자결정)
179900,2022-10-14,유상증자,[기재정정]주요사항보고서(유상증자결정)
179900,2023-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
179900,2024-02-08,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
179900,2024-03-14,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              
179900,2024-05-20,유상증자,주요사항보고서(유상증자결정)
179900,2024-05-20,유상증자,[기재정정]주요사항보고서(유상증자결정)
179900,2024-06-26,유상증자,주요사항보고서(유상증자결정)
179900,2024-12-16,유상증자,유상증자결정(종속회사의주요경영사항)              
179900,2024-12-23,유상증자,유상증자결정(종속회사의주요경영사항)              
179900,2025-02-14,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
179900,2025-03-14,실적발표,[기재정정]매출액또는손익구조30%(대규모법인은15%)이상변동              
179900,2025-10-02,유상증자,유상증자결정(종속회사의주요경영사항)              
