ticker,event_date,event_type,description
060280,2020-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)미만변동(자율공시)
060280,2020-11-02,실적발표,영업(잠정)실적(공정공시)
060280,2021-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
060280,2021-02-09,실적발표,영업(잠정)실적(공정공시)
060280,2022-02-04,실적발표,영업(잠정)실적(공정공시)
060280,2022-02-04,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
060280,2022-05-04,실적발표,영업(잠정)실적(공정공시)
060280,2022-05-23,유상증자,주요사항보고서(유상증자결정)
060280,2022-10-27,실적발표,영업(잠정)실적(공정공시)
060280,2023-02-03,실적발표,영업(잠정)실적(공정공시)
060280,2023-02-03,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
060280,2023-04-27,실적발표,영업(잠정)실적(공정공시)
060280,2023-08-04,실적발표,영업(잠정)실적(공정공시)
060280,2024-02-02,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
060280,2025-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
