ticker,event_date,event_type,description
214450,2020-02-17,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
214450,2020-03-02,배당락_배당결정,현금ㆍ현물배당결정
214450,2021-02-01,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
214450,2021-03-04,배당락_배당결정,현금ㆍ현물배당결정
214450,2021-12-16,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
214450,2022-02-09,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
214450,2022-02-24,배당락_배당결정,현금ㆍ현물배당결정
214450,2022-12-15,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
214450,2023-02-13,배당락_배당결정,현금ㆍ현물배당결정
214450,2023-02-15,실적발표,매출액또는손익구조30%(대규모법인은15%)미만변동(자율공시)
214450,2023-12-15,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
214450,2024-02-08,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
214450,2024-02-29,배당락_배당결정,현금ㆍ현물배당결정              
214450,2024-05-10,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2024-08-01,실적발표,결산실적공시예고              
214450,2024-08-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2024-09-05,유상증자,주요사항보고서(유상증자결정)
214450,2024-09-30,유상증자,[기재정정]주요사항보고서(유상증자결정)
214450,2024-10-21,실적발표,결산실적공시예고              
214450,2024-11-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2024-12-16,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              
214450,2025-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
214450,2025-03-10,배당락_배당결정,현금ㆍ현물배당결정              
214450,2025-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2025-08-01,실적발표,결산실적공시예고              
214450,2025-08-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2025-10-24,실적발표,결산실적공시예고              
214450,2025-11-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
214450,2025-12-16,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              
