ticker,event_date,event_type,description
204270,2020-02-27,실적발표,증권발행실적보고서
204270,2020-10-20,무상증자,무상증자결정(자율공시)(종속회사의주요경영사항)
204270,2021-03-12,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
204270,2022-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
204270,2023-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
204270,2024-02-21,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
204270,2025-02-25,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
204270,2025-05-08,합병,주요사항보고서(회사합병결정)
204270,2025-05-09,합병,[기재정정]주요사항보고서(회사합병결정)
204270,2025-06-10,합병,기타경영사항(자율공시)              (소규모 합병 승인 이사회 결의(주주총회 갈음) 결과 보고)
204270,2025-07-15,합병,합병등종료보고서(합병)
204270,2025-09-17,유상증자,유상증자결정(자율공시)(종속회사의주요경영사항)              
204270,2025-12-24,유상증자,유상증자결정(자율공시)(종속회사의주요경영사항)              
