ticker,event_date,event_type,description
140860,2020-02-13,배당락_배당결정,현금ㆍ현물배당결정
140860,2020-02-28,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
140860,2021-02-10,배당락_배당결정,현금ㆍ현물배당결정
140860,2021-02-10,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
140860,2021-03-29,배당락_배당결정,[기재정정]현금ㆍ현물배당결정
140860,2021-10-22,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2022-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2022-02-15,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
140860,2022-02-15,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
140860,2022-02-15,배당락_배당결정,현금ㆍ현물배당결정
140860,2022-05-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2022-10-19,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2022-12-15,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
140860,2023-01-30,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2023-02-14,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
140860,2023-02-14,배당락_배당결정,현금ㆍ현물배당결정
140860,2023-08-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2023-11-03,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
140860,2023-12-15,배당락_배당결정,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정
140860,2024-02-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2024-02-14,배당락_배당결정,현금ㆍ현물배당결정              
140860,2024-05-03,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2024-08-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2024-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2025-02-04,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
140860,2025-02-12,배당락_배당결정,현금ㆍ현물배당결정              
140860,2025-05-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2025-08-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
140860,2025-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
