ticker,event_date,event_type,description
069080,2020-01-31,실적발표,결산실적공시예고
069080,2020-02-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2020-05-04,실적발표,결산실적공시예고
069080,2020-05-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2020-07-31,실적발표,결산실적공시예고
069080,2020-08-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2020-10-30,실적발표,결산실적공시예고
069080,2020-11-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2021-01-27,실적발표,결산실적공시예고
069080,2021-02-03,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동
069080,2021-02-03,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2021-04-29,실적발표,결산실적공시예고
069080,2021-05-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2021-07-29,실적발표,결산실적공시예고
069080,2021-08-06,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2021-10-28,실적발표,결산실적공시예고
069080,2021-11-05,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2022-02-04,실적발표,결산실적공시예고
069080,2022-02-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2022-05-03,실적발표,결산실적공시예고
069080,2022-05-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2022-08-03,실적발표,결산실적공시예고
069080,2022-08-09,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2022-10-28,실적발표,결산실적공시예고
069080,2022-11-04,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2023-02-10,실적발표,결산실적공시예고
069080,2023-02-16,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2023-02-16,배당락_배당결정,현금ㆍ현물배당결정
069080,2023-05-08,실적발표,결산실적공시예고
069080,2023-05-11,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2023-08-02,실적발표,결산실적공시예고
069080,2023-08-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2023-11-03,실적발표,결산실적공시예고
069080,2023-11-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)
069080,2024-01-31,실적발표,결산실적공시예고
069080,2024-02-07,실적발표,매출액또는손익구조30%(대규모법인은15%)이상변동              
069080,2024-02-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2024-02-07,배당락_배당결정,현금ㆍ현물배당결정              
069080,2024-04-30,실적발표,결산실적공시예고              
069080,2024-05-08,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2024-07-31,실적발표,결산실적공시예고              
069080,2024-08-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2024-10-31,실적발표,결산실적공시예고              
069080,2024-11-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2025-02-03,실적발표,결산실적공시예고              
069080,2025-02-12,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2025-02-12,배당락_배당결정,현금ㆍ현물배당결정              
069080,2025-04-30,실적발표,결산실적공시예고              
069080,2025-05-13,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2025-07-30,실적발표,결산실적공시예고              
069080,2025-08-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
069080,2025-10-30,실적발표,결산실적공시예고              
069080,2025-11-07,실적발표,연결재무제표기준영업(잠정)실적(공정공시)              
